CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062039;Rotois - Saint Roch;1 185;1 399;10 544;Courrières;48,3;43,0;38,9;;;2,6;29,1;;;;0;370;790;94;183;29;64;22;26;;322;37;43;76;63;50;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062040;Cornuault;1 516;2 986;9 955;Ostricourt, Évin-Malmaison;53,2;33,4;30,5;23,9;27,0;1,1;30,9;3,7;8,4;8,7;0;438;1 012;69;190;56;123;42;27;;394;54;50;99;84;57;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062041;Macé - Darcy;1 835;3 710;25 917;Hénin-Beaumont;52,9;35,3;34,8;18,5;;1,6;27,5;;;;0;569;1 372;102;233;59;175;61;29;;561;71;83;149;106;83;69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062042;Ponchelet - Kennedy;1 013;3 710;25 917;Hénin-Beaumont;47,2;47,4;41,4;;;4,0;27,4;;;;0;335;821;87;134;28;86;35;34;;371;58;55;87;79;49;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062043;La Plaine Du 7;1 869;4 993;27 258;Courrières, Fouquières-lès-Lens, Montigny-en-Gohelle;50,9;42,3;39,0;14,0;;2,6;24,1;;;;0;500;1 220;90;210;46;154;59;55;;516;92;76;136;91;67;54;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062044;Zac Des Deux Villes;1 953;6 418;36 232;Hénin-Beaumont, Montigny-en-Gohelle;56,5;37,0;30,9;22,0;29,6;1,3;51,3;2,7;2,9;;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062045;Quartier Du Maroc - La Canche;2 410;4 833;20 258;Méricourt, Rouvroy;53,1;34,6;31,8;22,0;25,7;1,3;42,1;;;;0;791;1 741;153;377;73;188;65;50;;687;63;97;177;147;110;93;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062046;Nouméa;1 254;2 642;8 912;Rouvroy;52,8;37,3;34,8;17,7;21,0;1,8;36,2;4,2;0,9;0,2;0;397;952;73;173;38;113;48;24;;407;55;61;93;98;54;46;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062047;Languedoc - Cité 10;1 372;4 300;17 079;Billy-Montigny, Rouvroy;55,0;39,6;36,7;19,1;24,0;1,8;35,8;5,3;2,6;2,5;0;426;1 052;79;177;36;134;55;29;;452;52;68;121;95;66;50;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062048;Quartier De La Haute Voie;1 534;1 534;8 337;Libercourt;51,2;36,9;34,7;19,6;21,3;1,5;30,4;5,2;7,8;8,3;0;461;1 028;72;228;47;114;49;45;;402;54;59;100;79;58;52;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062049;Damrémont;1 718;10 018;40 664;Boulogne-sur-Mer;54,7;36,0;34,0;23,1;25,6;1,3;40,6;;7,1;6,2;0;575;1 076;102;321;61;91;17;46;9;341;39;61;82;63;59;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062050;Centre Ville;1 299;10 018;40 664;Boulogne-sur-Mer;49,1;35,5;41,3;;;;63,3;;;;0;556;922;69;382;36;69;18;64;64;259;44;40;64;53;24;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062051;Chemin Vert - Beaurepaire - Malborough;7 454;11 136;51 890;Boulogne-sur-Mer, Saint-Martin-Boulogne;55,0;41,0;37,6;18,4;21,5;1,8;33,2;4,1;3,2;2,5;0;2 441;5 295;525;1 180;236;500;178;196;;2 095;282;282;501;450;314;266;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062052;Henriville - Montplaisir;1 424;12 826;49 821;Boulogne-sur-Mer, Le Portel;51,5;34,6;31,4;21,7;24,8;1,3;42,8;;;0,6;0;412;957;83;184;28;117;31;36;;400;58;51;108;87;54;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062053;Quartier Tour Du Renard;986;986;13 575;Outreau;55,4;30,8;30,6;23,7;30,3;1,1;40,7;;0,7;0,6;0;294;601;37;165;20;72;18;19;;211;25;38;62;39;25;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062054;Quartier Des Résidences;2 049;2 808;9 157;Le Portel;54,3;39,3;36,5;19,8;23,4;1,6;42,1;3,5;0,8;0,5;0;811;1 739;182;402;58;169;56;80;;686;102;100;171;142;96;75;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062055;Fort Nieulay - Cailloux - Saint-Pierre;4 733;12 696;72 929;Calais;52,9;39,3;37,1;19,0;22,2;1,6;39,2;4,4;;;0;1 711;3 898;328;809;167;407;162;166;26;1 604;218;217;414;321;230;204;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062056;Beau Marais;7 963;12 696;72 929;Calais;53,6;41,7;38,7;16,9;19,6;2,0;43,6;2,9;5,3;4,8;0;3 420;7 282;762;1 745;276;637;242;275;142;2 933;403;488;776;523;385;358;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062057;Ville Centre;2 797;2 797;9 910;Lillers;56,6;38,4;37,5;19,6;23,0;1,6;40,0;;;;0;951;2 055;208;473;70;200;62;101;;834;133;128;226;157;111;79;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062058;Centre Historique;1 640;1 640;9 772;Aire-sur-la-Lys;50,9;36,7;35,7;17,8;19,9;1,6;50,6;2,6;1;1,1;0;686;1 357;140;372;64;110;35;90;;493;86;71;126;102;64;44;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062059;Quartier De La Renaissance;973;973;10 926;Étaples;50,8;34,8;28,7;20,1;27,2;1,3;37,0;;;0;0;325;706;56;159;31;79;29;34;;264;34;40;63;52;40;35;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062060;Quatre As;937;1 202;7 878;Achicourt;53,9;34,9;30,2;17,7;21,0;1,6;51,4;1,0;5,5;4,3;0;402;771;85;230;23;64;20;24;;275;54;36;60;60;36;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062061;Arras Ouest;6 750;9 216;41 555;Arras;50,6;38,6;36,8;15,3;18,5;2,1;47,3;3,5;12,3;10,2;0;2 716;5 741;556;1 413;202;545;203;167;9;2 262;362;328;540;444;325;263;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062062;Saint Michel Goudemand;1 342;9 216;41 555;Arras;52,4;39,5;36,7;;;2,3;47,0;;10,4;9,8;0;536;1 081;113;293;34;96;33;40;5;428;69;80;119;71;50;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062063;Cheminots Jean Jaurès Moulin Hacart;1 389;10 418;49 433;Achicourt, Arras;53,8;43,9;40,7;;;2,6;32,1;;1,7;2,1;0;400;1 020;97;155;32;116;46;42;11;468;60;50;106;88;95;69;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP062064;Nouvelles Résidences;1 993;1 993;11 299;Saint-Laurent-Blangy, Saint-Nicolas;52,2;34,4;32,0;16,2;18,5;1,7;48,2;1,0;8;7,1;0;838;1 583;178;476;53;131;33;57;;553;91;77;152;101;76;56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP063001;Molles Cizolles;1 174;2 943;11 778;Thiers;55,1;38,0;32,2;26,0;30,9;1,2;48,0;2,7;20,6;16,1;0;410;841;44;244;31;91;40;56;17;306;44;48;88;63;39;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP063002;Saint-Jacques;2 723;17 198;146 734;Clermont-Ferrand;52,5;30,5;32,4;21,9;26,3;1,0;58,4;;28,5;24,9;0;1 190;2 031;106;831;86;167;61;112;187;588;90;96;145;118;74;65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP063003;Quartiers Nord;8 169;17 198;146 734;Clermont-Ferrand;50,9;40,8;38,2;18,6;19,9;1,9;38,4;7,1;27,9;28,5;0;2 438;6 152;360;1 099;201;778;372;138;59;2 715;375;431;735;527;351;296;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP063004;La Gauthière;4 281;17 198;146 734;Clermont-Ferrand;52,4;38,5;36,4;17,3;18,3;2,0;38,3;;28;27,4;0;1 352;3 551;253;542;112;445;204;80;13;1 641;218;238;409;333;236;207;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP063005;Fontaine Du Bac;2 025;17 198;146 734;Clermont-Ferrand;54,5;39,8;38,6;20,3;;1,6;39,3;;26,1;28,5;0;690;1 598;130;332;48;180;85;31;14;676;131;135;169;123;65;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP063006;Cournon D'Auvergne;1 551;1 551;20 157;Cournon-d'Auvergne;51,3;39,2;36,1;17,2;20,2;2,0;45,0;;;;0;557;1 137;130;294;25;108;37;33;;443;59;77;108;74;72;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP063007;Centre Ancien;1 769;2 943;11 778;Thiers;50,2;33,8;28,4;23,6;27,3;1,2;49,7;;12,3;11,8;0;708;1 312;115;429;49;115;41;75;5;442;75;56;110;86;60;55;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP064001;Maubec - Citadelle;1 661;5 099;51 411;Bayonne;52,7;27,9;24,6;23,7;27,1;0,9;58,3;;9,5;7,2;0;635;987;104;444;31;56;14;49;40;266;35;39;81;48;39;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP064002;Hauts De Sainte Croix;3 438;5 099;51 411;Bayonne;51,8;33,8;31,3;20,2;23,7;1,5;37,6;3,4;25,7;25,3;0;1 208;2 692;179;591;122;316;126;67;;1 042;156;151;297;207;136;95;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP064003;Saragosse;3 896;5 948;76 275;Pau;56,1;32,3;27,1;27,3;32,9;1,0;50,7;;23,3;21,7;0;1 561;3 204;258;849;135;319;133;60;49;1 189;162;169;313;247;162;136;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP064004;Ousse Des Bois;2 052;5 948;76 275;Pau;54,0;38,9;36,4;23,0;24,3;1,5;34,9;5,4;34,3;33,8;0;772;1 772;124;390;89;169;91;31;;730;80;106;201;149;98;96;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP065001;Tarbes Ouest;1 585;7 118;42 426;Tarbes;46,4;53,3;47,0;13,5;19,1;2,8;53,5;3,2;24,6;21,7;0;774;1 325;102;569;19;84;40;58;302;446;71;63;131;75;64;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP065002;Tarbes Nord;2 350;7 118;42 426;Tarbes;54,0;36,7;31,4;22,1;23,4;1,3;52,0;;13,9;12,9;0;1 067;2 137;189;607;88;183;77;72;;797;127;132;192;158;87;101;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP065003;Tarbes Est;3 236;7 171;47 431;Séméac, Tarbes;54,9;28,9;25,4;29,1;34,5;0,7;59,5;;13,4;12,3;0;1 408;2 503;235;919;79;175;63;156;67;845;123;111;220;183;134;74;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP065004;Ophite;866;866;13 210;Lourdes;56,2;29,2;26,7;22,7;25,9;;48,6;;32,7;32,2;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066001;Centre Ville;1 130;1 130;9 103;Elne;50,7;32,8;33,1;20,4;21,3;1,3;46,5;1,6;12;11,2;0;397;766;70;229;24;74;24;41;;274;39;48;65;63;30;29;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066002;Quartier Saint Assiscle;3 001;29 108;119 188;Perpignan;52,9;38,2;33,2;20,8;25,2;1,4;44,3;;17,9;16,5;0;;;;;;;;;;;;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066003;Quartier Gare;3 689;29 108;119 188;Perpignan;54,1;35,0;31,5;19,7;22,1;1,4;49,5;;10;9,2;0;1 489;2 892;338;822;105;224;74;119;27;1 073;140;171;282;198;154;128;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066004;Quartier Bas-Vernet Ancien Zus;2 511;29 108;119 188;Perpignan;51,0;46,4;44,6;;;2,9;39,8;;29;28,1;0;994;2 366;201;462;98;233;117;39;10;1 031;138;155;278;198;137;125;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066005;Diagonale Du Haut - Moyen-Vernet;4 827;29 108;119 188;Perpignan;49,6;43,3;41,9;16,6;16,8;2,2;32,9;6,5;25,6;24,9;0;1 660;3 642;362;865;117;316;139;135;;1 523;208;233;363;297;207;215;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066006;Rois De Majorque;1 485;29 108;119 188;Perpignan;51,2;46,0;;;;;;;33,9;34,1;0;364;1 012;49;144;26;145;73;10;;476;67;71;138;92;60;48;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066007;Bas-Vernet Nouveau QPV;3 133;29 108;119 188;Perpignan;51,6;28,9;28,6;25,4;26,1;1,0;44,5;;17,3;18;0;1 116;2 157;227;648;64;177;59;75;16;800;139;128;211;160;100;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066008;Quartier Centre Ancien;7 682;29 108;119 188;Perpignan;47,6;34,4;35,2;19,0;18,1;1,3;60,0;;16,2;13,6;0;4 535;6 981;764;3 318;181;272;87;469;301;1 980;307;294;490;366;244;279;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066009;Quartier Nouveau Logis;947;29 108;119 188;Perpignan;55,9;49,8;46,7;;;;;;;;0;452;950;159;245;15;33;7;52;;425;54;68;95;76;67;65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP066010;Quartier Champs De Mars;1 833;29 108;119 188;Perpignan;52,6;43,5;37,4;;;1,8;29,7;;31,9;33,4;0;630;1 568;128;281;62;159;84;27;;714;92;89;168;149;113;103;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
