CODGEO;LIBGEO;POP_MUN;POP_COM_QP;POP_COM;LIB_COM;TX_F;TX_TOT_0A24;TX_F_0A24;TX_TOT_60ETPLUS;TX_F_60ETPLUS;IND_JEUNE;TX_TOT_MEN1;TX_TOT_MEN6;TX_TOT_ET;TX_F_ET;NOTE_RP;A;PERCOU;AM;AI;ACSSENF;ACAVENF;AC3ENF;A_NETUD_24;A_ETUD;ENF;ENF_2;ENF_3_5;ENF_6_10;ENF_11_14;ENF_15_17;ENF_18_24;NOTE_CNAF;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038011;Renaudie - Champberton - La Plaine;2 432;2 432;38 398;Saint-Martin-d'Hères;49,6;38,3;37,6;;;2,4;33,7;;27,9;27,9;0;661;1 579;122;296;53;190;78;49;29;676;80;118;182;135;105;56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038012;Brunetière;1 066;1 066;20 248;Voiron;55,1;39,7;35,1;15,3;15,8;2,1;36,6;5,3;18,2;18,4;0;358;822;69;172;27;90;45;15;;349;45;62;98;69;45;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038013;Champfleuri;2 025;3 222;28 494;Bourgoin-Jallieu;53,2;39,8;39,2;18,2;18,1;1,9;32,0;;25,8;24,6;0;656;1 759;116;251;58;231;106;22;;807;113;119;238;162;95;80;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038014;Saint Hubert;3 045;3 045;16 169;L'Isle-d'Abeau;50,8;43,9;42,9;;;4,9;37,5;4,5;19,9;19,2;0;1 054;2 651;274;428;51;301;126;94;;1 246;226;248;311;220;149;92;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038015;Saint Bonnet;2 554;4 660;18 808;Villefontaine;50,6;44,9;41,2;;;2,7;39,5;;20,1;20,4;0;919;2 327;193;380;67;279;133;67;28;1 067;163;170;290;212;145;87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038016;Les Roches;2 106;4 660;18 808;Villefontaine;50,6;41,6;39,3;15,4;;2,4;32,0;6,0;16;17,8;0;569;1 530;112;214;39;204;87;26;;716;107;116;192;135;96;70;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038017;La Plaine;1 071;1 071;7 791;Saint-Marcellin;52,4;32,5;29,4;22,6;27,4;1,2;50,3;3,4;18,8;16,6;0;402;841;75;209;35;83;22;37;;319;51;42;80;67;42;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038018;Vieux Péages - Les Ayencins;1 036;1 844;6 588;Le Péage-de-Roussillon;52,0;35,6;34,4;17,9;19,2;1,7;40,2;2,6;32,2;31,3;0;303;732;62;131;25;85;28;32;;320;45;59;81;68;36;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038019;Route De Sablons;1 368;2 404;15 041;Le Péage-de-Roussillon, Roussillon;50,8;31,0;31,4;26,2;25,9;1,0;42,5;3,3;31,6;27,6;0;407;886;51;227;23;106;44;29;;348;40;57;97;78;52;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038020;Belmont Moulin Villette;1 150;1 150;4 777;Chavanoz;49,8;39,8;38,3;14,9;15,0;2,4;26,2;6,5;20,5;20,6;0;317;918;49;105;21;142;65;19;;437;58;77;128;91;56;27;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038021;Barbières;1 206;1 206;6 128;Chasse-sur-Rhône;53,0;39,9;38,8;18,0;20,9;1,8;38,4;4,1;15,2;15;0;363;893;73;156;20;114;43;28;;394;95;73;94;68;33;31;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038022;Plan Des Aures;1 114;2 257;5 207;Pont-Évêque;50,6;37,9;38,1;20,9;24,1;1,5;38,2;5,1;28,5;29,8;0;376;904;36;181;38;121;58;15;;367;62;62;114;60;44;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038023;Estressin;2 025;6 862;29 583;Vienne;50,2;34,5;31,1;24,4;25,6;1,1;47,5;;20,4;19,1;0;646;1 474;96;307;64;179;75;31;;582;88;95;140;109;85;65;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038024;Vallée De Gère;2 669;6 862;29 583;Vienne;48,9;40,6;41,1;14,7;14,7;2,2;42,7;5,5;30,1;28,6;0;874;1 996;146;403;96;229;92;78;16;797;118;142;211;164;96;66;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038025;Les Genêts Cancane Charlemagne;1 597;9 119;34 790;Pont-Évêque, Vienne;50,9;36,3;33,6;19,7;21,5;1,6;39,5;5,0;18,9;18,1;0;515;1 219;71;229;61;154;64;33;;490;79;75;104;111;68;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP038026;Malissol;1 714;6 862;29 583;Vienne;53,3;43,5;40,9;;;2,9;22,1;8,6;14,1;14,1;0;482;1 408;87;146;39;210;91;29;;677;98;106;184;141;86;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP039001;Mesnils Pasteur;3 025;3 025;23 770;Dole;54,6;36,7;36,1;19,0;21,5;1,7;43,4;;37,4;35,9;0;1 050;2 271;150;548;104;248;100;64;;863;143;157;253;134;100;76;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP039002;Marjorie - Les Mouillères;3 754;3 754;17 320;Lons-le-Saunier;52,8;35,1;32,3;22,0;25,2;1,3;47,9;;19,8;20,2;0;1 331;2 815;264;692;118;257;116;85;;1 124;184;172;284;213;160;111;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP039003;Les Avignonnets;1 067;1 839;9 103;Saint-Claude;48,7;38,1;36,0;20,4;21,8;1,7;29,8;4,8;36,4;37,2;0;311;817;28;119;39;125;57;18;;346;36;51;93;81;55;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP039004;Chabot - Le Miroir;772;1 839;9 103;Saint-Claude;51,3;33,7;34,4;22,9;;1,2;52,7;;18,2;16,4;0;220;505;19;107;27;67;28;11;;188;24;23;42;43;30;26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP040001;Le Sablar;1 223;3 802;20 762;Dax;49,1;28,4;27,4;22,4;26,5;0,9;60,4;;15,8;16,7;0;559;853;70;406;29;54;13;70;33;211;32;38;51;32;36;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP040002;Cuyès;1 238;3 802;20 762;Dax;57,5;36,2;36,1;22,4;22,4;1,3;36,7;;12,4;12,7;0;335;723;107;155;20;53;15;25;5;314;37;56;87;59;53;22;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP040003;Le Gond;1 341;3 802;20 762;Dax;55,4;30,4;23,1;34,7;40,7;0,7;46,1;;15,9;13,2;0;500;890;75;315;33;77;18;59;55;285;33;42;74;54;56;26;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP040004;Le Peyrouat;2 787;2 787;29 683;Mont-de-Marsan;54,8;43,9;40,6;12,9;;3,0;39,3;5,4;15,3;14,5;0;854;2 081;215;367;56;216;88;92;15;968;126;148;272;219;116;87;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP040005;La Moustey;1 295;1 295;9 625;Saint-Pierre-du-Mont;53,3;38,9;33,5;16,7;19,6;2,0;50,1;4,2;26,8;23,9;0;421;897;97;215;26;83;33;39;;368;47;57;98;59;64;43;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP041001;Kennedy - Coty - Croix Chevallier - Sarrazines;10 843;10 843;45 871;Blois;51,1;42,9;39,8;16,0;18,2;2,3;38,0;7,7;43,8;41,8;0;3 660;9 075;740;1 574;338;1 008;472;260;12;4 070;677;709;1 129;790;441;324;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP041002;Les Rottes;3 038;3 038;16 133;Vendôme;50,8;38,1;36,3;18,7;20,8;1,7;46,3;4,3;22,1;20,9;0;1 099;2 273;167;595;94;243;103;80;23;837;134;129;207;190;115;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP041003;Les Favignolles;1 279;1 279;17 871;Romorantin-Lanthenay;51,3;33,6;31,9;;;;52,5;;24,4;23,5;0;480;949;92;267;38;83;33;29;;348;53;55;93;63;54;30;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042001;Beauregard;1 110;1 110;15 656;Montbrison;56,5;41,3;38,5;;;1,6;44,6;;22,8;22,5;0;388;774;72;210;29;77;23;21;;283;41;52;78;47;41;24;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042002;La Chapelle;2 983;2 983;9 740;Andrézieux-Bouthéon;52,3;35,6;35,0;22,7;26,1;1,3;38,6;3,9;24,6;24,1;0;798;1 898;119;361;72;246;102;57;;780;96;104;183;190;127;80;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042003;La Romière;1 236;1 637;12 200;Le Chambon-Feugerolles;53,4;39,4;;;;1,5;40,6;;29,3;30,1;0;410;1 035;46;180;47;137;69;20;;444;62;72;116;87;65;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042004;Montrambert Méline;833;4 256;20 089;Le Chambon-Feugerolles, La Ricamarie;52,7;34,5;32,2;24,0;26,4;1,2;36,2;;17,2;16,2;0;251;652;43;96;24;88;42;11;;287;33;40;81;58;39;36;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042005;Le Dorlay - Les Pins - La Bachasse;1 429;1 429;9 999;La Grand-Croix, Saint-Paul-en-Jarez;52,3;37,1;31,3;20,6;24,2;1,5;34,5;3,9;13,3;14,1;0;478;1 131;104;215;35;124;53;32;;497;72;81;140;112;54;38;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042006;Montcel - Centre Ville;2 187;2 619;7 889;La Ricamarie;53,1;36,7;33,9;26,1;29,3;1,2;40,4;4,3;25,2;24,3;0;684;1 627;94;333;66;191;104;36;;689;108;128;179;137;79;58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042007;Grand Pont;1 255;3 173;15 105;Rive-de-Gier;51,2;42,1;38,6;16,1;16,9;2,2;26,4;;22,8;22,4;0;425;1 089;61;184;45;135;74;20;;483;82;80;118;80;65;58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042008;Centre Ville;1 918;3 173;15 105;Rive-de-Gier;52,1;43,6;44,5;;;3,1;35,7;;33,8;32,8;0;512;1 341;100;209;39;164;82;51;6;625;95;107;181;121;63;58;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042009;Centre Ville;2 607;3 506;34 979;Saint-Chamond;52,3;31,7;29,4;28,4;32,5;0,9;46,9;;20,3;22,3;0;900;2 093;115;425;92;268;120;82;12;832;131;125;228;171;121;56;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042010;St Julien - Crêt De L'Oeillet;899;3 506;34 979;Saint-Chamond;50,8;40,1;32,9;20,2;22,8;1,5;31,9;;25,3;24,6;0;321;836;44;135;30;112;54;30;;370;54;54;92;77;51;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042011;Cotonne Montferré;3 050;24 835;173 089;Saint-Étienne;51,8;48,2;45,4;14,8;16,8;2,6;33,9;;27,4;27,2;0;816;1 893;95;431;57;233;111;54;147;787;126;132;206;149;106;68;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042012;Tarentaize Beaubrun;7 771;24 835;173 089;Saint-Étienne;50,0;39,4;39,3;18,9;18,6;1,6;43,8;4,6;26,6;25,9;0;2 538;5 659;396;1 313;216;613;268;243;142;2 275;342;365;601;427;314;226;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042013;Montreynaud;6 294;24 835;173 089;Saint-Étienne;49,9;39,6;37,9;19,1;19,1;1,8;29,4;6,8;27,6;30;0;1 786;4 663;221;726;191;648;308;104;7;2 030;325;311;555;397;256;186;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042014;Crêt De Roc - Soleil;5 067;24 835;173 089;Saint-Étienne;49,4;39,9;37,7;19,1;20,9;1,5;52,7;4,0;26;25,2;0;1 712;3 491;218;987;145;362;146;214;172;1 275;198;210;331;233;169;134;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042015;Quartiers Sud-Est;1 259;24 835;173 089;Saint-Étienne;50,8;46,0;43,7;;;2,7;32,0;;35,4;39;0;442;1 149;77;188;47;130;80;28;8;528;55;73;130;134;74;62;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042016;Terrenoire;1 394;24 835;173 089;Saint-Étienne;51,9;40,7;36,1;15,7;;2,2;37,7;;22,4;21,5;0;469;1 099;86;225;38;120;52;25;7;468;64;58;139;99;55;53;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042017;Bourgogne;1 669;3 797;34 004;Roanne;62,1;34,9;30,5;28,7;34,0;1,0;59,9;3,1;16,1;15,8;0;755;1 466;143;441;51;120;55;62;13;537;81;82;150;109;66;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042018;Le Parc;1 190;3 797;34 004;Roanne;53,6;33,9;29,2;25,5;29,0;1,1;45,3;;14,2;14;0;351;790;58;178;34;81;33;30;;327;50;58;90;61;36;32;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP042019;Mayollet;938;3 797;34 004;Roanne;53,2;37,9;;;;;30,3;;20,9;21;0;275;649;49;127;19;80;28;19;;278;34;39;75;50;43;37;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP043001;Val Vert;1 191;2 617;19 061;Le Puy-en-Velay;54,9;32,1;;;33,6;;51,6;;25,7;26,7;0;443;973;75;227;45;96;45;31;;398;56;74;101;73;53;41;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP043002;Guitard;1 426;2 617;19 061;Le Puy-en-Velay;51,6;31,9;28,9;29,0;32,3;1,0;34,5;;20,8;22,1;0;390;855;47;193;51;99;43;17;;326;40;51;89;72;40;34;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP044001;Ville Ouest;7 072;9 189;70 619;Saint-Nazaire;53,7;41,2;37,5;16,2;18,5;2,1;44,5;3,7;16,1;14,6;0;2 640;5 772;689;1 302;139;510;185;220;30;2 499;430;415;658;417;337;242;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
QP044002;Petit Caporal;1 027;9 189;70 619;Saint-Nazaire;53,3;35,1;;;;;48,8;;;;0;439;887;104;242;23;70;29;36;;358;48;67;80;65;56;42;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
