CODGEO;LIBGEO;NBMEN14;NBPERS14;NBUC14;Q114;Q214;Q314;Q3_Q1;D114;D214;D314;D414;D614;D714;D814;D914;RD;S80S2014;GI14;PTSAC14;PBEN14;PPEN14;PPAT14;PPSOC14;PPFAM14;PPMINI14;PPLOGT14;PIMPOT14
247400823;CC du Pays de Seyssel;3535;8563;5718,2;16988,9;22882,5;31806,0;14817,1;12161,0;15634,0;18094,2;20461,3;25403,0;29279,6;34769,6;43949,4;3,6;4,4;0,3;76,1;4,9;21,1;8,8;3,0;1,9;0,5;0,7;-13,9
247400831;CC du Bas-Chablais;14972;36920;24511,3;19969,4;30522,1;46588,3;26619,0;13260,4;17946,2;21956,7;26007,6;35834,6;42616,1;51272,2;66391,0;5,0;6,4;0,4;83,8;3,4;17,0;9,4;1,5;0,8;0,3;0,4;-15,1
247400849;CC des Collines du Léman;4468;12127;7814,6;20454,0;27368,8;36838,4;16384,4;15252,4;18841,4;21993,9;24623,3;30503,8;34611,5;39726,2;49063,2;3,2;4,0;0,3;80,9;4,5;19,2;10,1;2,0;1,5;0,3;0,3;-16,7
247400856;CC du Val des Usses;2582;6762;4380,9;19544,4;27476,0;39462,9;19918,5;14134,8;17767,3;21324,6;24285,2;31632,0;36414,8;43477,3;55549,3;3,9;4,9;0,3;84,0;4,2;15,2;9,0;1,9;1,4;0,3;0,3;-14,3
247400864;CC du Pays d'Evian;14325;33657;22822,4;18671,0;25765,7;35846,0;17175,0;13835,0;17196,1;20043,0;22692,7;29070,7;33300,6;38862,2;47799,0;3,5;4,3;0,3;81,5;4,1;21,3;9,7;2,3;1,2;0,5;0,6;-18,9
247600216;CC de Blangy-Sur-Bresle;5962;14306;9662,1;14602,7;18830,0;23531,2;8928,5;11004,0;13573,3;15494,7;17226,2;20319,4;22232,7;24987,3;30341,0;2,8;3,4;0,2;62,3;5,6;30,3;10,1;5,7;2,6;1,8;1,3;-14,0
247600331;CA Fécamp Caux Littoral Agglo;12640;28216;19515,3;14176,2;18831,3;24401,3;10225,1;10776,5;13235,0;15129,6;16950,3;20728,0;22988,7;26182,0;31946,7;3,0;3,6;0,3;59,7;4,6;33,8;9,0;7,1;2,5;2,5;2,0;-14,2
247600380;CC de la Côte d'Albâtre;8853;20854;14141,2;14925,6;19654,7;25876,0;10950,4;11287,1;13817,9;15954,0;17863,8;21686,7;24323,3;27891,1;34594,0;3,1;3,7;0,3;62,9;7,3;30,2;9,3;5,5;2,5;1,7;1,3;-15,2
247600398;CC du Petit Caux;3538;9410;6103,4;16099,0;20364,6;25411,3;9312,3;12333,4;14840,7;17091,7;18933,9;22071,0;24059,0;27294,3;32112,0;2,6;3,1;0,2;72,5;6,2;23,5;7,6;4,8;2,8;1,1;0,9;-14,6
247600448;CC Saint-Saëns - Porte de Bray;3327;8644;5646,9;15204,3;19631,0;24625,6;9421,2;11708,7;14082,7;16121,6;17905,0;21315,0;23300,0;25866,5;30189,5;2,6;3,1;0,2;69,6;6,1;24,1;8,5;5,5;3,1;1,3;1,1;-13,8
247600455;CC du Moulin d'Ecalles;5282;14007;9083,5;17783,3;22312,9;27896,7;10113,3;13755,3;16709,5;18742,0;20670,0;24110,4;26363,5;29539,6;35024,7;2,5;3,0;0,2;73,1;6,3;23,3;8,8;3,6;2,4;0,7;0,5;-15,1
247600463;CC du Plateau de Martainville;3601;9731;6282,7;18699,0;23180,6;29042,7;10343,7;14583,8;17606,0;19508,1;21482,2;25214,4;27608,7;31019,4;37008,3;2,5;3,0;0,2;74,4;5,8;24,3;8,6;3,1;2,2;0,5;0,4;-16,2
247600497;CC du Canton de Criquetot-l'esneval;6396;16579;10867,9;17710,0;22656,7;28879,0;11169,0;13633,8;16459,0;18880,7;20832,2;24706,7;27402,2;30668,0;36734,7;2,7;3,2;0,2;69,3;5,6;27,5;9,9;3,7;2,3;0,7;0,6;-16,0
247600505;CC Campagne-De-Caux;5628;15298;9854,4;17074,0;21317,7;27233,0;10159,0;13285,8;16065,5;18068,0;19780,0;23290,7;25718,0;28802,2;34300,0;2,6;3,1;0,2;72,3;5,7;23,5;8,8;4,4;2,8;0,9;0,6;-14,7
247600513;CC du Pays Neufchâtelois;5110;11774;8047,1;14398,0;18998,0;24021,3;9623,3;10702,0;13352,0;15462,3;17122,3;20720,0;22715,3;25804,0;31309,0;2,9;3,5;0,2;58,1;6,3;32,3;10,9;6,2;2,6;2,0;1,6;-13,8
247600539;CC Caux Estuaire;6719;17891;11648,1;18462,5;23491,1;29810,5;11348,0;14439,6;17390,7;19511,3;21534,0;25683,3;28270,0;31523,3;37125,0;2,6;3,0;0,2;74,2;5,1;24,5;9,2;3,3;2,2;0,5;0,5;-16,3
247600562;CC Coeur de Caux;3797;9983;6485,5;15668,0;20110,7;25571,0;9903,0;12061,3;14615,7;16614,8;18349,5;21894,0;24049,6;27288,7;33006,7;2,7;3,2;0,2;68,2;8,3;23,9;8,9;5,3;3,1;1,2;1,0;-14,6
247600570;CC du Canton de Valmont;4470;11454;7542,3;15769,6;20069,3;25596,0;9826,4;12532,9;14755,4;16695,7;18389,0;21810,6;24117,0;27516,7;33465,0;2,7;3,3;0,2;64,4;7,3;27,8;10,6;4,6;2,7;1,1;0,9;-14,7
247600588;CC Bresle Maritime;14600;31916;22349,1;14101,5;18562,1;23899,5;9798,0;10448,0;13057,5;15079,5;16772,0;20360,0;22561,3;25441,5;30907,3;3,0;3,7;0,3;56,7;4,6;37,1;10,0;6,2;2,1;2,4;1,7;-14,6
247600596;CA Havraise (Co.D.A.H.);102086;230422;158016,4;14083,3;19387,3;25997,3;11914,0;10180,0;12934,7;15180,0;17268,1;21602,0;24288,0;28115,1;34609,3;3,4;4,1;0,3;65,5;4,3;30,0;8,3;7,7;2,7;2,8;2,3;-15,8
247600604;CC de Londinières;2257;5446;3655,6;13591,7;17907,5;22340,8;8749,1;10253,8;12682,6;14660,0;16230,0;19616,4;21270,0;23619,4;28106,1;2,7;3,3;0,2;57,5;7,9;29,9;10,7;6,5;3,2;1,9;1,4;-12,5
247600620;CC de la Région d'Yvetot;9397;21565;14790,6;15520,3;20392,7;26496,0;10975,7;11846,9;14404,0;16547,3;18509,0;22294,7;24892,0;28406,1;34774,7;2,9;3,5;0,2;66,6;5,1;28,0;9,7;5,6;2,2;1,8;1,5;-15,0
247600638;CC Plateau de Caux - Fleur de Lin;3742;9238;6133,5;14878,5;19380,0;24794,0;9915,5;11632,0;13891,3;15930,0;17743,3;21220,7;23401,3;26575,0;32676,0;2,8;3,4;0,2;65,4;7,1;27,2;8,7;5,5;2,9;1,4;1,2;-13,9
247600646;CC Caux - Austreberthe;9705;23324;15667,3;15168,6;19827,3;25098,0;9929,4;11450,0;14073,9;16226,0;18061,3;21552,7;23814,3;26633,3;31346,8;2,7;3,1;0,2;72,1;2,6;27,4;5,7;6,0;2,7;1,7;1,6;-13,8
247600653;CC du Plateau Vert;2121;5738;3693,3;17688,4;21939,5;27362,0;9673,6;13750,0;16528,6;18481,4;20162,4;23659,5;25950,5;29522,4;34345,0;2,5;3,0;0,2;72,7;6,9;23,2;9,1;3,8;2,6;0,7;0,5;-15,7
247600661;CC du Canton de Forges-Les-Eaux;4555;10490;7179,4;14274,0;18715,0;23787,8;9513,8;10820,4;13174,8;15272,0;17048,0;20322,7;22461,4;25544,4;30752,1;2,8;3,4;0,2;57,8;6,4;33,4;10,0;6,1;2,6;2,0;1,5;-13,7
247600679;CC des Trois Rivières;5692;14909;9672,0;15679,0;19918,8;24926,7;9247,6;11936,2;14623,0;16700,6;18392,2;21612,0;23615,0;26488,3;31556,7;2,6;3,1;0,2;70,9;5,9;24,1;7,4;5,3;3,1;1,2;1,0;-13,6
247600687;CC du Canton d'Aumale;2946;6751;4622,1;14063,8;18627,5;23276,9;9213,1;10406,9;13012,6;15072,3;16766,0;20187,4;22187,0;24621,3;30030,5;2,9;3,4;0,2;57,3;9,1;30,5;10,9;5,7;2,6;1,8;1,3;-13,5
247600695;CC du Canton de Gournay-En-Bray;5640;12810;8793,8;14678,0;19344,6;24382,4;9704,4;11036,3;13551,5;15662,0;17532,0;20889,6;22962,0;26054,3;31330,0;2,8;3,4;0,2;61,1;5,3;31,9;9,8;5,9;2,6;1,9;1,5;-14,0
247600703;CC Varenne-Et-Scie;2924;7609;4975,1;16280,0;20234,0;25278,3;8998,3;12056,5;15275,4;17124,8;18799,0;21978,5;23923,5;26760,6;32157,0;2,7;3,1;0,2;68,2;6,6;27,4;7,8;4,3;2,7;0,9;0,7;-14,3
247600711;CC du Bosc d'Eawy;3087;7747;5127,2;14893,3;19390,0;24413,2;9519,9;11292,0;13911,2;15883,8;17657,0;21054,0;23131,3;26352,2;31620,5;2,8;3,4;0,2;65,2;6,5;27,4;9,8;5,2;2,8;1,3;1,1;-14,1
247600729;CC des Monts-Et-Vallées;4999;12406;8250,5;15101,0;19326,2;24280,7;9179,7;11599,6;14042,2;15998,0;17724,8;20904,8;22998,0;25799,1;31028,8;2,7;3,2;0,2;64,2;5,7;29,8;8,5;5,5;2,6;1,6;1,3;-13,7
247600737;CC Entre Mer et Lin;2081;5033;3392,2;14860,3;19583,3;25520,7;10660,3;11428,7;13700,7;15981,3;17784,0;21716,1;24188,8;27734,0;35279,0;3,1;3,7;0,3;59,9;9,7;30,1;11,0;4,9;2,5;1,3;1,0;-15,6
247600745;CC Saâne-Et-Vienne;5767;14328;9538,4;15579,3;19955,7;25016,0;9436,8;12395,5;14698,0;16497,8;18233,8;21714,3;23793,7;26669,5;32841,0;2,6;3,3;0,2;62,8;6,9;29,4;10,1;5,0;2,6;1,4;1,0;-14,2
247600760;CC des Portes Nord-Ouest de Rouen;10465;26940;17795,5;18271,0;23514,7;30522,4;12251,4;14184,7;17213,0;19397,4;21461,9;25959,1;28797,1;32488,7;39439,3;2,8;3,4;0,2;71,0;6,0;26,4;10,6;3,1;1,9;0,7;0,6;-17,1
247600778;CC d'Yerville - Plateau de Caux;4269;11333;7348,0;16251,9;20754,0;26098,1;9846,2;12658,3;15324,9;17187,1;19008,6;22498,1;24830,0;27646,5;33180,0;2,6;3,1;0,2;72,0;7,1;22,6;8,6;4,5;2,7;1,0;0,8;-14,8
247600786;CA de la Région Dieppoise;22444;47438;33550,0;13798,7;18724,0;24988,5;11189,8;10199,2;12768,5;14819,0;16754,0;20799,0;23323,5;26975,0;33979,6;3,3;4,0;0,3;56,4;5,7;36,0;9,4;7,5;2,2;3,0;2,3;-15,0
247600794;CC des Monts-Et-De-l'andelle;2371;6005;3946,9;15476,1;19917,9;24464,7;8988,6;11837,0;14551,6;16513,3;18277,1;21542,5;23472,2;25993,0;30672,9;2,6;3,1;0,2;66,2;6,9;26,6;8,5;5,1;3,1;1,1;0,9;-13,3
247600802;CC Yères-Et-Plateaux;3307;8102;5431,2;15908,7;19968,8;25045,2;9136,5;12529,0;14951,0;16659,5;18326,7;21707,6;23708,0;26638,7;32041,0;2,6;3,1;0,2;64,4;7,0;29,8;9,5;4,2;2,3;1,1;0,8;-14,9
247700024;CC du Pays Fertois;10818;27830;18237,4;16035,4;21148,7;27336,0;11300,6;11789,6;14852,0;17132,0;19229,5;23196,3;25840,0;29104,7;34755,7;2,9;3,6;0,2;75,4;4,5;23,9;8,2;4,6;2,6;1,1;0,9;-16,6
247700032;CC Moret Seine et Loing;15614;38559;25782,9;17882,0;23446,3;30259,5;12377,5;13368,5;16609,1;19086,7;21220,6;25812,4;28481,0;32446,0;38925,5;2,9;3,5;0,2;73,2;5,1;28,1;8,4;3,3;1,8;0,8;0,7;-18,1
247700040;CC Vallées et Châteaux;5493;14741;9577,9;19215,7;24628,0;31034,0;11818,3;14962,4;18077,3;20411,5;22557,1;26823,3;29401,3;33012,0;39155,5;2,6;3,1;0,2;78,4;5,1;24,0;7,8;3,0;2,0;0,5;0,5;-18,3
247700057;CA Melun Val de Seine;42448;105263;69533,6;14065,0;19878,3;27437,0;13372,0;10064,8;12861,0;15233,2;17493,8;22479,6;25468,6;29554,3;36438,0;3,6;4,4;0,3;74,1;3,3;24,6;8,5;7,1;2,9;2,1;2,1;-17,6
247700065;CC du Pays de l'Ourcq;6364;17687;11239,7;16104,3;21228,3;26821,1;10716,8;11446,6;14716,1;17248,9;19334,5;23259,0;25466,0;28271,0;33795,3;3,0;3,6;0,2;77,4;4,8;20,7;7,6;5,4;3,1;1,2;1,0;-15,9
247700107;CC Deux Fleuves;14010;36271;23634,7;13113,0;18203,0;24156,7;11043,7;9471,7;12065,3;14171,7;16230,7;20308,0;22782,6;25890,4;30659,4;3,2;3,8;0,3;67,6;2,9;28,7;6,0;8,9;3,8;2,7;2,4;-14,1
247700115;CC Seine Ecole;6844;16843;11210,7;18050,7;23500,0;30957,6;12906,9;13409,6;16652,4;19205,1;21426,0;25990,4;29004,7;33202,0;40029,3;3,0;3,7;0,3;76,4;3,3;26,1;9,9;3,5;2,0;0,7;0,8;-19,2
247700123;CC du Pays de Fontainebleau;15528;33639;23512,1;16289,0;23273,6;33234,3;16945,2;11225,3;14811,3;17610,7;20398,9;26593,3;30694,8;36718,8;48283,3;4,3;5,4;0,3;68,9;6,6;29,6;13,5;3,6;1,5;1,0;1,1;-22,2
247700339;SAN Val d'Europe;11187;31477;19781,6;18524,0;24862,0;32196,7;13672,7;13119,5;17085,0;19877,1;22393,8;27354,3;30472,0;34450,0;41478,8;3,2;3,8;0,3;94,6;4,2;10,3;5,6;3,9;2,4;0,6;0,8;-18,6
247700370;CA de Sénart;37092;106997;67049,3;15819,5;21787,0;28167,7;12348,2;11294,0;14503,5;17165,8;19588,8;24102,7;26669,0;29875,0;35088,5;3,1;3,6;0,2;83,4;2,1;19,2;5,5;6,0;3,3;1,2;1,4;-16,2
247700404;CC Monts de la Goële;1859;5255;3345,9;18636,5;23226,7;28981,7;10345,2;14495,0;17566,0;19566,7;21351,9;25343,3;27480,0;30672,0;35922,0;2,5;2,8;0,2;83,7;4,5;18,1;6,1;4,0;2,6;0,7;0,6;-16,4
247700438;CC Pays Créçois;13552;35809;23291,1;19345,4;25058,0;31740,5;12395,1;14357,9;17987,7;20570,0;22898,1;27474,0;30105,2;33874,7;40547,2;2,8;3,5;0,2;79,8;4,6;22,7;9,1;3,0;1,9;0,7;0,5;-19,2
247700479;CC du Bocage Gâtinais;2051;5252;3455,1;17039,6;21904,8;28557,6;11518,0;13181,3;16178,0;18056,5;20153,0;24180,3;26804,4;30180,0;34615,3;2,6;3,1;0,2;72,2;5,4;27,4;8,0;3,5;2,2;0,8;0,5;-16,5
247700487;CC Brie Boisée;3503;8960;5896,9;20085,3;25652,2;32840,7;12755,3;15104,8;18730,5;21240,0;23480,8;28274,0;31113,5;35012,4;41045,6;2,7;3,3;0,2;84,5;3,6;20,6;8,0;2,6;1,7;0,4;0,4;-19,3
247700495;CC Val Bréon;5841;15826;10232,0;18987,1;24239,2;30403,3;11416,2;14472,0;17611,0;20141,3;22239,2;26519,0;28953,9;32223,9;37474,7;2,6;3,2;0,2;81,4;4,3;21,0;8,0;3,1;2,0;0,6;0,5;-17,8
247700529;CC la Brie des Moulins;3445;9220;5949,2;18355,1;23750,8;29717,7;11362,6;14161,8;17151,4;19614,4;21793,3;25887,8;28176,3;31367,0;37577,3;2,7;3,2;0,2;81,6;5,1;20,6;7,1;3,3;2,3;0,6;0,4;-17,7
247700586;CC Pays de Bière;4200;10908;7232,8;20206,3;27531,9;37253,5;17047,1;15005,3;18799,5;21626,2;24578,1;30915,7;35005,4;40609,9;51329,5;3,4;4,8;0,3;70,0;6,4;27,7;18,4;1,9;1,2;0,4;0,3;-24,4
247700594;CA Marne et Gondoire;37123;95989;62704,0;17580,4;24125,2;32275,0;14694,6;12467,6;16068,7;18953,3;21526,5;26948,0;30287,3;34714,3;42468,7;3,4;4,2;0,3;85,4;4,7;17,3;9,1;3,8;2,1;0,9;0,9;-20,3
247700602;CC Entre Seine et Forêt;2893;7510;4960,1;20787,3;27186,0;34774,3;13987,0;15430,8;19298,1;22337,2;24632,5;29981,7;33169,0;37312,5;44858,0;2,9;3,5;0,2;75,2;5,1;28,9;9,1;2,3;1,4;0,4;0,4;-20,6
247700610;CC Pays de Seine;3638;9507;6265,0;22240,4;29321,9;38542,9;16302,5;16391,5;20588,0;23657,8;26547,6;32541,6;36383,9;41544,7;51137,9;3,1;3,8;0,3;76,4;6,4;26,3;11,5;2,0;1,3;0,4;0,3;-22,6
247700628;CA Pays de Meaux;34018;88835;57556,3;14441,4;20070,0;26594,8;12153,4;10293,1;13194,8;15620,0;17905,0;22381,3;25002,0;28451,3;34122,4;3,3;4,0;0,3;78,2;3,5;21,4;6,4;6,7;3,1;1,8;1,8;-16,2
247700644;CC l'Orée de la Brie;9401;23779;15661,9;17965,6;23980,6;30914,5;12948,9;13244,5;16547,5;19334,7;21659,2;26412,7;29256,5;32949,5;39165,3;3,0;3,6;0,2;81,1;4,1;22,6;7,4;3,5;2,0;0,7;0,8;-18,7
247700651;CC les Sources de l'Yerres;3532;9664;6231,5;18741,7;23855,0;29927,8;11186,1;13990,7;17532,6;19811,7;21783,7;26025,2;28408,7;31767,0;38432,0;2,7;3,3;0,2;78,3;7,4;20,6;8,9;3,1;2,1;0,5;0,4;-18,3
247700677;CA Marne et Chantereine;30193;79928;51704,9;15766,7;22224,7;29551,8;13785,1;11065,0;14345,0;17133,0;19768,0;24793,0;27769,3;31673,7;38113,3;3,4;4,0;0,3;77,4;3,0;24,6;8,1;5,1;2,6;1,3;1,2;-18,2
247700685;CC des Gués de l'Yerres;4661;12895;8263,1;20177,0;25661,4;32519,6;12342,6;15333,0;18715,2;21344,7;23450,7;28197,8;30777,8;34591,1;41823,0;2,7;3,3;0,2;83,2;5,9;19,5;8,1;2,7;1,9;0,5;0,3;-19,4
247700693;CC la Brie Centrale;2571;7250;4615,8;18217,1;23671,0;29191,4;10974,3;13748,1;16982,5;19361,7;21523,3;25464,8;27690,4;30829,0;35741,3;2,6;3,2;0,2;80,0;4,9;21,7;7,5;3,6;2,5;0,6;0,6;-17,7
247700701;CC Brie Nangissienne;6334;16893;10923,8;15556,2;21026,5;27102,2;11546,1;11280,0;14311,9;16712,0;19032,7;23217,2;25630,7;28548,5;33298,5;3,0;3,5;0,2;74,7;4,6;24,1;6,7;5,6;3,1;1,3;1,2;-15,7
247700719;CC de l'Yerres À l'Ancoeur;5986;15847;10262,9;17303,4;22469,3;28257,2;10953,8;12887,6;16109,3;18454,1;20497,5;24351,5;26763,0;30083,9;35431,3;2,7;3,3;0,2;80,9;3,1;21,7;7,0;4,2;2,5;0,8;0,8;-16,9
247800014;CA de Mantes en Yvelines;43201;117560;75277,4;13908,5;19954,0;26938,1;13029,6;9777,8;12703,1;15130,5;17520,5;22434,4;25311,0;28938,6;34952,0;3,6;4,2;0,3;74,5;2,8;25,4;7,3;6,6;3,3;1,6;1,7;-16,6
247800451;CA de Saint Quentin en Yvelines;54025;147009;94049,7;16083,3;23226,0;32282,2;16198,8;11496,5;14695,5;17479,0;20266,0;26472,0;30147,6;34721,0;41743,3;3,6;4,3;0,3;86,8;2,0;18,2;6,8;4,9;2,6;1,0;1,2;-18,7
247800527;CC des Portes de l'Ile de France (Ccpif);6122;15948;10390,7;16666,3;21623,9;27711,7;11045,3;12191,0;15481,0;17759,6;19874,0;23656,0;26142,9;29470,5;35257,3;2,9;3,4;0,2;76,0;3,8;25,6;6,5;4,6;2,7;1,0;0,9;-16,5
247800550;CC du Pays Houdanais (C.C.P.H.);11034;28863;18921,7;19900,3;25959,7;33622,0;13721,7;14966,4;18591,1;21127,6;23535,7;28540,4;31625,3;35977,2;43430,0;2,9;3,7;0,3;78,1;5,8;24,3;9,7;2,5;1,7;0,4;0,3;-20,4
247800584;CA Versailles Grand Parc (C.A.V.G.P.);99441;243799;162587,6;20618,0;29558,7;41698,7;21080,7;14431,3;18798,0;22333,0;25872,7;33727,5;38678,0;45442,7;57875,2;4,0;5,1;0,3;78,9;4,5;24,6;14,1;2,3;1,4;0,4;0,5;-24,4
247800592;CC Contrée d'Ablis-Porte d'Yvelines (Capy);2619;7451;4733,2;19522,1;24974,0;31590,9;12068,8;14848,7;18288,4;20730,0;22905,2;27224,2;29833,0;33402,7;40282,9;2,7;3,3;0,2;80,5;7,4;20,7;7,8;3,1;2,3;0,4;0,4;-19,5
247800600;CA Plaines et Forêts d'Yveline (PFY);22582;56251;37495,1;20081,2;26962,6;35871,1;15789,9;14796,5;18582,5;21522,3;24160,0;29896,0;33707,3;38382,9;46934,7;3,2;3,9;0,3;77,2;4,2;27,8;10,3;2,6;1,6;0,5;0,5;-22,1
247800618;CC Coeur d'Yvelines;18218;48233;31534,6;22207,3;29466,7;38374,0;16166,7;16369,2;20433,8;23768,3;26629,6;32521,2;36248,0;41015,0;50665,5;3,1;3,9;0,3;79,4;5,2;24,4;12,0;2,0;1,4;0,3;0,3;-23,0
247800626;CC Seine Mauldre (Ccsm);5414;14146;9180,5;16046,4;21500,7;28277,3;12230,9;12114,5;14920,5;17091,0;19143,3;23705,0;26613,0;29919,0;35629,0;2,9;3,5;0,2;80,4;1,7;23,2;6,4;4,9;2,8;1,0;1,1;-16,6
247800634;CC des Etangs (Cce);15050;38566;25377,3;18877,0;25384,3;33175,7;14298,7;13833,0;17440,0;20246,0;22889,2;28123,0;31291,3;35564,6;42337,6;3,1;3,7;0,3;77,0;2,4;28,0;8,9;3,3;1,9;0,6;0,7;-19,6
247800659;CA de la Boucle de la Seine;68342;174748;114718,9;18745,2;27463,2;38889,0;20143,8;12954,9;16963,8;20439,0;23826,1;31300,0;36070,3;42430,5;54336,7;4,2;5,4;0,3;82,7;4,1;21,1;12,9;2,9;1,6;0,6;0,6;-23,7
247900475;CC de Celles Sur Belle;4709;12119;7937,6;16687,6;20944,5;26169,3;9481,7;12951,4;15759,5;17592,9;19405,0;22697,2;24794,0;27806,7;32965,2;2,5;3,0;0,2;72,9;5,6;23,6;8,1;4,5;2,6;1,0;0,9;-14,7
247900509;CC du Val d'Egray;2085;5133;3409,2;15713,0;19923,8;24813,5;9100,5;12369,0;14839,0;16784,3;18511,1;21615,2;23635,5;26328,7;30987,5;2,5;3,1;0,2;69,7;7,5;23,4;9,4;4,7;2,8;0,9;1,0;-14,7
247900558;CC du Coeur du Poitou;5235;11225;7942,4;13248,1;17485,9;22514,7;9266,5;9789,4;12233,6;14212,7;15824,3;19247,3;21319,3;23946,7;29418,3;3,0;3,8;0,3;43,8;10,0;41,5;12,1;5,8;2,2;2,2;1,4;-13,2
247900608;CC du Pays Sud Gâtine;2926;7009;4708,3;14153,9;18289,2;22961,3;8807,4;10836,7;13311,2;15052,0;16742,1;19805,2;21685,0;24426,2;29044,7;2,7;3,3;0,2;62,6;8,3;26,8;9,4;5,8;3,0;1,5;1,3;-12,9
247900681;CC du Val de Boutonne;2799;6449;4431,8;14706,7;18873,3;23607,3;8900,7;11410,4;13830,0;15656,9;17206,0;20543,0;22387,1;25263,3;30842,8;2,7;3,2;0,2;57,8;9,3;31,5;10,3;4,8;2,3;1,4;1,2;-13,7
247900798;CC du Thouarsais;15785;35776;24634,3;14711,3;18717,4;23286,0;8574,7;11258,0;13705,0;15611,6;17161,4;20315,7;22178,0;24874,6;30052,7;2,7;3,3;0,2;58,7;6,3;32,8;10,7;5,8;2,5;1,9;1,4;-14,3
248000341;CC du Pays Hamois;5126;12160;8225,7;12997,6;17762,4;23156,0;10158,4;9436,7;12051,3;14034,0;15994,5;19647,5;21878,3;24738,0;30026,0;3,2;3,9;0,3;58,9;6,7;32,6;8,5;7,7;2,8;2,8;2,1;-14,4
248000358;CC du Pays Neslois;3337;8262;5511,8;14088,4;18511,7;24086,5;9998,1;10506,9;13066,0;14990,0;16738,0;20368,7;22523,6;25742,7;31339,0;3,0;3,7;0,3;61,0;8,0;30,8;9,2;6,1;2,8;2,0;1,3;-15,1
248000416;CC du Doullennais;5699;13779;9218,8;13044,0;17617,3;23093,0;10049,0;9730,0;12121,5;14046,8;15818,3;19353,3;21676,0;24603,8;29938,1;3,1;3,7;0,3;59,1;7,1;30,6;9,3;8,2;3,3;2,8;2,0;-14,3
248000432;CC Avre Luce Moreuil (Ccalm);5172;13043;8599,5;15795,4;20367,1;25735,5;9940,1;11684,8;14754,0;16897,7;18809,0;22182,7;24426,0;27136,7;32774,8;2,8;3,4;0,2;70,4;6,8;24,1;8,8;5,0;2,6;1,4;1,0;-15,1
248000457;CC du Val de Nièvre et Environs;6802;17095;11296,3;13990,5;18475,2;23443,3;9452,9;10510,9;12938,5;15000,4;16788,1;20241,6;22275,7;24782,8;28868,5;2,7;3,2;0,2;67,0;4,2;27,7;7,2;7,0;3,0;2,4;1,5;-13,1
248000473;CC du Vimeu Vert;2234;5662;3750,2;14911,6;19348,0;24570,6;9658,9;11620,0;13909,7;15849,5;17696,7;21258,7;23278,8;25944,2;31625,2;2,7;3,2;0,2;67,2;8,0;26,1;9,0;4,5;2,5;1,2;0,8;-14,8
248000481;CC de l'Ouest d'Amiens;4662;11640;7773,8;16635,2;20902,6;26328,3;9693,1;12780,8;15562,7;17586,7;19315,4;22678,5;24934,0;27971,5;33959,4;2,7;3,2;0,2;66,2;6,3;29,9;9,5;3,8;2,1;1,1;0,6;-15,7
248000499;CC du Val de Somme;10075;25229;16719,3;16124,8;20812,4;26257,0;10132,2;12271,0;14957,9;17123,9;19033,8;22740,0;24969,5;27963,0;33157,0;2,7;3,3;0,2;71,2;6,2;25,0;8,3;4,7;2,4;1,4;1,0;-15,4
248000507;CC du Santerre;3715;9361;6182,1;13822,0;18685,4;23802,0;9980,0;10660,5;12824,0;14935,3;16902,0;20523,8;22544,0;25322,7;31124,3;2,9;3,7;0,3;62,3;9,6;26,0;9,9;7,0;3,2;2,3;1,6;-14,8
248000523;CC du Val de Noye;3623;9360;6115,1;16234,4;21033,3;26891,6;10657,2;12115,3;15114,8;17358,4;19186,4;23084,6;25409,7;29003,9;34873,8;2,9;3,5;0,2;68,4;10,0;24,2;9,6;4,5;2,6;1,1;0,8;-16,7
248000531;CA Amiens Métropole;71232;158658;109388,0;13280,0;19066,5;26402,7;13122,7;9414,0;12101,0;14442,0;16741,9;21530,6;24520,0;28746,0;36199,3;3,8;4,7;0,3;66,4;6,5;27,5;9,1;7,9;2,5;3,0;2,4;-17,4
248000549;CC de Haute Picardie;3345;8685;5662,6;13895,2;18158,8;23036,0;9140,8;10573,8;12926,1;14728,0;16459,1;20054,0;21811,7;24516,5;30536,0;2,9;3,7;0,3;63,3;10,9;24,4;9,6;6,8;3,4;1,9;1,5;-15,0
248000556;CC de l'Abbevillois;13206;29529;20389,5;12558,7;17760,0;23976,5;11417,8;9120,4;11562,0;13562,0;15638,0;19888,7;22461,3;25742,0;32566,0;3,6;4,4;0,3;58,1;7,0;32,5;9,1;8,8;2,7;3,7;2,5;-15,5
248000580;CC de la Région d'Oisemont;2656;6570;4377,9;13557,0;18420,0;23161,7;9604,7;9956,8;12390,0;14524,0;16571,3;20226,0;21938,0;24728,0;29933,6;3,0;3,6;0,3;60,5;8,9;29,5;9,2;6,2;3,0;2,0;1,2;-14,3
248000614;CC de la Région d'hallencourt;3548;8869;5896,0;14303,2;18489,3;23327,0;9023,8;10714,0;13363,9;15274,0;16849,0;20173,8;22321,3;24590,7;28943,3;2,7;3,3;0,2;63,3;6,1;29,8;8,5;5,7;2,8;1,8;1,0;-13,4
248000622;CC du Canton de Nouvion;3329;8435;5580,9;14768,0;19276,1;24275,6;9507,6;11416,0;13883,7;15693,3;17453,5;20883,8;22925,3;25962,0;31390,7;2,7;3,3;0,2;60,9;9,6;29,3;9,7;5,3;2,6;1,6;1,0;-14,8
