CODGEO;LIBGEO;NBMEN17;NBPERS17;NBUC17;Q117;Q217;Q317;Q3_Q1;D117;D217;D317;D417;D617;D717;D817;D917;RD;S80S2017;GI17;PACT17;PTSA17;PCHO17;PBEN17;PPEN17;PPAT17;PPSOC17;PPFAM17;PPMINI17;PPLOGT17;PIMPOT17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200058519;CA Saint-Germain Boucles de Seine;135702;339800;224914,7;19390;28390;40700;21310;13260;17550;21170;24720;32580;37590;44690;57880;4,4;5,683;0,341;87,7;81,0;2,5;4,2;22,4;12,2;2,6;1,3;0,8;0,6;-24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200058782;CA de Saint-Quentin-en-Yvelines;88057;230894;149773,5;17100;24150;32510;15410;12290;15560;18500;21310;27080;30460;34880;42210;3,4;4,039;0,269;86,6;81,7;2,8;2,1;21,4;6,1;4,7;2,4;1,2;1,1;-18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200059228;CA Grand Paris Sud Seine Essonne Sénart;126872;347577;221056,7;14190;20220;27320;13130;10260;12950;15410;17800;22820;25670;29290;35350;3,4;4,122;0,273;83,0;77,1;3,5;2,4;20,7;5,2;7,6;3,5;2,2;1,9;-16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200059392;CC Bièvre Isère;21995;54882;36403,0;16590;21270;26780;10190;12820;15510;17640;19450;23230;25470;28400;33650;2,6;3,120;0,224;73,0;64,9;3,2;4,9;27,7;8,6;4,9;2,7;1,2;0,9;-14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200059400;CC Porte Océane du Limousin;11757;24923;17635,9;15870;20390;25640;9770;11990;14730;16860;18650;22290;24390;27140;32280;2,7;3,207;0,226;64,4;57,3;2,5;4,5;36,7;7,6;5,2;1,8;2,2;1,3;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200059889;CU Grand Paris Seine et Oise;158069;416442;269553,4;15650;22270;30330;14680;11260;14270;17030;19650;25070;28340;32710;40170;3,6;4,327;0,285;83,0;76,6;3,4;3,0;23,4;6,8;5,5;2,7;1,5;1,3;-18,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200060010;CA Mauges Communauté;47855;120692;79446,8;16470;20150;24520;8050;13290;15610;17280;18730;21680;23460;25810;30120;2,3;2,724;0,200;74,6;66,6;2,8;5,2;24,9;8,0;5,2;3,2;1,1;0,9;-12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065563;CC Normandie-Cabourg-Pays d'Auge;14137;31236;21791,1;16510;21600;28100;11590;12470;15370;17550;19670;23730;26410;30140;36720;2,9;3,725;0,262;62,3;53,7;2,9;5,7;38,7;11,5;4,0;1,7;1,4;0,9;-16,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065589;CC Val Ès Dunes;6844;17901;11654,6;16780;21100;25980;9210;13220;15770;17730;19420;22810;24880;27560;32310;2,4;2,907;0,210;74,0;67,6;3,1;3,3;27,3;7,5;5,0;2,9;1,2;1,0;-13,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065597;CU Caen la Mer;113452;242691;170329,5;15700;21220;28020;12320;11500;14420;16870;19080;23530;26230;30200;37280;3,2;4,038;0,275;71,6;63,2;3,1;5,3;30,4;8,6;6,1;2,0;2,3;1,8;-16,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065647;CA Pays de Montbéliard Agglomération;60077;136757;93707,5;14940;20220;26320;11390;11470;13890;16040;18150;22330;24810;28150;34110;3,0;3,531;0,249;68,9;61,9;3,5;3,5;32,3;6,4;6,9;2,6;2,6;1,8;-14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065787;CC de Pont-Audemer / Val de Risle;11741;26569;18256,7;15110;20070;25760;10650;11420;14010;16110;18120;22090;24390;27430;32850;2,9;3,491;0,247;69,4;61,5;3,4;4,5;30,7;7,3;6,7;2,4;2,6;1,6;-14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065886;CA Loire Forez Agglomération Lfa;45583;107750;72966,1;16460;21230;26880;10420;12700;15350;17490;19400;23180;25470;28620;34710;2,7;3,333;0,239;71,1;62,7;2,7;5,7;29,2;10,2;4,7;2,4;1,4;1,0;-15,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065894;CC de Forez-Est;26923;63133;42901,4;16720;21190;26580;9860;13040;15730;17710;19460;23110;25160;28370;33940;2,6;3,153;0,228;69,5;62,3;2,5;4,6;30,6;10,1;4,5;2,3;1,2;0,9;-14,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200065928;CA Lannion-Trégor Communauté;46824;98972;70194,5;15970;21090;27600;11630;12100;14830;17040;19100;23310;25970;29630;36050;3,0;3,597;0,252;57,8;48,2;2,8;6,8;43,0;10,2;4,5;1,8;1,7;1,1;-15,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066009;CA Mulhouse Alsace Agglomération;113741;264537;179660,2;14280;20520;28560;14280;10370;13060;15520;18000;23250;26510;31150;39580;3,8;4,818;0,311;74,7;67,1;3,8;3,8;28,2;7,7;6,6;2,5;2,3;1,8;-17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066017;CC Lieuvin Pays d'Auge;7627;18165;12257,9;15370;19900;25240;9880;11610;14310;16440;18240;21720;23890;26910;32310;2,8;3,386;0,239;67,3;58,4;3,1;5,9;32,2;8,9;5,5;2,6;1,8;1,1;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066025;CC Pays Rhin - Brisach;13151;33014;21987,7;18480;23630;29910;11430;14010;17160;19660;21630;25780;28290;31970;38390;2,7;3,229;0,229;81,3;75,9;2,7;2,7;24,7;6,5;3,2;1,8;0,8;0,6;-15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066033;CC Sud Alsace Largue;8780;22052;14688,4;18320;23920;31290;12960;13620;17050;19530;21630;26420;29430;33630;40710;3,0;3,530;0,248;81,4;74,6;3,5;3,3;25,4;6,7;3,1;1,7;0,8;0,5;-16,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066041;CC Sundgau;19778;47579;32237,3;19490;26910;36800;17310;14270;17990;21000;23850;30290;34450;39520;49100;3,4;4,193;0,283;84,9;78,4;3,2;3,4;25,3;6,9;2,4;1,1;0,8;0,5;-19,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066058;CA Saint-Louis Agglomération;32992;76733;52285,0;19720;29410;42900;23180;12950;17610;21650;25430;34130;39500;46870;60150;4,6;5,744;0,335;90,8;85,6;3,2;1,9;23,0;6,7;2,2;0,8;0,8;0,6;-22,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066108;CC Haute Saulx et Perthois-Val d'Ornois;7124;16519;11333,2;15570;20250;25330;9750;11850;14520;16560;18530;22020;24030;26810;31740;2,7;3,177;0,225;66,9;59,6;3,0;4,3;33,9;8,1;4,5;2,2;1,5;0,8;-13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066116;CC Argonne-Meuse;2962;6689;4621,2;14760;19620;24580;9820;10730;13630;15730;17540;21360;23440;26090;31120;2,9;3,498;0,242;63,5;53,6;2,3;7,6;33,9;10,4;5,7;2,5;2,1;1,2;-13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066124;CA Gaillac-Graulhet;31268;73348;49831,8;14890;19730;25650;10760;11100;13830;15860;17790;21810;24210;27440;33230;3,0;3,629;0,253;67,1;57,6;3,6;5,9;31,6;9,5;6,1;2,5;2,2;1,4;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066132;CC du Pays de Stenay et du Val Dunois;4116;9023;6290,5;13850;18990;24670;10820;10000;12640;14860;16940;21000;23350;26150;31190;3,1;3,784;0,256;59,0;49,6;2,6;6,8;35,6;11,5;6,4;2,3;2,6;1,4;-12,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066140;CC de l'Aire à l'Argonne;2737;6441;4385,0;15520;20340;25930;10410;11780;14450;16620;18490;22090;24650;27480;32980;2,8;3,347;0,238;67,2;55,6;2,5;9,1;30,7;11,8;4,3;2,4;1,2;0,8;-14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066157;CC de Commercy - Void - Vaucouleurs;9595;22009;15063,4;14540;19270;24590;10060;11100;13510;15560;17450;21250;23370;26110;31100;2,8;3,312;0,235;66,3;58,2;3,1;5,0;32,5;7,7;6,6;2,7;2,3;1,6;-13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066165;CC Val de Meuse - Voie Sacrée;3593;8813;5903,0;15940;20230;25240;9300;12020;14790;16780;18650;22090;24100;26980;31860;2,7;3,136;0,224;71,8;64,9;2,6;4,3;28,4;8,2;5,0;2,6;1,5;1,0;-13,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066173;CC de Damvillers Spincourt;3173;7722;5167,9;14540;19450;25600;11070;10360;13420;15530;17520;21660;24140;27460;32200;3,1;3,756;0,253;54,6;45,3;3,1;6,2;25,9;25,1;4,8;2,2;1,6;1,0;-10,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066223;CC Arize Lèze;4581;9887;6933,7;13630;18430;23980;10350;9690;12480;14630;16620;20360;22560;25450;30680;3,2;3,699;0,249;60,2;50,5;3,6;6,0;35,9;9,6;7,0;2,2;3,1;1,7;-12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066231;CC des Portes d'Ariège Pyrénées;16687;37462;25804,4;14320;19230;25020;10700;10710;13250;15290;17300;21300;23610;26760;32340;3,0;3,614;0,251;66,7;58,3;3,4;4,9;30,9;9,0;7,6;2,5;3,1;2,0;-14,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066280;CC du Pithiverais;11945;29299;19524,8;15640;20430;26070;10430;11660;14440;16740;18580;22310;24700;27830;32870;2,8;3,365;0,236;71,5;63,7;3,5;4,3;28,3;8,7;5,9;2,8;1,8;1,3;-14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066322;CC Terres des Confluences;17015;40767;27453,7;13540;18380;23990;10450;10090;12530;14550;16470;20360;22620;25540;30930;3,1;3,762;0,259;63,7;54,2;3,8;5,7;32,4;9,0;7,9;3,0;2,9;1,9;-13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066330;CC Terres du Haut-Berry;10697;24917;16984,3;16740;21550;26990;10240;12700;15580;17840;19770;23400;25680;28630;34410;2,7;3,236;0,229;69,8;61,9;2,4;5,4;31,7;9,1;4,2;2,0;1,4;0,8;-14,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066348;CC Minervois Saint-Ponais Orb-Jaur;6719;13579;9825,2;12420;17280;23240;10820;8900;11410;13390;15330;19470;21830;24920;30210;3,4;4,080;0,268;51,0;39,2;3,8;8,0;43,2;10,8;7,3;1,9;3,5;1,9;-12,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066355;CA du Bassin de Thau;58693;126186;88719,5;14200;19520;25810;11600;10320;13050;15300;17440;21700;24300;27710;33970;3,3;4,021;0,272;62,0;51,7;3,8;6,5;37,1;10,3;6,6;2,1;2,8;1,8;-16,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066363;CC de la Haute Ariège;3280;6230;4616,9;15080;19830;25140;10050;11260;14070;16020;18060;21950;24080;26600;31800;2,8;3,370;0,233;56,1;46,8;3,6;5,8;44,7;8,2;4,5;1,4;1,9;1,2;-13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066371;CC Causses et Vallée de la Dordogne;20511;42797;30588,4;15140;20050;26120;10980;11470;14050;16130;18140;22130;24660;27940;33920;3,0;3,650;0,255;58,9;48,7;2,9;7,4;40,4;10,7;4,4;1,6;1,8;1,0;-14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066389;CA Saint-Lô Agglo;32955;73939;50990,7;15910;20410;25550;9650;12190;14840;16860;18710;22160;24280;27060;32320;2,7;3,204;0,228;68,5;60,3;2,7;5,5;32,1;7,6;5,7;2,5;2,0;1,3;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066405;CC Roumois Seine;20373;52067;34241,9;18010;22930;28570;10560;14030;16930;19110;21040;24830;27170;30330;36030;2,6;3,068;0,221;76,2;68,6;2,8;4,7;28,1;7,0;3,8;2,2;0,9;0,6;-15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066413;CC Intercom Bernay Terres de Normandie;23469;53376;36676,1;15550;20440;26210;10660;11630;14410;16650;18560;22440;24720;27880;33380;2,9;3,458;0,242;65,6;57,5;3,2;4,9;34,2;8,6;6,0;2,4;2,3;1,3;-14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066462;CC Interco Normandie Sud Eure;16038;36669;25092,9;15200;19880;25300;10100;11280;14050;16250;18080;21860;23980;26970;32330;2,9;3,530;0,246;66,5;58,1;3,4;5,1;32,8;8,9;6,1;2,6;2,2;1,4;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066512;CC Élan Limousin Avenir Nature;12038;27317;18818,0;16370;20630;25600;9230;12630;15340;17310;19040;22440;24370;27100;31730;2,5;2,988;0,214;69,4;62,1;2,6;4,6;33,4;6,5;4,7;2,0;1,8;0,9;-14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066520;CC Ouest Limousin;5207;10904;7781,3;14330;18910;24150;9810;10450;13200;15280;17060;20910;22940;25630;30310;2,9;3,639;0,247;57,0;48,6;2,4;6,1;42,3;8,8;4,8;1,8;2,2;0,9;-12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066553;CC des Monts de Lacaune et de la Montagne du Haut Languedoc;3568;7423;5320,9;14090;18790;24380;10290;10950;13110;15020;16970;20440;22930;26020;30570;2,8;3,492;0,246;59,3;47,7;2,8;8,8;38,8;9,8;4,9;1,6;2,2;1,1;-12,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066561;CC Sidobre Vals et Plateaux;5681;12621;8838,1;14950;19450;24540;9590;11520;13970;15840;17580;21370;23360;26190;31120;2,7;3,274;0,233;62,9;52,9;3,2;6,8;35,6;9,5;4,9;1,8;2,0;1,1;-12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066587;CC des Monts du Lyonnais;13899;34589;22919,8;16680;21200;26370;9690;13000;15660;17570;19360;23010;25080;27940;33060;2,5;2,980;0,215;74,6;66,4;2,7;5,6;25,3;9,1;4,7;2,8;1,1;0,8;-13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066603;CC du Pays de Lubersac-Pompadour;3449;7102;5102,4;15000;19590;24970;9980;11400;13900;15890;17790;21450;23410;26560;31340;2,7;3,419;0,239;57,8;47,2;2,1;8,4;42,6;9,1;4,1;1,4;1,7;0,9;-13,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066637;CC Hautes Terres;6005;12051;8758,5;14450;18940;24470;10020;10890;13380;15450;17140;20740;23120;25870;31260;2,9;3,496;0,245;56,6;42,8;2,5;11,3;39,2;12,5;4,9;1,7;2,1;1,1;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066645;CC Vézère-Monédières-Millesources;2323;4390;3276,6;14420;19310;25060;10650;10600;13450;15430;17400;21420;23650;27050;32660;3,1;3,720;0,251;46,0;36,2;2,4;7,5;52,9;10,2;3,8;1,2;1,7;0,9;-12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066652;CC Grand Sud Tarn et Garonne;16608;42350;27765,2;16070;20820;26220;10150;12130;14930;17030;18980;22790;24950;27850;32680;2,7;3,167;0,225;78,1;70,2;3,5;4,4;23,2;7,1;5,6;2,9;1,6;1,1;-14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066660;CC de Saint-Flour;10358;22393;15749,1;15100;19370;24600;9490;11610;14160;15960;17660;21140;23320;26260;31540;2,7;3,331;0,237;63,6;50,4;2,3;10,9;33,0;12,3;4,8;2,0;1,8;1,1;-13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066678;CC de la Châtaigneraie Cantalienne;9243;20195;14154,9;14980;19540;24860;9880;11610;14040;15870;17740;21380;23530;26430;31860;2,7;3,291;0,235;60,2;47,8;2,1;10,4;35,6;12,4;4,7;2,0;1,7;1,0;-12,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066710;CC Cingal-Suisse Normande;9376;23756;15620,9;16590;20960;25830;9240;12870;15510;17530;19280;22600;24610;27200;31650;2,5;2,980;0,215;76,0;68,0;3,2;4,8;25,5;6,9;4,8;2,8;1,2;0,8;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066728;CC Vallées de l'Orne et de l'Odon;9433;25608;16490,0;18560;23130;28210;9650;14750;17570;19560;21410;24910;26950;30040;35550;2,4;2,857;0,206;79,3;72,1;2,6;4,6;25,2;6,7;3,8;2,5;0,7;0,5;-15,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066744;CC Haute-Corrèze Communauté;14893;30399;21849,2;15230;19700;25100;9870;11610;14200;16160;17930;21500;23730;26660;32120;2,8;3,410;0,242;61,2;52,1;2,4;6,7;37,9;9,4;5,0;1,9;2,0;1,2;-13,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066751;CC Xaintrie Val'dordogne;5319;10659;7761,5;14700;19320;24840;10140;11450;13770;15660;17490;21170;23370;26430;32000;2,8;3,336;0,237;54,2;43,6;2,4;8,3;44,7;10,1;4,3;1,4;1,9;1,0;-13,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066769;CC Midi Corrézien;5858;12576;8893,3;15410;20280;26330;10920;11530;14360;16480;18390;22370;24930;28000;34170;3,0;3,519;0,244;61,7;51,1;2,9;7,7;38,6;9,6;3,8;1,7;1,4;0,8;-13,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066777;CC Ploërmel Communauté;18193;41149;28356,3;15540;19930;25000;9460;11960;14560;16550;18260;21650;23760;26460;31160;2,6;3,131;0,224;65,5;55,6;2,8;7,1;34,2;8,1;5,4;2,5;1,8;1,1;-13,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066785;CC de l'Oust à Brocéliande Communauté;16362;37890;25822,3;16080;20170;24870;8780;12530;15130;16940;18590;21790;23670;26280;31070;2,5;2,969;0,214;67,4;58,5;2,8;6,1;32,9;7,7;5,1;2,6;1,5;1,0;-13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066793;CA du Grand Annecy;88800;199188;137383,2;18800;25620;35920;17110;13570;17310;20200;22840;28800;33020;39540;52180;3,8;4,896;0,317;79,6;71,7;2,9;5,0;23,6;12,1;2,7;1,3;0,8;0,7;-18,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066801;CC Isigny-Omaha Intercom;11056;25854;17620,0;15430;19740;24660;9230;11740;14410;16300;18050;21520;23470;26080;31090;2,6;3,190;0,228;64,3;54,1;2,9;7,3;34,7;8,3;5,4;2,5;1,8;1,1;-12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066819;CC du Volvestre;12204;29915;19973,3;15950;20980;26730;10790;11770;14750;17000;19040;22940;25290;28480;33840;2,9;3,425;0,239;74,1;65,3;3,4;5,4;26,0;8,6;5,7;2,5;2,1;1,2;-14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066827;CC du Pays de Honfleur-Beuzeville;12337;28564;19474,3;15990;21020;27560;11560;12080;14810;17010;19080;23240;25860;29480;36470;3,0;3,831;0,267;72,2;62,7;3,4;6,1;29,4;9,9;4,7;2,1;1,5;1,1;-16,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066835;CC de Sézanne-Sud Ouest Marnais;9645;21645;14982,2;16040;20950;26970;10930;11950;14860;17170;19110;23010;25440;29060;36600;3,1;3,876;0,268;68,0;53,5;2,8;11,7;30,6;13,4;4,4;2,0;1,4;0,9;-16,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066850;CC des Paysages de la Champagne;9158;21152;14482,3;17150;22600;30600;13460;13000;15930;18270;20240;25060;28440;33700;44450;3,4;4,285;0,294;75,1;48,8;2,3;24,0;24,5;17,4;3,0;1,6;0,8;0,6;-20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066868;CC Presqu'île de Crozon-Aulne Maritime;10710;22574;15996,6;16200;20640;26330;10130;12490;15110;17150;18810;22590;24860;28120;33540;2,7;3,216;0,230;57,2;48,4;3,3;5,5;43,7;9,2;4,2;2,0;1,4;0,8;-14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066876;CA de Châlons-en-Champagne;33947;75537;52044,1;15110;20470;26540;11420;11140;13860;16270;18410;22580;25010;28350;34460;3,1;3,716;0,256;70,8;63,1;2,9;4,8;29,9;8,5;6,5;2,6;2,2;1,7;-15,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066884;CC Quercy Vert-Aveyron;8761;21633;14404,3;15490;19980;25510;10020;11650;14420;16390;18200;21960;24160;27010;32150;2,8;3,265;0,232;70,1;60,9;3,4;5,8;29,3;8,3;6,2;2,7;2,2;1,3;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066892;CC de Vendeuvre-Soulaines;3228;7452;5104,3;15170;19940;25190;10020;11330;14110;16210;18090;21790;23860;26940;32700;2,9;3,595;0,252;68,3;56,2;3,2;8,8;30,5;11,0;5,1;2,3;1,7;1,1;-14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200066918;CA Alès Agglomération;57702;124986;87647,4;13300;18280;24330;11030;9770;12250;14350;16280;20430;22890;26050;31760;3,3;3,922;0,268;57,7;48,4;3,8;5,5;38,0;9,7;8,5;2,4;3,8;2,3;-13,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
