IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6019;DISP_Q119;DISP_MED19;DISP_Q319;DISP_EQ19;DISP_D119;DISP_D219;DISP_D319;DISP_D419;DISP_D619;DISP_D719;DISP_D819;DISP_D919;DISP_RD19;DISP_S80S2019;DISP_GI19;DISP_PACT19;DISP_PTSA19;DISP_PCHO19;DISP_PBEN19;DISP_PPEN19;DISP_PPAT19;DISP_PPSOC19;DISP_PPFAM19;DISP_PPMINI19;DISP_PPLOGT19;DISP_PIMPOT19;DISP_NOTE19
030950101;Centre Historique;03095;Cusset;27,2;12880;17370;23150;0,59;9730;11710;13600;15610;19570;22050;24970;32020;3,3;4,1;0,288;52,9;41,8;3,8;7,3;38,6;9,9;13,1;2,5;7,2;3,4;-14,5;0
030950102;Montbeton-Les Jonchères;03095;Cusset;;14640;19650;25560;0,56;10220;13260;15760;17620;22130;24120;27290;31870;3,1;3,7;0,253;55,3;47,6;2,5;5,2;41,0;8,2;9,3;2,4;4,9;2,0;-13,8;0
030950103;Presles-Puybesseau;03095;Cusset;24,8;13190;17630;23120;0,56;9900;12170;14100;15650;19670;21990;24590;29790;3,0;3,4;0,245;59,4;52,0;3,5;3,9;34,8;5,7;12,7;2,7;6,9;3,1;-12,6;0
030950105;Champcourt-Zone Industrielle;03095;Cusset;14,1;16200;21050;26420;0,49;11570;15080;17240;19190;22850;24690;28720;33990;2,9;3,5;0,244;59,6;50,9;2,4;6,3;41,2;7,8;6,7;2,1;3,1;1,5;-15,3;0
030950106;Zone Verte;03095;Cusset;;18660;23390;28840;0,44;14930;17900;19670;21740;25860;27540;30790;37130;2,5;3,0;0,216;65,7;58,4;2,0;5,3;37,3;9,7;3,7;1,5;1,5;0,7;-16,4;0
030950111;Boulaires-Graves-Chambon Étendu;03095;Cusset;13,3;15560;20570;26950;0,55;12410;14630;16620;18560;22730;25160;28450;33720;2,7;3,2;0,235;54,3;48,0;2,9;3,4;43,9;8,9;7,1;2,2;3,2;1,7;-14,2;0
031850101;Cité Bretonnie-Châtelet-Favières-Conches;03185;Montluçon;23,8;13440;19750;27250;0,70;9530;12130;14670;16990;22480;25010;29920;39960;4,2;6,1;0,364;62,8;49,9;3,3;9,6;30,7;16,1;9,7;1,6;5,4;2,7;-19,3;0
031850102;Diénat-Forges;03185;Montluçon;20,9;14000;19410;26380;0,64;9980;13000;15010;17050;21690;24420;28850;36870;3,7;4,6;0,308;59,9;49,9;2,9;7,1;36,4;9,6;10,2;1,5;5,8;2,9;-16,1;0
031850103;Chantoiseau-Faucheroux;03185;Montluçon;19,0;14610;19540;25900;0,58;10870;13250;15730;17820;21660;24320;27670;32580;3,0;3,7;0,256;57,1;51,4;3,3;2,4;37,3;9,1;10,7;1,7;6,3;2,7;-14,2;0
031850104;Fours à Chaux;03185;Montluçon;20,9;14100;18510;23350;0,50;10540;12900;14790;16760;20220;22100;24520;29180;2,8;3,1;0,222;56,3;50,4;3,8;2,1;37,7;6,6;11,3;2,5;6,0;2,8;-11,9;0
031850105;Montcourtais;03185;Montluçon;32,4;11420;16810;21670;0,61;8880;10590;12450;14480;18890;20830;22870;27490;3,1;3,5;0,246;50,6;46,2;3,1;1,3;39,3;6,8;14,3;3,8;7,4;3,1;-11,0;0
031850106;Ville Gozet;03185;Montluçon;32,5;11970;15840;20990;0,57;9160;11070;12740;14300;17680;19790;22260;26220;2,9;3,5;0,246;47,7;40,7;3,6;3,4;38,1;7,1;18,7;3,1;10,6;5,0;-11,6;0
031850108;Montgacher-Cordeliers;03185;Montluçon;15,6;15310;20640;26280;0,53;11300;14130;16400;18650;22810;24990;28440;33630;3,0;3,5;0,246;61,7;55,4;2,9;3,4;36,9;8,2;8,0;1,4;4,5;2,1;-14,8;0
031850110;Rimard-Marignon;03185;Montluçon;15,6;15740;22250;29380;0,61;11430;14690;17460;19890;24750;27720;31330;38410;3,4;4,1;0,272;62,2;52,9;2,1;7,2;40,3;8,9;5,8;1,6;2,8;1,4;-17,2;0
031850111;Saint-Jean;03185;Montluçon;10,4;17610;22510;30070;0,55;13030;16380;18470;20660;24960;27880;32770;39740;3,0;3,9;0,277;60,9;50,4;1,9;8,6;40,8;12,3;4,6;1,5;2,0;1,1;-18,6;0
031850112;Les Iles-Buffon;03185;Montluçon;15,2;15140;20290;25230;0,50;11380;14130;16070;18110;22160;24150;27140;31950;2,8;3,3;0,233;58,3;52,7;2,8;2,8;39,3;7,9;8,4;2,6;3,9;1,9;-13,9;0
031850113;Fontbouillant;03185;Montluçon;29,6;12410;16910;22000;0,57;9640;11500;13240;15030;18830;20970;23190;26900;2,8;3,3;0,234;50,1;45,3;3,3;1,5;38,9;5,6;16,0;3,6;8,6;3,8;-10,6;0
031850114;La Caserne-Les Guineberts;03185;Montluçon;17,2;14930;20120;25840;0,54;11330;13930;16070;18240;21920;24280;27750;32330;2,9;3,2;0,225;57,2;52,2;3,0;2,0;38,8;7,6;9,4;2,0;5,1;2,3;-13,0;0
031850115;Bien Assis;03185;Montluçon;35,4;11300;16000;22240;0,68;8230;10120;12280;13840;18300;20630;24020;28240;3,4;3,9;0,267;41,2;37,0;2,9;1,3;44,2;6,8;18,3;3,8;9,9;4,6;-10,5;0
031850116;Marais-Villars;03185;Montluçon;23,0;13720;18220;23450;0,53;10440;12680;14580;16360;20230;22360;24610;29320;2,8;3,2;0,229;46,8;41,1;3,5;2,2;46,1;9,0;9,8;2,1;5,4;2,3;-11,7;0
031850117;Viviani-Dunlop;03185;Montluçon;31,7;12170;16000;21080;0,56;9340;11320;12920;14450;18100;20050;22200;26210;2,8;3,2;0,228;45,3;40,6;2,9;1,8;41,8;5,7;16,7;3,2;9,3;4,2;-9,5;0
031900101;Centre Historique;03190;Moulins;19,6;14480;20230;28440;0,69;9960;13280;15390;17870;22820;25900;30660;40930;4,1;5,2;0,321;69,2;56,8;3,4;9,0;28,5;10,3;9,7;1,2;5,5;3,0;-17,7;0
031900102;Centre Moderne;03190;Moulins;19,1;14300;19720;27020;0,64;10440;13320;15430;17600;21800;24870;29000;37320;3,6;4,6;0,299;59,5;49,6;2,9;7,0;35,6;11,5;9,2;1,5;5,0;2,7;-15,8;0
031900103;Les Gâteaux;03190;Moulins;;14520;19460;24500;0,51;10110;13170;15590;17790;21250;22870;26910;30860;3,1;3,3;0,225;67,7;63,4;2,4;1,9;29,8;5,2;10,3;2,4;5,5;2,4;-13,0;0
031900104;Quartier Nord;03190;Moulins;25,6;12900;18020;23820;0,61;9560;11730;13990;15830;19920;22390;25420;30850;3,2;3,8;0,259;61,8;56,3;2,8;2,7;32,0;6,1;12,9;2,2;7,7;3,0;-12,8;0
031900105;Decize Bourgogne;03190;Moulins;11,1;16790;21930;28260;0,52;12880;15720;18080;20340;24260;26700;30030;36340;2,8;3,6;0,249;68,3;61,3;2,1;4,9;32,9;8,3;6,4;1,5;3,3;1,6;-15,9;0
031900106;Lyon Gare;03190;Moulins;12,4;16610;22250;29250;0,57;12040;15390;17830;20180;24690;27480;31310;40640;3,4;4,3;0,285;67,3;54,8;3,0;9,5;32,4;11,3;6,6;1,2;3,6;1,8;-17,6;0
031900107;Quartier Sud Zone 1;03190;Moulins;;12580;16680;22590;0,60;9850;11670;13060;14790;18980;21210;24180;29460;3,0;3,3;0,241;50,8;45,1;3,0;2,7;38,8;6,6;15,2;3,5;7,9;3,8;-11,4;0
031900108;Quartier Sud Zone 2;03190;Moulins;40,0;10800;14600;20020;0,63;8760;10070;11480;13170;16290;18660;21270;25470;2,9;3,3;0,239;42,8;38,4;4,2;0,2;37,6;4,7;24,0;5,7;12,4;5,9;-9,1;0
031900109;La Madeleine;03190;Moulins;16,2;15390;20450;26240;0,53;11650;14190;16420;18540;22590;24890;27610;31760;2,7;3,2;0,229;57,1;50,4;2,5;4,2;41,7;8,2;6,8;2,1;3,2;1,5;-13,8;0
033100101;Hôtel de Ville;03310;Vichy;26,1;12850;18820;26320;0,72;8730;11610;13730;16100;21160;24390;29000;36930;4,2;5,6;0,328;44,6;38,8;2,6;3,2;46,8;13,3;10,9;1,1;6,3;3,5;-15,6;0
033100102;Marché;03310;Vichy;25,8;13050;17800;24190;0,63;9290;11890;13910;15660;20110;22540;26520;33170;3,6;4,4;0,286;47,0;39,4;3,4;4,2;43,6;10,5;12,7;1,5;7,5;3,7;-13,8;0
033100103;Denière Les Romains;03310;Vichy;25,9;12920;17530;23000;0,57;9350;11890;13990;15650;19480;21480;24410;28960;3,1;3,8;0,261;55,2;48,9;4,1;2,2;35,3;8,1;13,7;2,1;7,8;3,8;-12,3;0
033100104;Les Garets-Bellevue;03310;Vichy;17,0;15180;20320;26170;0,54;10940;13830;16150;18150;22520;24840;27700;33940;3,1;4,1;0,284;58,6;51,1;2,5;5,0;37,4;10,2;8,5;1,8;4,7;2,0;-14,7;0
033100105;France et Rosières;03310;Vichy;21,1;13750;19340;26930;0,68;9780;12830;14820;16960;21950;25230;28900;36210;3,7;4,6;0,295;61,3;50,3;3,7;7,3;36,1;8,5;10,1;1,7;5,5;2,9;-16,0;0
033100106;Thermal-Vieux Vican;03310;Vichy;15,5;16630;24440;34620;0,74;10910;14810;18650;21610;27670;31580;37870;51630;4,7;6,1;0,344;36,2;27,9;2,1;6,2;59,0;20,2;5,1;0,5;3,1;1,5;-20,5;0
033100107;Les Bains-République;03310;Vichy;13,2;16370;23460;33620;0,73;12110;14950;18000;20800;26590;30400;36680;46240;3,8;4,9;0,312;43,5;34,9;2,0;6,6;55,1;16,0;5,1;0,7;3,0;1,4;-19,7;0
033100108;Jeanne d'Arc-Stade;03310;Vichy;;16290;21980;29390;0,60;12410;15270;17730;19840;24610;27470;31000;36930;3,0;3,8;0,263;52,2;46,4;2,1;3,7;46,0;13,4;5,0;0,9;2,8;1,3;-16,6;0
033100109;Les Ailes;03310;Vichy;;11120;14290;18240;0,50;8880;10470;11760;13090;15520;17030;19290;22920;2,6;2,9;0,214;39,0;34,0;4,6;0,4;40,5;4,8;23,9;5,3;12,1;6,5;-8,2;0
033100110;Beauséjour-Les Graves-Les Bartins;03310;Vichy;14,3;15320;19720;25290;0,51;12030;14260;16140;17790;21650;23620;26640;31970;2,7;3,2;0,231;51,1;46,3;3,2;1,6;44,7;9,7;7,7;1,6;4,1;2,0;-13,2;0
033210101;Centre Ville;03321;Yzeure;9,3;17060;22260;28990;0,54;13240;15800;18250;20640;24310;27150;30810;36940;2,8;3,5;0,248;61,1;54,0;2,0;5,1;40,7;9,3;5,6;1,8;2,4;1,4;-16,7;0
033210102;Bellevue-Les Ozières;03321;Yzeure;8,9;17870;22520;28110;0,45;13670;16850;18750;20500;24400;26690;29800;34990;2,6;2,9;0,212;60,4;55,8;1,9;2,7;42,6;7,5;5,4;2,2;2,2;1,0;-15,9;0
033210103;Bataillots;03321;Yzeure;18,7;14960;20400;25900;0,54;10150;13510;16180;18590;22470;24530;27730;33150;3,3;3,6;0,245;64,5;56,5;2,7;5,3;33,2;7,3;9,4;2,4;4,9;2,1;-14,4;0
033210104;Saint-Bonnet;03321;Yzeure;;19310;23720;28980;0,41;14830;18270;20060;21830;25450;27690;30700;36170;2,4;3,0;0,217;58,9;52,2;1,8;4,9;43,9;8,3;4,5;1,4;2,2;0,9;-15,6;0
033210105;Zone Verte;03321;Yzeure;;19690;24930;31130;0,46;15610;18660;20540;22880;26830;29820;32720;39050;2,5;2,9;0,211;58,6;51,4;1,6;5,6;43,5;11,9;3,2;1,2;1,5;0,5;-17,2;0
040700101;Les Arches;04070;Digne-les-Bains;15,0;15430;21060;26770;0,54;12090;14170;16480;18420;22870;25240;28460;33970;2,8;3,4;0,244;68,6;61,6;2,6;4,4;31,8;7,1;7,7;2,3;3,7;1,7;-15,2;0
040700102;Les Dourbes;04070;Digne-les-Bains;28,4;12370;17290;24390;0,70;9360;11410;13260;15370;20280;22950;26420;33590;3,6;4,1;0,282;55,1;46,3;3,4;5,4;36,9;7,9;13,7;3,1;7,2;3,4;-13,6;0
040700103;Périphérie Ouest;04070;Digne-les-Bains;14,0;17110;22670;29730;0,56;11630;15400;18380;20620;25130;27920;33120;40790;3,5;4,3;0,283;64,2;51,1;1,8;11,3;38,0;11,2;5,3;1,9;2,3;1,1;-18,7;0
040700104;La Sèbe;04070;Digne-les-Bains;16,6;15140;19880;26100;0,55;11320;14090;16140;18180;21810;24780;27720;31900;2,8;3,1;0,222;55,7;50,3;2,5;2,9;43,1;6,8;7,8;1,9;4,0;1,9;-13,4;0
040700105;Route de Marseille;04070;Digne-les-Bains;15,4;15550;21280;27700;0,57;11130;14070;16700;19120;23340;25830;29350;33650;3,0;3,4;0,235;58,2;51,7;2,7;3,8;41,9;8,3;6,7;2,5;2,7;1,5;-15,1;0
040700106;Route de Nice;04070;Digne-les-Bains;;18600;24320;30210;0,48;14100;17670;19830;22310;26210;28620;32260;40130;2,8;3,3;0,235;62,1;54,3;1,9;5,9;42,1;10,0;3,7;1,3;1,6;0,8;-17,9;0
040700107;Centre Ville;04070;Digne-les-Bains;39,9;10970;14780;20100;0,62;8700;10430;11530;13240;16700;18660;21770;26730;3,1;3,8;0,265;49,9;42,6;4,6;2,7;33,0;7,1;20,7;2,5;12,1;6,1;-10,7;0
040700108;Ville Nord;04070;Digne-les-Bains;17,6;14880;20000;27140;0,61;10700;13700;15890;17990;22440;25420;29320;36290;3,4;4,1;0,273;50,4;43,4;2,7;4,3;45,4;11,4;8,7;1,6;4,7;2,4;-15,9;0
041120101;Manosque Intra-Muros;04112;Manosque;41,3;10860;14290;19810;0,63;8010;10010;11480;12990;16270;18480;21100;26930;3,4;4,2;0,279;59,4;50,2;6,4;2,8;25,9;6,5;18,7;2,1;11,2;5,4;-10,5;0
041120102;La Burlière Luquèce;04112;Manosque;24,6;13200;17920;23880;0,60;10270;12220;13990;15950;19990;22070;25850;32970;3,2;3,8;0,263;51,6;46,8;3,3;1,5;43,2;8,6;10,0;3,0;4,3;2,7;-13,4;0
041120103;Temps Perdu-La Trinque;04112;Manosque;27,7;12720;17660;24670;0,68;9970;11680;13510;15650;19760;22650;26880;33510;3,4;4,2;0,285;49,7;42,4;4,0;3,3;41,2;12,3;10,2;2,9;4,6;2,7;-13,4;0
041120104;Les Chauvinets;04112;Manosque;11,5;16180;22250;29040;0,58;12590;14930;17230;19640;25240;27390;31130;37960;3,0;3,7;0,261;60,4;53,0;2,5;4,9;39,1;12,3;5,7;2,3;2,2;1,2;-17,5;0
041120105;Séminaire Colombier;04112;Manosque;;17250;23220;31340;0,61;12370;15720;18520;20750;25680;29160;33450;44000;3,6;16,4;0,656;30,1;26,2;1,2;2,7;16,8;79,3;2,2;0,8;0,9;0,5;-28,4;0
041120106;Montée des Richesses Saint-Lazare;04112;Manosque;15,1;15770;21860;28750;0,59;11220;14520;17200;19640;24230;26840;30750;38210;3,4;4,0;0,264;60,0;54,2;3,0;2,8;32,0;16,7;5,8;1,8;2,5;1,5;-14,5;0
041120107;Les Ponches-les Naves;04112;Manosque;42,1;11330;14420;21150;0,68;8890;10640;11850;12870;16570;19540;23150;29180;3,3;3,9;0,277;53,0;47,0;4,5;1,5;32,9;7,9;17,6;5,7;7,5;4,4;-11,4;0
041120108;Saint-Pancrace-les Serrets;04112;Manosque;9,3;17910;24440;32110;0,58;13360;16530;19280;22030;27250;30110;35400;43280;3,2;4,0;0,269;62,8;55,5;2,3;5,0;33,5;17,0;3,8;1,6;1,4;0,8;-17,1;0
041120109;Périphérie;04112;Manosque;13,9;16690;23460;33330;0,71;11870;15710;18220;20580;27050;30770;35860;43140;3,6;4,3;0,285;68,4;60,5;2,5;5,4;28,9;16,2;4,6;1,6;2,1;0,9;-18,1;0
050230102;Grande Boucle;05023;Briançon;17,9;14840;19430;25360;0,54;10990;13700;15790;17700;21550;23880;28140;35170;3,2;4,0;0,275;61,5;51,1;4,3;6,1;38,4;8,1;7,6;1,9;3,8;1,9;-15,6;0
050230103;République-Sainte Catherine;05023;Briançon;10,7;16520;20560;26930;0,51;12790;15390;17490;19160;22810;25420;28820;35680;2,8;3,3;0,239;68,2;58,4;4,0;5,8;31,9;10,2;5,9;1,8;2,8;1,3;-16,2;0
050230104;Briançon Nord;05023;Briançon;13,7;16480;21600;27630;0,52;11900;15400;17600;19430;23690;26060;29790;36790;3,1;3,7;0,258;68,2;57,0;4,0;7,2;33,3;10,7;4,7;1,6;2,1;1,0;-16,9;0
050230105;Briançon Sud;05023;Briançon;14,1;16010;21170;27310;0,53;12290;14640;17160;19230;23310;25780;29270;35130;2,9;3,6;0,257;72,9;62,3;4,0;6,6;26,9;10,0;5,9;2,2;2,4;1,3;-15,7;0
050610101;Gap Centre;05061;Gap;27,9;12550;17120;22960;0,61;9430;11650;13570;15200;19440;21590;24800;30710;3,3;4,1;0,279;68,8;57,9;5,6;5,3;24,0;6,7;13,4;1,6;7,7;4,1;-12,9;0
050610102;Couronne;05061;Gap;16,1;15270;20630;27230;0,58;11460;14000;16520;18640;22970;25630;29010;35530;3,1;3,7;0,260;54,9;46,3;3,2;5,4;41,9;11,7;6,8;1,4;3,5;1,9;-15,3;0
050610103;Puymaure Chabanas;05061;Gap;9,3;17130;22660;29900;0,56;13310;15980;18560;20630;25190;28050;32080;39430;3,0;3,7;0,262;66,6;57,2;2,7;6,7;35,0;10,8;4,9;1,7;2,2;1,0;-17,3;0
050610104;Périphérie Nord;05061;Gap;6,4;19030;24360;31690;0,52;14710;17820;20370;22230;26650;29850;34170;42710;2,9;3,8;0,271;71,8;58,6;2,3;10,9;29,5;15,0;3,8;1,8;1,3;0,7;-20,1;0
050610105;La Gare;05061;Gap;14,5;15530;20570;26880;0,55;11610;14570;16530;18680;22760;25130;28600;35020;3,0;3,5;0,250;54,7;48,0;2,3;4,4;41,7;11,0;6,9;1,6;3,5;1,8;-14,3;0
050610106;Rochasson Bonneval;05061;Gap;28,8;12650;18130;24940;0,68;9810;11930;13540;15690;20360;22870;27220;34290;3,5;4,0;0,278;56,3;48,1;3,0;5,2;37,1;8,7;11,4;3,1;5,7;2,6;-13,5;0
050610107;Villarobert Saint-Michel;05061;Gap;15,2;15090;19890;25480;0,52;11420;13940;16140;17970;21810;24460;26960;33570;2,9;3,5;0,254;60,0;54,2;3,3;2,5;35,6;10,6;8,4;3,1;3,4;1,9;-14,6;0
050610108;Les Fauvins Treschatel;05061;Gap;18,9;14990;21370;28550;0,63;11550;13580;16200;18740;23520;26410;30640;37430;3,2;4,0;0,277;65,4;55,0;2,3;8,1;32,4;10,9;7,9;2,3;3,9;1,7;-16,6;0
050610109;Sainte-Marguerite Saint-Jean;05061;Gap;9,8;18400;24620;32510;0,57;13280;17120;19940;22480;26840;30390;34600;43430;3,3;3,8;0,264;67,0;54,9;2,1;10,0;34,1;13,7;4,2;1,5;1,9;0,8;-19,0;0
050610110;Molines;05061;Gap;19,9;13910;18820;24580;0,57;10550;13170;14750;16950;21010;23370;25980;31070;2,9;3,7;0,261;49,2;42,5;2,9;3,8;45,6;9,7;9,5;2,2;4,8;2,5;-14,0;0
050610111;Beauregard;05061;Gap;17,8;14590;19900;25320;0,54;10760;13530;15740;17850;22070;24010;27070;33420;3,1;3,6;0,248;56,7;50,0;3,1;3,6;42,9;6,4;8,0;1,8;4,0;2,2;-14,0;0
050610112;Villeneuve;05061;Gap;10,8;16990;21590;27530;0,49;12850;15630;18020;19850;23730;25960;29460;34890;2,7;3,2;0,225;55,3;48,9;3,1;3,3;45,1;9,2;5,4;1,3;2,8;1,3;-15,0;0
050610113;Serrebourges Fontreyne;05061;Gap;11,5;16420;21120;26960;0,50;12510;15160;17640;19520;23120;25530;28260;32110;2,6;3,2;0,225;57,3;50,3;2,4;4,6;41,7;8,6;6,1;1,7;3,0;1,4;-13,7;0
050610114;Belleaureille Saint-Roch;05061;Gap;8,5;18200;22410;28180;0,45;13760;16870;19010;20620;24310;26770;29700;35310;2,6;3,3;0,236;68,7;61,2;2,3;5,2;34,5;8,4;4,7;1,9;1,9;0,9;-16,3;0
050610115;Les Cèdres Tournefave;05061;Gap;24,4;13220;18820;25020;0,63;10480;12360;14870;16800;20950;23650;27170;33190;3,2;3,6;0,253;50,4;43,8;3,7;2,9;43,4;9,1;11,0;3,0;5,2;2,8;-13,9;0
050610116;Les Eyssagnières;05061;Gap;10,2;16940;21510;27220;0,48;12950;15580;17960;19780;23620;25700;29020;34110;2,6;3,1;0,225;70,8;63,6;3,2;4,0;29,5;8,3;6,5;2,5;2,6;1,4;-15,1;0
050610201;Romette Commune Associée;05061;Gap;;18020;22810;28680;0,47;13160;16770;19080;21000;24820;27270;30330;37470;2,8;3,4;0,239;69,0;59,5;2,5;7,0;33,8;9,9;3,6;1,7;1,3;0,6;-16,3;0
060040101;Les Trois Moulins;06004;Antibes;17,3;15700;21560;30610;0,69;11160;13770;17430;19660;24640;28130;33190;40780;3,7;4,5;0,287;80,9;72,1;2,9;5,9;18,0;11,5;7,5;2,0;3,6;1,9;-17,9;0
060040102;Les Semboules;06004;Antibes;8,8;18450;24020;31280;0,53;13530;17220;19910;22210;26520;29760;33370;40000;3,0;3,4;0,242;78,9;71,3;2,9;4,7;27,7;7,7;4,3;2,0;1,6;0,7;-18,6;0
060040104;Les Cougoulins-Rastines;06004;Antibes;;20450;27090;37060;0,61;14660;18770;21760;24360;30910;34650;39580;49350;3,4;4,3;0,289;75,1;61,5;3,0;10,6;28,3;16,3;2,3;1,1;0,9;0,3;-22,0;0
060040105;La Constance-Le Puy;06004;Antibes;9,1;19500;26940;37740;0,68;13720;18120;21160;23930;30310;34850;41440;53380;3,9;4,8;0,302;69,6;60,5;2,7;6,4;34,7;16,1;2,4;0,8;1,1;0,5;-22,8;0
060040106;Les Groules-Les Bréguières;06004;Antibes;9,8;17870;24290;33060;0,63;13230;16020;19230;21560;27410;30900;36050;43140;3,3;4,4;0,288;76,3;67,0;2,9;6,4;27,4;12,1;4,1;1,3;2,0;0,8;-19,9;0
060040107;Azurville-Val Claret;06004;Antibes;15,9;15980;21840;28740;0,58;11020;14620;17320;19210;24120;26870;30780;37850;3,4;4,4;0,288;76,9;69,3;3,5;4,1;24,8;10,6;4,9;1,3;2,5;1,1;-17,2;0
060040108;La Fontonne;06004;Antibes;15,3;16150;21820;29380;0,61;11730;14710;17380;19790;24660;27470;31600;38440;3,3;4,0;0,264;78,3;69,6;3,5;5,2;26,6;7,3;5,2;1,7;2,3;1,2;-17,4;0
060040109;Les Combes;06004;Antibes;12,7;17130;22680;29760;0,56;12210;15670;18400;20520;25130;28130;32210;38910;3,2;3,7;0,250;84,0;76,6;3,8;3,6;22,4;6,2;5,1;1,8;2,2;1,1;-17,7;0
060040110;Rabiac-La Paganne;06004;Antibes;;19000;25060;32950;0,56;13290;16560;20370;22290;28010;31070;35490;42340;3,2;3,8;0,258;73,0;64,2;3,3;5,5;31,0;12,2;2,8;1,0;1,2;0,6;-19,0;0
060040111;La Colle;06004;Antibes;16,5;15670;22220;30520;0,67;10540;14320;17040;19560;24990;28470;33020;41570;3,9;4,8;0,297;58,7;51,4;3,2;4,1;42,7;13,7;4,0;1,0;2,0;1,0;-19,1;0
060040112;Les Prugnons;06004;Antibes;10,7;18520;24250;32280;0,57;12760;17320;19760;22100;27200;30400;34760;42040;3,3;3,9;0,257;74,0;67,3;2,7;4,0;32,0;10,4;2,8;0,9;1,4;0,5;-19,2;0
060040114;Lagare;06004;Antibes;16,9;15510;21700;29060;0,62;10800;13920;17010;19380;24110;27140;31810;39420;3,7;4,6;0,286;62,1;55,0;3,6;3,5;38,7;12,1;5,0;1,4;2,4;1,2;-17,9;0
060040115;Vieille Ville;06004;Antibes;25,3;13130;18780;28730;0,83;8850;12020;14230;16230;21520;25340;31980;41170;4,7;6,1;0,339;66,2;56,5;4,1;5,6;29,1;16,9;5,8;0,8;3,4;1,6;-18,0;0
060040116;Les Bastides;06004;Antibes;10,8;17650;23370;30080;0,53;12830;16190;18860;21110;25990;28400;31800;37470;2,9;3,4;0,233;82,3;74,2;3,6;4,5;23,7;6,5;4,5;1,6;2,0;0,9;-17,0;0
060040117;Fontmerle;06004;Antibes;9,6;19470;25990;34280;0,57;13530;18140;20950;23400;28710;32020;36910;46240;3,4;4,4;0,289;73,9;62,3;2,9;8,7;31,2;13,9;2,5;0,9;1,1;0,5;-21,5;0
060040118;Laval;06004;Antibes;13,2;16460;23010;31370;0,65;12080;14950;17930;20570;26280;29350;34070;44180;3,7;4,6;0,294;67,2;59,3;2,7;5,2;36,0;11,8;4,1;1,2;2,0;0,9;-19,1;0
060040119;L'Estagnol;06004;Antibes;8,6;18590;24230;32180;0,56;13940;17190;19740;21870;26660;30180;34390;43260;3,1;4,5;0,314;76,8;68,7;2,9;5,2;21,8;17,8;3,7;1,4;1,6;0,7;-20,1;0
060040120;Saint-Jean;06004;Antibes;15,6;15510;22100;30540;0,68;11350;14260;16740;19400;24770;28140;32790;40820;3,6;4,6;0,302;65,8;58,0;3,4;4,4;33,2;13,7;6,0;1,7;2,9;1,4;-18,7;0
060040121;La Badine;06004;Antibes;;17480;24560;33700;0,66;12590;15950;18720;21640;27350;31480;36730;47450;3,8;4,8;0,309;63,6;52,2;3,1;8,3;37,3;16,6;2,7;1,0;1,3;0,4;-20,2;0
060040122;Saint-Maymes-Lauvert;06004;Antibes;9,7;19320;26550;39090;0,74;13340;17400;20890;23800;30620;35430;41980;57530;4,3;5,9;0,354;72,7;61,0;3,1;8,6;27,0;22,1;2,3;0,8;1,0;0,5;-24,1;0
060040123;Place de Gaulle;06004;Antibes;16,7;15620;21500;29000;0,62;10770;14350;16600;19020;24060;27390;31100;39370;3,7;4,8;0,299;59,4;52,9;2,9;3,6;40,9;12,9;4,5;1,3;2,1;1,1;-17,7;0
060040124;Ponteil;06004;Antibes;15,5;16380;24020;34510;0,76;11170;14730;17650;20840;27130;31750;38110;49160;4,4;5,6;0,331;54,4;45,1;2,8;6,5;45,4;18,9;3,3;0,8;1,7;0,8;-22,0;0
060040125;Juan Les Pins-Gallice;06004;Antibes;21,5;14010;20260;29080;0,74;9330;12770;14990;17410;23360;26820;31120;39630;4,2;5,8;0,336;57,1;47,9;3,7;5,5;42,0;15,4;5,6;1,2;2,9;1,5;-20,1;0
060040126;Pont du Lys-Antibes-Les Pins;06004;Antibes;17,7;14850;20430;27310;0,61;10770;13720;16190;18370;22960;25670;29630;36730;3,4;4,2;0,273;68,4;60,0;4,4;4,0;33,2;9,3;6,1;1,5;3,1;1,5;-17,0;0
060120101;Beausoleil Supérieur;06012;Beausoleil;19,4;15230;22530;32270;0,76;9650;13500;16910;19900;26300;30020;35310;44360;4,6;6,8;0,361;83,9;78,2;2,6;3,1;26,3;8,8;3,2;0,8;1,5;0,9;-22,2;0
060120102;Tenao Inférieur;06012;Beausoleil;23,0;13780;20980;29050;0,73;8260;12590;15310;18320;23570;26550;30960;39330;4,8;5,9;0,323;80,7;76,2;3,1;1,4;26,1;9,0;3,1;0,9;1,6;0,6;-18,9;0
060120103;Moneghetti Ouest;06012;Beausoleil;16,7;15710;21630;28360;0,58;10170;14230;17110;19500;23770;26650;30920;36050;3,5;4,7;0,285;87,9;83,5;2,3;2,1;20,7;5,5;2,8;1,0;1,3;0,5;-16,9;0
060120104;Moneghetti Est;06012;Beausoleil;16,0;15940;22820;30850;0,65;10390;14550;17630;20050;25450;28960;33430;40410;3,9;5,5;0,323;87,7;83,3;2,1;2,3;21,7;7,0;2,2;0,8;0,9;0,5;-18,6;0
060120105;Centre;06012;Beausoleil;25,7;12910;20240;28890;0,79;7160;11470;14620;17320;23210;26940;31720;39300;5,5;7,6;0,355;83,0;76,2;2,4;4,4;23,5;10,1;3,1;1,1;1,3;0,7;-19,7;0
