IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6014;DISP_Q114;DISP_MED14;DISP_Q314;DISP_EQ14;DISP_D114;DISP_D214;DISP_D314;DISP_D414;DISP_D614;DISP_D714;DISP_D814;DISP_D914;DISP_RD14;DISP_S80S2014;DISP_GI14;DISP_PTSAC14;DISP_PBEN14;DISP_PPEN14;DISP_PPAT14;DISP_PPSOC14;DISP_PPFAM14;DISP_PPMINI14;DISP_PPLOGT14;DISP_PIMPOT14;note
290460102;Centre Ville 2;29046;Douarnenez;;14062,0;19057,1;24226,0;0,5;10496,0;13240,7;15199,2;17171,0;20998,3;22656,7;26443,3;32454,7;3,1;3,6;0,2;53,3;5,0;37,6;11,7;6,3;2,0;2,4;1,9;-13,9;0
290460103;Ploare 1;29046;Douarnenez;;16006,9;20528,0;25594,0;0,5;13063,0;15147,0;16955,2;18688,0;22203,0;24264,0;27233,5;33101,5;2,5;3,0;0,2;51,1;5,6;41,0;13,1;3,9;2,0;0,9;1,0;-14,7;0
290460104;Ploare 2;29046;Douarnenez;17,6;13863,0;18649,3;23365,5;0,5;10108,0;12716,1;15032,0;16946,0;20296,7;22120,7;24806,0;29993,7;3,0;3,4;0,2;53,2;3,6;39,5;9,1;7,6;2,1;2,8;2,6;-13,0;0
290460105;Pouldavid;29046;Douarnenez;;14015,0;18568,0;23231,3;0,5;11518,1;13363,1;15054,5;16641,5;19983,0;22159,0;24724,7;30671,3;2,7;3,1;0,2;52,7;5,9;37,6;10,6;6,5;2,3;2,3;1,9;-13,3;0
290460106;Treboul 1;29046;Douarnenez;10,8;15708,0;20058,5;25582,7;0,5;11804,4;14755,5;16671,0;18254,9;21760,0;24111,1;27588,3;32502,9;2,8;3,1;0,2;49,0;2,9;45,9;11,6;5,0;1,4;2,1;1,4;-14,4;0
290460107;Treboul 2;29046;Douarnenez;9,5;16573,0;21784,0;30080,0;0,6;12380,4;15285,2;18018,0;19832,4;24487,0;27606,0;32219,3;41491,0;3,4;4,0;0,3;43,9;7,6;47,3;15,8;3,0;1,0;1,1;0,9;-17,6;0
290750101;Habitat Epars;29075;Guipavas;;17686,9;22525,7;29252,7;0,5;13942,2;16575,3;18728,4;20538,1;24668,3;27312,1;31354,0;38137,3;2,7;3,5;0,3;66,1;12,2;25,8;11,9;3,7;2,6;0,4;0,7;-19,7;0
290750103;Coataudon-Moulin Blanc;29075;Guipavas;6,4;17815,0;22998,0;30009,5;0,5;13798,0;16832,0;19079,6;20891,1;25215,3;28458,0;31961,3;40746,1;3,0;3,6;0,3;69,0;8,0;27,3;11,7;3,4;2,1;0,7;0,6;-19,4;0
290750104;Bourg Nord;29075;Guipavas;;17833,3;21827,5;27314,8;0,4;14293,3;16650,8;18662,0;20307,3;23934,0;25897,6;28691,7;34156,7;2,4;2,7;0,2;70,5;3,7;29,2;7,9;4,4;2,3;1,0;1,1;-15,7;0
290750105;Bourg Sud;29075;Guipavas;;17372,0;21388,6;26858,6;0,4;13971,7;16315,3;18108,7;19707,3;23314,6;25235,5;28957,5;33587,3;2,4;2,8;0,2;64,7;3,8;34,7;9,2;3,6;2,2;0,6;0,9;-16,0;0
291030101;Cimetiere-Nord;29103;Landerneau;;18110,4;22318,7;28880,7;0,5;14725,0;17220,0;18989,0;20500,0;24243,8;26392,0;30619,6;37717,0;2,6;3,0;0,2;66,1;6,7;32,3;9,3;3,1;2,0;0,5;0,6;-17,5;0
291030102;La Garenne-Centre Ville Est;29103;Landerneau;;16269,5;20388,6;26062,4;0,5;13051,5;15262,7;17203,0;18706,7;22137,0;24446,1;28159,4;33016,0;2,5;3,1;0,2;66,4;5,0;30,3;9,3;4,7;2,2;1,2;1,3;-15,7;0
291030103;Habitat Epars 1;29103;Landerneau;;16155,7;20472,0;26170,0;0,5;12505,0;14925,5;16880,8;18746,7;22116,1;24542,0;27891,9;34128,0;2,7;3,2;0,2;66,3;6,0;27,3;10,1;5,9;2,4;1,8;1,7;-15,6;0
291030104;Keralan-Zi du Bois Noir;29103;Landerneau;;17260,8;22060,0;27686,0;0,5;13896,0;16352,4;18261,0;20366,0;23923,5;26244,7;29431,5;34963,3;2,5;3,0;0,2;64,9;4,0;33,9;10,5;3,6;2,3;0,6;0,7;-16,9;0
291030105;Habitat Epars 2;29103;Landerneau;;15898,1;19883,3;25863,2;0,5;12383,8;14904,0;16802,2;18351,7;21765,6;24229,3;27214,3;33188,0;2,7;3,1;0,2;76,1;3,8;21,4;7,0;6,6;3,3;1,6;1,7;-14,9;0
291030106;Centre Ville Ouest;29103;Landerneau;14,2;14349,3;18386,2;24050,3;0,5;10903,0;13291,4;15346,7;16990,0;20329,0;22503,0;26466,7;32859,6;3,0;3,7;0,3;60,0;4,3;34,0;10,3;6,5;2,0;2,2;2,2;-15,1;0
291510101;Centre ville;29151;Morlaix;23,6;12469,6;17330,8;23977,1;0,7;8721,0;11222,0;13259,0;15332,0;19526,8;21922,0;26746,7;34378,0;3,9;5,5;0,3;56,9;10,8;27,1;12,7;10,1;1,4;4,9;3,8;-17,6;0
291510102;Porsmeur- Pors An Trez- Kernegues;29151;Morlaix;18,4;13725,6;18681,7;24205,0;0,6;9447,5;12660,0;14874,5;16903,5;20529,3;23049,0;25788,7;30972,7;3,3;4,1;0,3;62,2;5,4;31,1;8,7;8,1;2,4;3,4;2,4;-15,5;0
291510103;Jarlot- Ursulines;29151;Morlaix;;14453,0;20403,6;26646,0;0,6;11014,8;13390,0;15604,7;17972,5;22764,0;25236,0;28307,8;35784,8;3,2;4,2;0,3;55,1;10,9;34,0;10,1;7,0;1,8;3,1;2,1;-17,1;0
291510104;Madeleine-Ty Dour;29151;Morlaix;;13097,1;18273,5;24590,0;0,6;8603,0;11717,0;14224,0;16374,0;20463,6;22766,0;26828,2;30898,8;3,6;4,1;0,3;52,9;5,1;38,9;8,1;9,2;2,2;4,2;2,8;-14,2;0
291510105;Coat Serho-Vierge Noire;29151;Morlaix;18,6;13676,0;19066,0;25812,7;0,6;9460,0;12527,9;14711,0;16710,7;21169,0;24139,0;27747,7;35110,4;3,7;4,2;0,3;56,3;5,3;35,7;10,1;8,3;2,2;3,5;2,6;-15,7;0
291510106;Boissiere-Coat Congar;29151;Morlaix;21,2;12932,0;17566,0;22377,2;0,5;9862,5;12098,9;14062,2;15844,0;19203,5;21236,7;23894,0;28669,0;2,9;3,3;0,2;60,3;1,9;33,5;6,8;10,7;3,1;4,0;3,6;-13,2;0
291510107;Ploujean;29151;Morlaix;;16820,0;20856,0;27175,6;0,5;13208,7;16064,0;17822,7;19438,0;23082,7;25724,4;29289,3;35696,0;2,7;3,2;0,2;59,2;4,9;37,1;11,8;3,9;2,1;1,0;0,8;-16,9;0
291890103;Elorn-Tinduff;29189;Plougastel-Daoulas;;18214,0;23655,3;31258,3;0,6;14157,0;17056,7;19127,0;21562,0;26330,5;29577,5;33565,7;40670,8;2,9;3,3;0,2;67,0;7,5;29,1;11,2;3,0;1,9;0,6;0,5;-17,8;0
291890104;Armorique;29189;Plougastel-Daoulas;;19283,3;24513,0;32700,6;0,5;14397,0;17817,2;20214,8;22332,2;27192,7;30629,3;35142,8;43372,3;3,0;3,6;0,3;65,2;8,1;30,6;12,9;2,8;1,8;0,5;0,5;-19,6;0
291890105;Keraliou-Passage;29189;Plougastel-Daoulas;;20850,7;29146,0;42588,8;0,7;14434,0;19350,0;22554,4;25712,0;33868,6;40169,2;47346,1;63975,0;4,4;5,3;0,3;63,7;8,7;30,4;21,0;1,8;1,2;0,3;0,3;-25,6;0
291890106;Bourg Nord;29189;Plougastel-Daoulas;;16287,9;21307,3;26808,0;0,5;12945,0;15064,6;17556,5;19537,6;22879,3;25207,3;28571,9;33595,2;2,6;3,3;0,2;66,6;5,2;30,9;8,0;5,0;2,3;1,4;1,3;-15,7;0
291890107;Bourg Sud;29189;Plougastel-Daoulas;6,4;16578,0;21257,6;27600,7;0,5;13577,5;15634,0;17373,8;19356,1;23328,8;25950,5;29263,3;35909,3;2,6;3,1;0,2;69,6;4,1;28,2;9,0;5,0;2,6;1,1;1,3;-15,9;0
292120101;Bourg;29212;Plouzané;;17362,0;22316,2;27835,7;0,5;13665,0;16547,8;18503,1;20489,3;23914,8;26143,3;29438,6;34767,3;2,5;3,0;0,2;66,1;3,4;33,2;8,4;4,8;3,1;0,8;1,0;-15,9;0
292120102;Castel Nevez;29212;Plouzané;;16497,5;20398,5;25564,8;0,4;12922,9;15571,3;17264,0;18839,7;22411,6;24431,6;27247,4;31768,8;2,5;2,8;0,2;70,1;2,4;29,4;6,8;5,9;3,1;1,3;1,5;-14,6;0
292120103;Kerallan;29212;Plouzané;;18820,6;22470,4;27366,7;0,4;16021,0;18056,0;19563,5;21131,4;23887,3;25951,1;28827,3;33232,0;2,1;2,5;0,2;62,6;3,1;39,4;8,3;3,1;2,4;0,4;0,3;-16,5;0
292120104;La Trinite;29212;Plouzané;;18370,4;22325,6;27765,3;0,4;14864,7;17329,0;19320,8;20971,4;24162,7;26440,0;30106,0;35234,7;2,4;2,7;0,2;67,9;3,7;32,2;8,4;4,2;2,5;0,8;0,8;-16,4;0
292120105;Habitat Epars;29212;Plouzané;8,6;17249,6;21859,3;28323,0;0,5;12973,0;16140,0;18263,3;20196,0;23794,4;26469,0;30060,0;35593,0;2,7;3,4;0,2;70,0;6,6;24,4;11,5;4,5;3,2;0,6;0,7;-17,0;0
292320101;Quimper Centre;29232;Quimper;16,5;14307,8;20050,0;30089,0;0,8;9663,5;12875,0;15480,0;17733,5;23259,5;27609,3;34614,0;45777,3;4,7;6,3;0,4;58,4;9,8;29,5;16,9;5,8;1,0;2,8;2,1;-20,4;0
292320102;Providence-Saint Mathieu;29232;Quimper;17,3;13813,0;20164,3;30312,7;0,8;9119,0;12814,0;15051,0;17229,2;23691,0;27512,0;33638,3;42604,5;4,7;6,2;0,4;55,7;11,1;30,3;15,6;7,1;0,8;3,6;2,8;-19,8;0
292320103;Gare-Coteau du Frugy;29232;Quimper;21,1;12919,2;17752,0;24567,0;0,7;9010,7;12004,0;13811,3;15872,0;20209,5;22915,0;26608,1;33631,3;3,7;4,7;0,3;56,9;6,0;32,4;11,7;9,0;1,4;4,2;3,4;-16,0;0
292320104;Guerlac h-Pen Ar Run;29232;Quimper;8,7;16944,7;22168,3;29458,5;0,6;12817,2;15736,2;18155,7;20202,7;24512,7;27923,3;31565,3;40110,4;3,1;3,6;0,3;59,4;5,3;38,0;11,7;3,5;1,3;1,1;1,1;-17,9;0
292320106;Kermoguer-Kerroue;29232;Quimper;9,3;17122,0;21569,5;28330,0;0,5;12773,2;16261,9;17969,6;19708,5;23959,0;26630,8;30199,0;36275,0;2,8;3,4;0,2;60,9;2,3;39,1;11,4;3,9;1,8;1,1;1,0;-17,6;0
292320107;La Foret-Cuzon;29232;Quimper;;16367,3;21190,4;27684,0;0,5;12692,0;15217,5;17549,5;19257,0;23386,7;25722,0;29553,0;36088,0;2,8;3,2;0,2;76,4;4,3;23,1;8,4;4,9;2,0;1,6;1,3;-17,1;0
292320108;Kervir-Rozolen;29232;Quimper;14,4;14769,0;19624,0;25703,5;0,6;10675,3;13383,3;15871,0;17693,0;21824,7;24255,5;27262,5;31647,0;3,0;3,6;0,2;66,8;5,2;29,1;7,0;6,5;1,9;2,5;2,1;-14,6;0
292320109;La Tourelle-Kergoat Al Lez;29232;Quimper;;17358,0;23125,3;30603,3;0,6;12974,5;16166,1;18602,0;20477,3;25498,3;28868,0;32634,8;38398,0;3,0;3,7;0,3;63,4;5,1;34,5;10,5;4,0;1,6;1,3;1,1;-17,5;0
292320110;l'Eau Blanche-Kerlaeron;29232;Quimper;;15681,9;18746,7;23056,7;0,4;12568,7;14844,0;16474,8;17690,0;20573,2;22029,5;24704,0;29035,7;2,3;2,7;0,2;60,0;1,8;39,3;7,3;5,1;2,4;1,4;1,3;-13,5;0
292320111;Kervillou-Quistinidal;29232;Quimper;9,2;17166,7;21470,5;26820,6;0,4;12656,5;16137,6;17963,2;20041,9;23393,0;25284,0;28862,7;33601,3;2,7;3,2;0,2;70,0;3,4;28,6;10,0;4,5;2,2;1,5;0,9;-16,5;0
292320112;Kerambellec-Ty Bos-Bourdonnel;29232;Quimper;8,0;17250,4;21495,3;28063,3;0,5;12843,1;15770,0;18235,3;20039,3;23549,2;26300,5;30109,3;37061,3;2,9;3,7;0,3;65,0;6,7;28,9;13,1;4,4;2,0;1,2;1,2;-18,1;0
292320113;Braden-Saint Laurent;29232;Quimper;;15711,3;20681,9;28166,5;0,6;11142,0;14690,0;16978,0;18681,6;23342,0;26616,7;29954,7;37606,4;3,4;3,8;0,3;74,0;4,0;25,3;8,8;5,4;1,6;1,9;1,9;-17,5;0
292320114;Braden-Croas Ar Plouz;29232;Quimper;14,7;14204,0;18349,2;23190,0;0,5;10750,0;13491,0;15024,7;16623,0;20147,6;21876,2;24592,0;29157,2;2,7;3,0;0,2;57,1;2,2;39,2;7,7;7,7;2,0;2,9;2,9;-13,9;0
292320115;Frugy-Pen Ar Stang;29232;Quimper;;16877,6;22567,8;30048,1;0,6;12374,7;15940,5;18211,0;20378,7;24612,0;27715,3;32667,3;42724,8;3,5;4,3;0,3;59,4;7,3;35,3;13,8;3,6;1,4;1,1;1,1;-19,4;0
292320116;Locmaria-Creac h Cadic;29232;Quimper;;16939,3;22554,0;29965,5;0,6;12448,0;15266,5;17900,0;20797,9;25125,0;27992,0;32544,0;40163,3;3,2;4,2;0,3;54,7;6,8;39,3;14,5;3,6;1,6;1,1;0,9;-18,9;0
292320117;Coz Maner-Kernoter;29232;Quimper;14,5;14656,1;19004,7;25394,7;0,6;10460,0;13472,8;15582,7;17322,8;21015,3;23554,4;27808,0;36110,0;3,5;4,4;0,3;59,3;4,5;35,0;12,5;5,3;1,2;2,2;1,9;-16,6;0
292320118;Paludec-Kervilien-Kerlagatu;29232;Quimper;9,4;15493,8;19967,2;25746,7;0,5;12339,5;14613,5;16438,7;18272,7;21923,0;24230,0;27683,8;33594,0;2,7;3,4;0,2;63,9;6,7;30,3;9,8;5,9;2,7;1,6;1,6;-16,6;0
292320119;Place d'Ecosse-Rue du Limousin;29232;Quimper;41,8;9721,8;12978,1;15927,2;0,5;7943,8;9309,9;10298,0;11918,0;14156,3;15232,9;16858,5;19287,0;2,4;2,7;0,2;55,4;1,3;21,2;3,3;26,6;7,5;11,1;8,0;-7,8;0
292320120;Kermoisan;29232;Quimper;28,6;11737,3;16179,0;20435,0;0,5;8752,3;10797,3;12546,4;14432,3;17618,7;19274,8;21760,5;26159,0;3,0;3,3;0,2;54,5;0,5;36,1;6,8;13,7;2,3;6,6;4,8;-11,6;0
292320121;Rue de Vendee-Bd de Bretagne;29232;Quimper;40,0;9925,7;13511,3;17724,5;0,6;7235,6;9201,3;10892,8;12218,0;14976,0;16638,0;19318,0;23965,3;3,3;4,0;0,3;51,2;1,3;32,7;5,6;19,5;4,9;8,4;6,3;-10,3;0
292320122;Cap Horn-Penanguer-Merdy;29232;Quimper;18,2;13947,0;19036,7;25348,1;0,6;10204,3;12878,0;15097,8;16939,0;20926,0;23631,5;26999,1;32650,7;3,2;3,8;0,3;62,3;7,5;30,5;8,2;6,7;1,7;2,6;2,3;-15,2;0
292320123;Rosmadec-Kergos;29232;Quimper;15,3;14575,4;20381,0;30406,1;0,8;10651,0;13075,0;15673,0;17926,0;23127,0;27338,1;33011,3;42529,0;4,0;5,1;0,3;54,0;8,3;39,2;12,2;6,1;1,3;2,6;2,2;-19,8;0
292320130;Penvillers-Metairie Neuve;29232;Quimper;13,1;14922,7;20011,3;27078,5;0,6;11316,0;13761,1;15788,0;18012,0;22427,3;25007,6;29122,0;35548,7;3,1;4,0;0,3;67,5;5,7;28,1;9,3;5,8;1,9;1,8;2,1;-16,4;0
292320131;Penhars-Kergestin;29232;Quimper;;15288,5;19196,5;25214,5;0,5;11867,5;14354,8;16134,8;17690,7;21267,2;23946,7;26930,6;32361,3;2,7;3,2;0,2;56,6;4,4;38,6;10,4;5,0;2,2;1,4;1,3;-15,0;0
292320132;Prat Ar Rouz-Terre Noire;29232;Quimper;13,0;14697,6;18910,7;25075,7;0,5;11524,6;13868,5;15643,3;17260,0;20823,8;23415,3;26507,6;31780,7;2,8;3,3;0,2;68,7;5,6;26,1;7,9;7,1;3,0;2,1;2,0;-15,4;0
292320133;Cosquer-Kermabeuzen;29232;Quimper;12,2;15665,0;20589,0;26846,7;0,5;11669,0;14504,0;16726,0;18543,0;22766,0;25649,5;28969,5;34717,0;3,0;3,4;0,2;69,8;4,9;27,3;8,9;5,3;2,0;1,6;1,6;-16,2;0
292320134;Coat Ty Dreux-Moulin Vert;29232;Quimper;;16342,0;21272,0;27689,3;0,5;12409,3;15080,0;17396,0;19315,7;23502,0;26364,0;29511,5;35382,2;2,9;3,7;0,3;61,9;5,5;34,8;10,4;4,6;1,7;1,6;1,4;-17,2;0
292320135;Nord Kerfeunteun-Penhars;29232;Quimper;7,6;16759,6;22017,0;28190,0;0,5;13140,4;15786,0;17932,0;20004,0;23972,7;26453,8;30078,0;38090,0;2,9;3,5;0,3;68,6;7,1;26,2;12,9;4,0;2,0;1,0;1,1;-18,8;0
292330101;La Haute Ville;29233;Quimperlé;18,0;13691,7;18155,0;24116,0;0,6;10015,0;12548,0;14574,3;16534,5;20228,9;22589,2;25613,3;31002,0;3,1;3,7;0,3;61,8;5,0;30,4;8,8;8,2;1,8;3,6;2,8;-14,2;0
292330102;Kerjouanneau-Kerbertrand;29233;Quimperlé;9,4;15836,0;19740,0;23920,7;0,4;12508,8;15027,8;16766,0;18167,1;21351,0;23098,7;25051,0;28980,4;2,3;2,8;0,2;62,8;3,2;32,2;9,3;6,5;3,3;1,6;1,5;-14,0;0
292330103;Lezardeau-Kerneuzec;29233;Quimperlé;;15792,3;20119,0;25292,0;0,5;12114,8;14570,0;16390,7;18240,0;21789,6;24110,0;26649,3;31999,0;2,6;3,1;0,2;57,5;4,0;38,2;10,4;4,6;1,8;1,4;1,4;-14,7;0
292330104;Basse Ville;29233;Quimperlé;11,8;15558,9;20316,5;26126,7;0,5;11624,0;14483,8;16517,3;18547,1;22211,7;24924,7;27884,0;34488,5;3,0;3,6;0,3;62,0;7,0;30,2;11,8;5,3;2,5;1,3;1,5;-16,3;0
292330105;Les Villages-La Foret;29233;Quimperlé;;17074,0;22091,0;27532,4;0,5;13330,5;16147,2;17942,0;20149,3;23737,0;25893,0;29429,2;35982,7;2,7;3,2;0,2;65,1;6,8;28,8;13,6;3,1;2,1;0,5;0,5;-17,4;0
292350101;Bourg;29235;Le Relecq-Kerhuon;8,8;17056,4;21974,0;27766,7;0,5;12697,3;15319,5;18170,6;20099,6;24068,0;26431,3;29636,7;35075,2;2,8;3,3;0,2;61,9;3,7;37,7;8,7;4,6;2,4;1,0;1,2;-16,6;0
292350102;La Corniche;29235;Le Relecq-Kerhuon;;17212,0;22918,0;31511,0;0,6;13130,0;16136,0;18539,3;20729,0;25663,3;29177,3;34573,8;42548,2;3,2;4,0;0,3;68,4;10,9;26,0;9,9;4,5;1,9;1,2;1,4;-19,7;0
292350103;Pont de l'Iroise Rocade Sud;29235;Le Relecq-Kerhuon;;19507,3;25034,0;32891,3;0,5;14716,0;17991,3;20708,6;22889,5;27532,0;30511,2;35818,0;48071,1;3,3;4,2;0,3;68,4;7,3;26,9;16,8;2,9;1,7;0,6;0,6;-22,3;0
292350104;Kermadec;29235;Le Relecq-Kerhuon;;18229,4;23196,3;30372,2;0,5;14607,0;16980,0;19160,0;21076,0;25510,5;28523,9;32266,0;39976,2;2,7;3,2;0,2;70,9;4,4;29,9;9,9;3,6;2,1;0,7;0,8;-18,7;0
2A0040101;La Gare;2A004;Ajaccio;24,3;12403,0;17782,0;23831,0;0,6;8704,8;11381,8;13294,8;15353,8;19596,5;22302,0;25767,0;32944,0;3,8;4,6;0,3;66,8;2,8;29,2;8,3;7,5;1,5;3,7;2,3;-14,6;0
2A0040102;Saint-Jean;2A004;Ajaccio;17,3;13790,0;18363,0;24177,0;0,6;9821,0;12917,0;14853,0;16655,0;20391,7;22943,0;26309,0;31115,0;3,2;3,8;0,3;63,1;3,2;33,2;7,3;7,4;1,5;3,7;2,2;-14,2;0
2A0040103;Place Abbatucci;2A004;Ajaccio;19,8;13442,2;19756,1;27981,9;0,7;9642,0;12360,5;14846,7;17547,0;22683,8;26170,0;29947,5;38156,0;4,0;4,9;0,3;70,6;6,4;26,1;8,4;5,9;1,2;3,1;1,6;-17,4;0
2A0040201;Centre Ville;2A004;Ajaccio;20,5;13368,8;20001,0;28130,0;0,7;8532,9;12150,6;14789,8;17549,6;23480,5;26658,1;29880,0;40175,3;4,7;5,8;0,3;63,4;12,4;27,5;10,5;5,5;0,8;3,2;1,5;-19,3;0
2A0040202;Place Foch;2A004;Ajaccio;19,7;13511,8;21773,3;32542,0;0,9;9456,2;12395,0;15193,1;18213,3;24629,0;29306,7;37171,6;47121,9;5,0;6,4;0,4;57,9;11,5;29,7;18,8;4,1;0,7;2,2;1,2;-22,0;0
2A0040203;Cours Grandval;2A004;Ajaccio;;16656,8;24197,1;33070,5;0,7;12466,2;15601,6;17940,8;20395,0;27450,0;31476,7;36170,7;46341,3;3,7;4,9;0,3;61,4;11,2;30,6;14,5;3,2;1,0;1,3;1,0;-20,9;0
2A0040301;Balestrino;2A004;Ajaccio;9,8;19032,3;25897,2;34467,2;0,6;12342,7;17087,3;20681,0;23482,7;29039,0;32758,7;36842,9;46145,3;3,7;4,6;0,3;65,5;11,5;32,2;11,2;2,9;0,7;1,4;0,8;-23,3;0
2A0040302;Bd Fred Scamaroni;2A004;Ajaccio;11,3;16806,0;23576,7;34100,0;0,7;11824,0;15394,0;18520,0;21003,0;27189,3;31414,0;36780,0;46622,7;3,9;5,1;0,3;56,9;11,9;36,3;15,6;2,8;0,6;1,4;0,9;-23,5;0
2A0040401;Parc Berthault;2A004;Ajaccio;8,9;17283,3;24208,8;34690,5;0,7;12617,0;15688,7;18706,1;21107,2;27534,0;32416,5;38172,7;49575,3;3,9;5,2;0,3;60,6;9,3;33,9;17,9;2,7;1,0;1,0;0,7;-24,4;0
2A0040402;Res des Iles;2A004;Ajaccio;8,4;18615,5;26438,7;36275,7;0,7;12921,4;17193,5;20135,3;23184,7;30063,9;33335,0;39397,3;51131,5;4,0;5,2;0,3;65,1;11,7;29,7;16,8;2,4;0,6;1,1;0,6;-25,7;0
2A0040501;Les Palmiers;2A004;Ajaccio;17,9;13340,4;17500,6;22829,3;0,5;10158,6;12658,7;14252,8;15876,7;19401,9;21441,3;23997,0;27857,6;2,7;3,2;0,2;62,2;3,0;32,9;5,4;9,7;2,3;4,4;3,1;-13,2;0
2A0040502;Res a Gravona;2A004;Ajaccio;13,9;15366,7;20690,0;25994,4;0,5;11370,5;14222,8;16731,7;18625,0;22189,4;24517,0;27205,0;31566,2;2,8;3,1;0,2;79,0;3,2;23,5;4,6;4,8;1,9;1,8;1,1;-15,1;0
2A0040503;Les Jardins de l'Empereur;2A004;Ajaccio;18,5;13573,8;19747,1;26551,0;0,7;10538,1;12404,5;14912,0;17460,0;22221,3;24828,0;29065,0;36742,0;3,5;4,6;0,3;69,3;8,3;27,2;8,5;5,7;2,2;1,8;1,6;-19,0;0
2A0040601;Les Cannes;2A004;Ajaccio;24,8;12290,0;16107,3;20433,5;0,5;9359,4;11490,8;13057,4;14267,1;17643,3;19504,7;21689,0;25919,1;2,8;3,2;0,2;65,7;2,6;27,2;4,2;11,5;3,0;4,9;3,6;-11,2;0
2A0040602;Alzo di Leva;2A004;Ajaccio;16,7;14179,0;19662,6;25965,5;0,6;10110,5;13035,3;15163,3;17302,5;21821,9;24208,7;28033,3;33164,0;3,3;4,0;0,3;68,0;4,7;29,1;8,3;5,8;1,5;2,6;1,7;-15,9;0
2A0040701;Candia;2A004;Ajaccio;26,5;12041,3;15703,0;19671,7;0,5;8785,7;11055,3;12726,0;14245,3;16978,7;18730,5;20803,9;23987,0;2,7;3,2;0,2;59,3;1,2;30,0;3,8;16,1;3,1;7,6;5,5;-10,4;0
2A0040702;Ave Mal Juin;2A004;Ajaccio;21,6;12925,6;16620,0;21612,4;0,5;9911,8;11796,1;13559,2;15227,3;18268,4;20350,7;23156,2;27596,7;2,8;3,4;0,2;68,5;2,9;25,6;4,1;11,4;3,2;4,4;3,8;-12,5;0
2A0040703;Le Finosello;2A004;Ajaccio;20,2;13033,9;17286,0;22526,0;0,5;10206,3;12201,0;13788,8;15498,4;19340,0;21297,0;24349,8;28380,0;2,8;3,4;0,2;64,4;4,9;30,0;4,8;9,8;2,4;4,3;3,1;-13,9;0
2A0040801;Aspretto;2A004;Ajaccio;13,4;15263,0;21619,3;29362,5;0,7;11458,0;14135,0;16466,2;18966,0;24076,0;27648,8;31675,5;37919,0;3,3;4,2;0,3;69,9;5,1;29,2;10,6;4,4;1,3;1,8;1,3;-19,2;0
2A0040802;Ave Franchini;2A004;Ajaccio;20,5;13236,8;18283,0;23345,0;0,6;10254,5;12108,9;14314,0;16642,0;20185,3;22314,0;25000,0;30142,7;2,9;3,5;0,2;65,2;3,7;29,3;7,1;9,0;2,3;4,1;2,6;-14,3;0
2A0040803;Hauts de Pietralba;2A004;Ajaccio;;17300,0;22804,7;30216,0;0,6;13282,2;16065,3;18567,3;20852,0;25639,6;28645,2;32320,7;38284,0;2,9;3,5;0,2;76,7;4,8;25,1;9,2;2,8;1,1;1,0;0,7;-18,6;0
2A0040901;Vazzio;2A004;Ajaccio;;12680,0;16560,0;21594,2;0,5;9821,3;11817,3;13652,7;15224,4;17888,0;19987,0;23009,6;28470,5;2,9;3,3;0,2;81,7;4,0;12,7;3,6;11,5;4,5;3,5;3,5;-13,5;0
2A0040902;La Confina;2A004;Ajaccio;10,1;16255,4;21015,5;26437,6;0,5;12204,5;15004,0;16953,7;19158,0;23121,4;25025,0;28243,5;33180,5;2,7;3,2;0,2;70,0;6,1;28,1;7,3;4,2;1,5;1,8;0,9;-15,7;0
2A0040903;Suartello;2A004;Ajaccio;17,3;13834,3;19395,2;26438,6;0,6;10671,3;12864,0;14821,0;17150,9;21759,4;24581,3;28290,0;34419,3;3,2;3,9;0,3;73,7;4,5;24,3;7,3;6,6;2,1;2,3;2,3;-16,4;0
2A2470101;Zone Urbaine;2A247;Porto-Vecchio;31,6;11242,5;15589,6;21787,5;0,7;7724,5;10189,6;12027,0;13681,3;17728,8;20247,8;24237,8;31616,0;4,1;5,8;0,4;58,8;8,1;23,6;21,9;6,8;2,1;2,5;2,3;-19,2;0
2A2470102;Zone Peripherique;2A247;Porto-Vecchio;19,4;13383,5;17873,0;24193,3;0,6;9531,3;12334,0;14213,9;16180,0;19864,4;22612,4;26263,0;33604,0;3,5;5,3;0,3;69,1;6,7;19,9;17,7;5,5;1,9;1,8;1,7;-18,9;0
2A2470201;Zone Eparse 1;2A247;Porto-Vecchio;28,8;11778,4;16647,0;23192,4;0,7;8437,7;10794,0;12453,5;14694,7;18936,5;21489,4;26012,5;35722,8;4,2;5,8;0,3;59,5;10,1;24,8;17,7;7,3;2,6;2,3;2,4;-19,4;0
2A2470202;Zone Eparse 2;2A247;Porto-Vecchio;19,0;13738,1;19160,9;25647,8;0,6;9604,7;12527,8;14853,3;16639,5;20997,2;23853,8;27517,0;34053,3;3,5;4,6;0,3;63,2;8,2;27,0;15,4;4,3;1,8;1,5;1,0;-18,1;0
2B0330101;Citadelle;2B033;Bastia;36,4;10190,3;15039,0;23006,0;0,9;6680,0;9641,0;11059,3;12797,0;17437,3;20970,0;25151,8;33330,5;5,0;6,7;0,4;60,9;13,1;23,7;7,5;10,7;2,0;5,3;3,3;-15,9;0
