IRIS;LIBIRIS;COM;LIBCOM;DISP_TP6015;DISP_Q115;DISP_MED15;DISP_Q315;DISP_EQ15;DISP_D115;DISP_D215;DISP_D315;DISP_D415;DISP_D615;DISP_D715;DISP_D815;DISP_D915;DISP_RD15;DISP_S80S2015;DISP_GI15;DISP_PACT15;DISP_PTSA15;DISP_PCHO15;DISP_PBEN15;DISP_PPEN15;DISP_PPAT15;DISP_PPSOC15;DISP_PPFAM15;DISP_PPMINI15;DISP_PPLOGT15;DISP_PIMPOT15;DISP_NOTE15
920120704;X 4;92012;Boulogne-Billancourt;;23192;38943;70512;1,22;14639;20878;25866;31969;49234;64068;78722;108130;7,4;13,2;0,52;81,6;73,1;2,0;6,6;17,5;38,4;0,9;0,4;0,3;0,2;-38,4;0
920120705;X 5;92012;Boulogne-Billancourt;;23751;38084;57443;0,88;13873;21245;26893;31946;45029;52102;62305;81823;5,9;8,0;0,39;88,9;79,5;2,8;6,6;21,5;19,2;1,0;0,4;0,3;0,3;-30,6;0
920120706;X 6;92012;Boulogne-Billancourt;;21605;34829;51078;0,85;13087;19295;24687;29737;41399;47341;56453;77055;5,9;7,7;0,38;85,6;76,6;3,0;6,1;21,4;20,6;1,1;0,5;0,3;0,3;-28,7;0
920120707;X 7;92012;Boulogne-Billancourt;;20234;32671;48379;0,86;13384;18281;22286;27676;38722;44818;55153;71534;5,3;7,4;0,38;88,3;79,0;2,3;7,0;21,4;17,6;1,6;0,7;0,5;0,4;-28,9;0
920140101;Les Bas Coquarts;92014;Bourg-la-Reine;;13060;17829;27710;0,82;9605;12258;13860;15822;20888;24863;29680;35559;3,7;4,5;0,30;75,3;70,1;3,6;1,7;26,1;7,5;8,1;3,1;2,7;2,3;-17,0;0
920140102;Les Blagis;92014;Bourg-la-Reine;;27073;37740;53389;0,70;17645;24144;29478;33655;42966;49660;59468;71082;4,0;5,4;0,32;83,4;75,0;1,9;6,5;26,8;16,5;1,2;0,6;0,3;0,2;-27,9;0
920140103;Le Port Galand;92014;Bourg-la-Reine;;20450;29642;39544;0,64;14144;18105;22773;26124;33138;37189;42141;51191;3,6;4,5;0,28;88,4;82,4;2,0;4,0;22,3;10,0;2,2;1,0;0,6;0,6;-22,9;0
920140104;Le Clos du Luxembourg_Centre Ville;92014;Bourg-la-Reine;9,0;19529;28441;39986;0,72;12766;17428;21216;24795;32788;36648;43615;54564;4,3;5,1;0,31;82,0;74,3;2,2;5,4;27,5;11,9;2,2;0,8;0,7;0,7;-23,6;0
920140105;Mirebeau;92014;Bourg-la-Reine;9,8;20486;30911;41574;0,68;12453;17957;22352;26921;35339;39768;45032;54929;4,4;5,7;0,33;85,7;80,0;2,2;3,5;21,1;13,3;2,5;1,2;0,6;0,6;-22,6;0
920140106;La Faiencerie_Le Clos Saint-Cyr;92014;Bourg-la-Reine;;23261;34240;48266;0,73;15183;20628;25660;30049;39261;44577;52372;67674;4,5;5,3;0,32;80,3;73,1;1,6;5,5;29,1;16,0;1,7;0,8;0,4;0,4;-27,1;0
920140107;Le Pave de l'Hay;92014;Bourg-la-Reine;;25191;36199;49626;0,68;17261;22821;27771;32078;40670;46751;53736;68099;3,9;4,9;0,31;78,7;68,5;1,4;8,8;30,2;17,2;1,5;0,6;0,4;0,4;-27,6;0
920140108;Le Petit Chambord;92014;Bourg-la-Reine;;24232;32668;43450;0,59;17667;22720;26049;29319;36854;40905;46363;58741;3,3;4,1;0,27;87,9;78,8;1,9;7,2;23,2;12,8;1,4;0,9;0,2;0,3;-25,3;0
920190101;Malabry;92019;Châtenay-Malabry;;18356;24293;33082;0,61;13857;17272;19242;22228;26730;30424;35012;42419;3,1;3,9;0,27;78,6;73,4;2,5;2,7;30,5;7,9;3,1;1,5;0,9;0,8;-20,1;0
920190102;Robinson;92019;Châtenay-Malabry;;23728;33332;42691;0,57;16924;22436;25043;29393;36923;40945;46776;61806;3,7;4,7;0,30;70,3;62,7;1,9;5,6;36,3;18,6;1,4;0,8;0,3;0,3;-26,6;0
920190103;Aulnay;92019;Châtenay-Malabry;;23027;33516;45029;0,66;16134;21023;24909;29392;37494;41684;50589;60828;3,8;4,5;0,29;89,2;84,2;2,2;2,9;23,6;12,2;1,6;0,9;0,3;0,4;-26,6;0
920190104;Houssieres;92019;Châtenay-Malabry;8,9;17416;24661;35502;0,73;12792;15887;18942;21644;29241;32995;38414;48859;3,8;4,4;0,29;91,7;85,9;2,7;3,0;18,8;7,5;4,0;2,0;0,9;1,1;-22,0;0
920190105;Division Leclerc;92019;Châtenay-Malabry;;12794;18756;26064;0,71;9573;11599;14100;16260;21342;24135;27904;33816;3,5;4,1;0,27;91,8;86,0;4,3;1,5;12,3;3,3;8,4;3,5;2,5;2,3;-15,8;0
920190106;Butte Rouge 1;92019;Châtenay-Malabry;20,6;13272;17081;21385;0,47;10461;12255;14272;15862;18576;20527;22649;26489;2,5;3,0;0,21;75,3;69,4;4,5;1,3;25,1;3,1;9,4;3,1;3,4;2,9;-12,9;0
920190107;Butte Rouge 2;92019;Châtenay-Malabry;32,7;11375;14894;20158;0,59;8042;10673;12049;13314;16850;18955;21502;25341;3,2;3,6;0,25;74,1;67,7;5,3;1,1;21,3;3,0;13,6;4,3;5,2;4,2;-12,0;0
920190108;Butte Rouge 3;92019;Châtenay-Malabry;28,3;11873;15358;19444;0,49;9302;11170;12582;13982;16873;18328;21008;24535;2,6;2,9;0,21;77,5;71,3;5,3;0,9;19,2;2,6;12,1;4,5;3,8;3,8;-11,4;0
920190109;Petit Chatenay;92019;Châtenay-Malabry;8,5;17943;24993;35848;0,72;12907;16579;19367;21950;28317;32993;38559;47517;3,7;4,3;0,29;94,9;88,2;2,8;4,0;15,7;6,5;4,3;2,0;1,1;1,2;-21,4;0
920190110;Voltaire;92019;Châtenay-Malabry;;19314;26945;35961;0,62;14840;18315;20605;23242;30139;33786;39198;49510;3,3;4,1;0,28;94,4;86,0;3,5;5,0;19,0;7,3;2,7;1,4;0,6;0,7;-23,4;0
920190111;Croix Blanche;92019;Châtenay-Malabry;;20702;25817;33519;0,50;15595;19571;21807;23943;28435;31091;36360;44810;2,9;3,7;0,26;99,1;93,9;2,1;3,2;12,3;9,5;2,1;1,2;0,4;0,5;-23,0;0
920190112;Seignelay;92019;Châtenay-Malabry;;23771;32729;42260;0,56;17241;22113;25538;29490;36066;39820;46194;55251;3,2;3,8;0,26;82,7;76,2;2,1;4,4;28,3;12,5;1,6;0,9;0,4;0,3;-25,1;0
920190113;Faulotte;92019;Châtenay-Malabry;;24771;33765;44477;0,58;16802;22834;26701;30163;37097;41285;49383;63529;3,8;4,4;0,28;84,4;77,5;2,3;4,6;26,9;13,3;1,5;0,7;0,5;0,3;-26,1;0
920190114;Colbert;92019;Châtenay-Malabry;;26119;34892;46136;0,57;18500;23770;28581;31256;38459;43093;49189;62694;3,4;4,3;0,28;78,1;69,4;2,2;6,5;32,3;15,4;1,2;0,7;0,3;0,2;-27,0;0
920200101;Republique;92020;Châtillon;11,3;17171;25943;35597;0,71;11561;15565;18816;22226;29449;33567;38285;45204;3,9;4,6;0,29;97,5;92,2;2,6;2,7;14,2;6,9;3,6;1,5;1,2;1,0;-22,2;0
920200102;Gatinot;92020;Châtillon;10,0;18026;25579;34663;0,65;12309;16069;19533;22856;28790;32583;38065;46778;3,8;4,4;0,28;86,1;78,6;2,5;5,0;23,9;7,8;3,3;1,3;1,1;1,0;-21,1;0
920200103;Guynemer;92020;Châtillon;15,7;15044;21597;31562;0,76;11006;13742;16695;18705;25152;29325;34466;41984;3,8;4,5;0,29;89,2;83,2;3,4;2,6;19,7;6,2;4,7;1,8;1,3;1,6;-19,8;0
920200104;Guy Moquet;92020;Châtillon;;20539;27363;36990;0,60;13650;18626;21710;24156;31131;35312;39403;47510;3,5;4,0;0,26;88,5;82,3;2,0;4,3;21,3;9,4;2,5;1,3;0,7;0,5;-21,7;0
920200105;Stade;92020;Châtillon;;14580;19924;28206;0,68;10461;13283;15299;17507;22643;26144;30883;38467;3,7;4,5;0,30;83,9;78,4;3,7;1,8;20,8;6,9;6,4;2,4;1,7;2,4;-18,0;0
920200106;Roissys;92020;Châtillon;;21036;29589;40239;0,65;15371;19483;22632;26291;33125;37498;44568;54445;3,5;4,3;0,28;93,2;84,8;2,9;5,5;19,9;8,7;2,1;1,2;0,5;0,4;-23,9;0
920200107;Marcel Doret;92020;Châtillon;;22726;31567;41071;0,58;17095;21199;24506;27991;34635;38476;44022;51666;3,0;3,7;0,25;94,4;86,9;2,3;5,2;17,6;9,9;1,9;1,1;0,4;0,4;-23,8;0
920200108;Ponceau;92020;Châtillon;8,8;17528;24176;32639;0,63;12625;16054;19322;21659;27268;30807;35360;42358;3,4;4,0;0,27;86,8;80,4;2,9;3,5;23,5;6,4;3,5;1,6;0,9;0,9;-20,2;0
920200109;Parc;92020;Châtillon;7,3;20057;27602;38341;0,66;14015;17717;21867;24558;31164;36019;41554;51220;3,7;4,8;0,30;93,5;86,6;2,4;4,5;18,6;9,9;2,2;1,1;0,5;0,5;-24,2;0
920200111;Sablons 1;92020;Châtillon;;20864;27831;37508;0,60;14210;19372;22370;25014;30918;34879;40467;48545;3,4;4,1;0,28;101,0;95,7;2,8;2,5;12,7;7,3;2,5;1,2;0,7;0,6;-23,5;0
920200112;Sablons 2;92020;Châtillon;5,9;24529;32013;41547;0,53;16445;22564;26398;29132;35087;38981;44370;53018;3,2;3,9;0,26;94,8;87,2;2,6;5,1;19,7;9,3;1,5;0,8;0,4;0,3;-25,3;0
920220101;Iris No 0101;92022;Chaville;;32123;41542;55075;0,55;22439;29492;34195;37998;46425;52252;59798;73653;3,3;4,0;0,27;84,9;79,8;1,7;3,4;25,6;17,7;0,8;0,5;0,2;0,1;-29,0;0
920220102;Iris No 0102;92022;Chaville;9,5;20016;28731;39972;0,69;12613;18054;21555;25051;32418;37115;43005;52675;4,2;5,1;0,31;94,0;88,8;2,4;2,8;16,8;9,8;2,5;1,3;0,6;0,6;-23,1;0
920220103;Iris No 0103;92022;Chaville;;22654;30377;41959;0,64;15693;20560;24031;27376;34731;39350;45689;55962;3,6;4,6;0,30;91,2;84,4;2,1;4,7;19,3;11,3;1,8;1,1;0,3;0,4;-23,6;1
920220104;Iris No 0104;92022;Chaville;;18704;27581;37621;0,69;13097;16975;20642;24513;31319;34973;40523;49405;3,8;4,4;0,28;87,1;82,0;2,4;2,7;21,9;11,0;2,4;1,3;0,5;0,6;-22,4;0
920220105;Iris No 0105;92022;Chaville;14,8;14812;20500;28078;0,65;11010;13408;15730;17996;23206;25997;30467;36701;3,3;3,9;0,26;84,3;78,7;3,9;1,7;23,1;4,9;5,4;2,3;1,5;1,5;-17,7;0
920220106;Iris No 0106;92022;Chaville;;20222;28319;38025;0,63;13474;17959;22389;25238;31520;35232;40737;49988;3,7;4,2;0,27;88,5;82,3;2,5;3,6;21,4;8,7;3,0;1,7;0,8;0,6;-21,6;0
920220107;Iris No 0107;92022;Chaville;10,6;18102;26399;43363;0,96;12169;16089;19627;22692;31950;38350;48328;61920;5,1;6,0;0,35;88,0;82,2;2,7;3,2;20,9;13,2;2,9;1,2;0,8;0,9;-25,0;0
920220108;Iris No 0108;92022;Chaville;;17024;25112;34591;0,70;11816;15734;18326;21375;28892;32309;37338;44428;3,8;4,7;0,30;82,2;77,6;3,0;1,6;26,3;8,6;3,7;1,2;1,0;1,5;-20,8;0
920220109;Iris No 0109;92022;Chaville;;25052;34501;47421;0,65;17714;22489;26753;30517;39510;44055;51043;62901;3,6;4,4;0,29;89,4;84,9;1,7;2,8;21,8;13,0;1,4;0,7;0,3;0,3;-25,6;0
920230101;Centre Ville 1;92023;Clamart;;21487;31476;43027;0,68;14595;19424;23461;27451;35688;40054;48203;62495;4,3;5,6;0,34;83,3;74,4;2,4;6,4;24,6;18,0;1,8;1,0;0,3;0,5;-27,7;0
920230102;Centre Ville 2;92023;Clamart;;18808;26863;37314;0,69;14176;17589;20465;23668;30341;34863;40104;50247;3,5;4,5;0,29;87,7;80,8;3,3;3,6;22,5;9,6;2,8;1,3;0,7;0,8;-22,6;0
920230103;Centre Ville 3;92023;Clamart;8,6;20337;28372;39366;0,67;13007;17930;21947;25310;31996;37137;41873;51900;4,0;4,8;0,30;93,8;86,2;2,9;4,6;17,3;8,5;2,8;1,3;0,8;0,7;-22,4;0
920230104;Centre Ville 4;92023;Clamart;7,8;20409;27772;38371;0,65;13785;18423;21925;24813;31123;35438;40999;50231;3,6;4,5;0,29;87,1;81,2;2,6;3,4;23,3;10,7;2,3;1,1;0,6;0,6;-23,4;0
920230105;Centre Ville 5;92023;Clamart;;23584;32282;43257;0,61;17525;21943;25321;28876;36456;40710;47165;60553;3,5;4,3;0,29;91,4;83,9;2,6;5,0;21,7;11,2;1,5;0,9;0,3;0,3;-25,8;0
920230201;Percy 1;92023;Clamart;;23475;33156;45362;0,66;15871;21262;25467;28856;37152;41870;50449;63457;4,0;5,1;0,32;91,4;83,0;2,2;6,2;19,9;12,9;1,6;1,1;0,4;0,2;-25,8;0
920230202;Percy 2;92023;Clamart;6,7;21829;31742;44586;0,72;14878;19128;23621;27677;35662;40933;48662;62214;4,2;5,9;0,35;87,6;78,6;2,2;6,8;23,1;13,2;2,0;0,9;0,6;0,5;-25,9;0
920230203;Percy 3;92023;Clamart;;24096;33432;46525;0,67;16253;21814;25857;29746;38587;43213;51462;65362;4,0;5,0;0,31;92,2;82,3;2,7;7,1;18,7;12,7;1,6;0,9;0,4;0,2;-25,2;0
920230301;La Gare 1;92023;Clamart;;19803;28283;36821;0,60;13206;18195;21849;24495;30989;34676;38917;47553;3,6;4,3;0,28;91,2;84,3;2,8;4,1;20,2;8,8;2,3;1,0;0,6;0,6;-22,5;0
920230302;La Gare 2;92023;Clamart;;19065;26341;36896;0,68;13099;17398;20684;23344;29837;33688;40279;47341;3,6;4,3;0,28;80,7;73,7;2,9;4,1;27,9;10,5;2,5;1,1;0,7;0,7;-21,6;0
920230303;La Gare 3;92023;Clamart;;23682;33189;46131;0,68;15991;21578;25962;29417;37753;43073;50329;63107;3,9;4,9;0,31;88,9;82,0;2,0;4,8;20,9;13,1;1,6;1,0;0,3;0,3;-24,5;0
920230304;La Gare 4;92023;Clamart;;25198;35654;49006;0,67;17473;22882;27347;31962;40017;46105;53737;65737;3,8;5,0;0,31;89,3;81,1;2,4;5,8;21,4;13,5;1,5;0,9;0,3;0,3;-25,7;0
920230401;Jardin Parisien 1;92023;Clamart;;21990;30011;41848;0,66;15419;19977;23277;26810;34527;38469;45680;55460;3,6;4,3;0,28;84,8;78,1;2,5;4,2;25,1;12,1;1,7;1,0;0,4;0,3;-23,7;0
920230402;Jardin Parisien 2;92023;Clamart;12,4;16358;24299;32881;0,68;11305;15229;17957;20613;27569;30715;35949;44710;4,0;4,6;0,29;84,7;80,1;2,5;2,0;22,5;8,9;3,9;1,7;1,1;1,1;-20,0;0
920230501;Petit Clamart 1;92023;Clamart;26,8;12016;16221;22011;0,62;8465;11345;12797;14533;18150;20459;23579;27936;3,3;3,5;0,24;76,1;71,3;4,2;0,6;22,1;3,2;11,4;5,2;3,1;3,1;-12,8;0
920230502;Petit Clamart 2;92023;Clamart;24,4;12495;17037;22772;0,60;9658;11558;13266;15113;19270;21398;24697;30847;3,2;3,7;0,26;78,1;72,1;4,3;1,6;20,3;4,8;10,3;3,5;3,7;3,1;-13,5;0
920230503;Petit Clamart 3;92023;Clamart;22,4;12684;16947;22434;0,58;9997;11859;13520;15417;18914;20871;23578;27619;2,8;3,1;0,22;76,0;70,7;4,4;0,9;22,1;2,9;11,5;4,4;3,4;3,6;-12,5;0
920230504;Petit Clamart 4;92023;Clamart;25,3;12255;17008;22822;0,62;8996;11572;13563;15488;19320;21514;24777;29843;3,3;3,9;0,26;84,9;78,6;4,8;1,5;15,5;3,2;10,2;4,1;3,2;3,0;-13,8;0
920230505;Petit Clamart 5;92023;Clamart;29,5;11502;15358;20520;0,59;8543;10439;12401;13769;17287;19323;21910;25545;3,0;3,4;0,23;65,2;58,9;5,4;1,0;28,9;3,2;13,4;3,9;5,4;4,1;-10,7;0
920230506;Petit Clamart 6;92023;Clamart;;20399;27171;36447;0,59;13507;18924;21927;24543;29733;33309;38523;45593;3,4;4,0;0,26;78,7;72,2;2,4;4,0;28,4;12,0;1,9;1,0;0,6;0,3;-21,0;0
920230507;Petit Clamart 7;92023;Clamart;;17903;25775;33401;0,60;11638;15836;19833;22643;28326;31355;36252;44713;3,8;4,6;0,28;77,8;72,9;2,8;2,1;28,5;12,3;2,6;1,4;0,7;0,5;-21,2;0
920240101;Vendome;92024;Clichy;20,0;14206;21435;32263;0,84;9039;12322;15330;18506;25058;29661;34693;41620;4,6;5,5;0,32;91,3;83,5;4,1;3,6;18,0;6,9;3,8;1,0;1,3;1,5;-20,0;0
920240102;Pasteur-Gesnouin;92024;Clichy;18,9;13912;21180;30909;0,80;9245;12546;15313;18067;24947;29089;33940;41080;4,4;5,0;0,31;95,3;88,0;4,2;3,1;14,4;6,2;4,1;1,2;1,4;1,5;-20,0;0
920240103;Centre-Ville;92024;Clichy;22,7;13269;21100;31368;0,86;9268;11559;14764;17926;25194;29015;34468;41947;4,5;5,4;0,32;95,3;86,6;4,6;4,1;13,7;5,7;4,3;1,4;1,5;1,4;-19,0;0
920240104;S.n.c.f;92024;Clichy;22,4;12875;19060;28072;0,80;8827;11752;14043;16700;21667;25833;30943;40438;4,6;5,7;0,34;97,4;89,3;4,8;3,3;9,9;5,4;5,7;2,1;1,9;1,8;-18,4;0
920240201;Teinturiers;92024;Clichy;17,4;14090;19798;27914;0,70;10603;13071;15019;17179;22607;25910;30440;37532;3,5;4,1;0,28;80,9;74,3;3,8;2,9;24,1;7,0;6,3;3,0;1,5;1,8;-18,3;0
920240202;Bac d'Asnieres-Beregovoy;92024;Clichy;37,1;10543;15090;23284;0,84;6919;9812;11293;13003;17518;21028;26604;36101;5,2;6,5;0,36;90,8;83,3;4,8;2,7;13,8;4,6;7,4;2,2;2,7;2,5;-16,6;0
920240203;Rue du Port;92024;Clichy;25,3;12221;18654;27287;0,81;8861;11342;13587;16219;22003;25236;29787;36913;4,2;4,7;0,30;88,0;80,7;4,1;3,1;17,3;5,8;6,8;2,3;2,3;2,1;-17,9;0
920240301;Quartier Nord;92024;Clichy;33,8;11071;14834;19615;0,58;8380;10336;11794;13439;16499;18649;20478;24707;2,9;3,3;0,23;73,3;67,0;5,3;1,0;20,4;2,7;14,8;5,5;4,5;4,9;-11,2;0
920240302;Gabriel Peri;92024;Clichy;28,4;11225;18210;25181;0,77;8492;10238;12927;15140;20405;23700;27762;34391;4,0;4,7;0,30;87,0;80,7;3,8;2,4;18,0;4,8;6,7;2,1;2,4;2,1;-16,5;0
920240303;Bateliers;92024;Clichy;18,6;13951;19960;27331;0,67;9986;12701;14736;16713;23028;25530;29723;35658;3,6;4,2;0,28;77,7;72,9;4,0;0,9;26,7;5,6;7,2;2,4;2,6;2,2;-17,2;0
920240304;Berges de Seine-Beaujon;92024;Clichy;20,6;13119;18228;24856;0,64;9538;12168;13998;16032;20839;23255;26909;33597;3,5;4,2;0,28;93,7;86,5;4,6;2,5;11,1;3,6;8,3;3,7;2,1;2,6;-16,7;0
920240401;Mozart;92024;Clichy;23,4;12722;18518;25837;0,71;9007;11576;13822;16074;21131;24015;28459;34490;3,8;4,7;0,30;89,5;82,7;4,2;2,7;13,6;5,4;8,3;3,2;2,6;2,5;-16,8;0
920240402;Maison du Peuple;92024;Clichy;24,9;12350;19091;27758;0,81;8132;11344;13245;16239;22640;25754;30628;38316;4,7;5,5;0,32;90,4;83,2;4,3;2,8;15,0;5,6;6,4;1,8;2,2;2,3;-17,4;0
920240403;Klock;92024;Clichy;27,8;11605;18643;27578;0,86;8327;10558;12956;15427;21763;25400;30054;38286;4,6;5,2;0,32;91,0;83,7;4,9;2,4;15,6;4,3;6,1;2,0;2,1;2,0;-17,0;0
920240404;Sanzillon;92024;Clichy;29,2;11614;16073;21238;0,60;8323;10551;12494;14527;17805;19971;22692;26535;3,2;3,7;0,25;81,9;75,7;5,1;1,1;15,4;3,1;12,3;4,3;4,0;3,9;-12,7;0
920240405;Morel;92024;Clichy;33,9;10748;15147;21084;0,68;8036;9958;11702;13419;17353;19594;23096;28345;3,5;4,4;0,29;78,8;71,0;4,8;3,0;19,6;6,0;10,0;3,2;3,5;3,3;-14,4;0
920240501;Entree de Ville;92024;Clichy;53,0;6677;11357;19304;1,11;4399;5654;7633;9450;14241;17392;21055;29120;6,6;7,9;0,39;88,5;81,3;5,3;1,9;15,0;3,8;7,6;2,4;2,7;2,5;-14,9;0
920240502;Calmette;92024;Clichy;24,4;12493;19537;30720;0,93;8685;11135;13668;16094;22843;27806;33601;42785;4,9;6,0;0,35;88,6;79,0;4,6;5,0;17,5;8,3;5,5;1,7;2,0;1,8;-19,9;0
920240503;Chance-Milly;92024;Clichy;31,4;10823;16726;26813;0,96;7526;9772;12039;14007;19858;23920;29305;36857;4,9;6,3;0,35;84,1;75,5;4,4;4,2;20,8;8,0;6,1;1,6;2,5;2,0;-19,0;0
920240504;Cite Nouvelle;92024;Clichy;22,0;12937;20618;31348;0,89;8934;11744;14428;17243;24132;28146;34541;43662;4,9;5,9;0,34;95,8;87,5;4,4;3,9;13,3;5,5;5,2;1,9;1,8;1,5;-19,8;0
920240601;Palloy-Paymal;92024;Clichy;16,6;14371;20894;29557;0,73;10379;13157;15537;18037;23799;27565;32178;40437;3,9;4,7;0,30;90,3;84,0;3,5;2,8;17,1;6,2;5,7;2,0;1,8;1,9;-19,3;0
920240602;Gambetta;92024;Clichy;13,4;16514;25726;36611;0,78;11069;14470;18227;22293;29719;33741;39324;49240;4,4;5,5;0,32;90,1;81,7;3,0;5,4;18,6;9,9;3,0;1,1;1,0;1,0;-21,6;0
920250101;Saint-Denis;92025;Colombes;9,5;19770;29462;39146;0,66;12793;18173;21792;25312;32315;36356;41996;52300;4,1;5,1;0,31;95,1;87,1;2,8;5,2;15,4;10,1;2,6;1,2;0,8;0,6;-23,2;0
920250102;Marceau-Champarons;92025;Colombes;13,3;17816;26540;37112;0,73;10730;16246;19705;23649;29851;34554;40239;51587;4,8;5,6;0,32;92,1;83,3;3,5;5,2;18,6;8,9;2,9;1,4;0,8;0,6;-22,5;0
920250103;Agent Sarre;92025;Colombes;11,2;18896;30200;43259;0,81;11944;16494;21325;25224;34318;39975;48435;60101;5,0;6,4;0,35;93,2;84,8;3,1;5,2;18,2;10,4;2,4;1,1;0,7;0,6;-24,2;0
920250104;Victor Hugo;92025;Colombes;9,5;20953;30829;41933;0,68;12704;18353;22522;25821;34390;38567;45639;58649;4,6;5,9;0,33;93,2;84,4;2,9;5,9;16,4;12,0;2,5;1,3;0,6;0,6;-24,1;0
920250105;Monts Clairs;92025;Colombes;;21362;32688;46584;0,77;13362;19237;23443;28529;37584;42484;51126;62857;4,7;5,7;0,32;96,3;87,9;2,9;5,5;15,2;11,9;2,1;1,1;0,4;0,5;-25,5;0
920250106;Mairie-Forum;92025;Colombes;15,5;16725;24367;32751;0,66;10074;14550;18141;21123;27207;30338;34951;41817;4,2;4,6;0,28;83,6;77,9;3,0;2,7;24,5;7,7;3,7;1,5;1,2;1,0;-19,5;0
920250107;Cerisiers;92025;Colombes;9,5;19153;27679;39512;0,74;12706;17226;20745;24137;31215;36305;43064;56966;4,5;5,1;0,31;87,7;80,6;3,3;3,7;21,5;10,8;2,7;1,2;0,8;0,7;-22,7;0
920250108;Les Vallees;92025;Colombes;;22757;33409;48149;0,76;15500;20715;24850;28515;38190;44024;50878;65788;4,2;5,3;0,32;95,0;87,0;2,7;5,2;16,9;12,6;1,7;0,9;0,4;0,4;-26,2;0
920250109;Henri Barbusse Sud;92025;Colombes;8,9;19396;29121;41798;0,77;12940;17309;21313;25256;32990;38152;45119;58122;4,5;5,5;0,33;97,7;90,0;2,7;4,9;14,4;9,4;2,3;1,1;0,6;0,6;-23,8;0
920250110;Wiener-Garamont;92025;Colombes;;19445;28517;39704;0,71;13331;18108;21167;24752;32569;36963;45102;56423;4,2;5,3;0,33;91,9;84,7;3,0;4,2;18,7;11,8;2,7;1,4;0,7;0,6;-25,1;0
920250111;Leon Bourgeois;92025;Colombes;9,0;20169;29516;41178;0,71;12885;17962;22327;25703;33203;37936;44313;53226;4,1;5,1;0,30;98,0;91,8;3,3;2,9;14,0;10,0;2,5;1,3;0,7;0,5;-24,5;0
920250113;Centre Ville-Eglise St-Pierre St-Paul;92025;Colombes;11,4;17310;25312;37592;0,80;11864;15568;18965;22294;28805;34988;40783;52201;4,4;5,4;0,33;90,0;79,9;3,4;6,7;20,0;9,1;3,3;1,7;0,7;0,9;-22,4;0
920250201;Fosses Jean Nord-Stalingrad-Tour z;92025;Colombes;29,2;11869;15593;20522;0,55;9032;10990;12527;13959;17308;19668;22301;26889;3,0;3,4;0,24;69,9;63,2;5,8;0,9;25,5;4,4;12,8;5,3;3,9;3,6;-12,6;0
920250202;Foss. Jean Nord-Gymnase-Parc Caillebotte;92025;Colombes;32,7;10895;15302;21461;0,69;7912;9858;11871;13384;16987;19635;22965;27922;3,5;3,9;0,27;74,9;68,7;4,5;1,8;22,1;4,3;12,0;5,1;4,0;2,9;-13,3;0
920250203;Fosses Jean Sud;92025;Colombes;38,0;10053;14736;19990;0,67;7104;9327;11054;12798;16659;18369;21337;25763;3,6;4,1;0,27;70,9;64,8;5,4;0,7;25,2;3,1;12,5;4,2;4,6;3,7;-11,7;0
920250204;Rousseau-Solferino;92025;Colombes;23,8;12762;18888;27442;0,78;8788;11595;13724;16268;21128;24992;29767;37879;4,3;4,8;0,30;83,9;76,3;4,8;2,7;18,5;6,5;7,6;2,9;2,5;2,3;-16,5;0
920250205;Gare du Stade;92025;Colombes;22,8;12790;17792;24240;0,64;9682;11829;13610;15690;20188;22504;26125;31503;3,3;3,9;0,27;79,8;73,7;4,5;1,6;20,6;5,9;8,7;3,8;2,6;2,4;-15,0;0
920250206;Stade Berthelot;92025;Colombes;17,0;13491;18537;25848;0,67;10437;12903;14487;16599;20946;24123;28695;37346;3,6;4,4;0,30;83,0;76,6;4,3;2,1;21,2;6,0;6,9;3,1;1,8;2,0;-17,1;0
920250207;Audra-Paul Bert;92025;Colombes;26,8;11862;16554;22272;0,63;7993;10948;12732;14476;18657;20942;24408;29107;3,6;4,1;0,27;78,6;72,6;4,7;1,3;21,8;3,3;9,8;3,7;3,2;2,9;-13,5;0
920250208;Usine des Eaux-Ile Marante;92025;Colombes;19,0;13780;19429;26073;0,63;10420;12832;15001;17189;22118;24780;27938;35308;3,4;3,7;0,26;91,8;85,8;4,3;1,6;11,8;3,6;8,2;4,5;1,7;2,1;-15,4;1
920250209;Gagarine;92025;Colombes;28,7;11992;16544;23240;0,68;8591;10941;12545;14776;18691;21825;25474;31372;3,7;4,3;0,28;71,8;67,1;3,8;0,9;26,8;5,7;9,9;3,5;3,7;2,8;-14,2;0
920250210;Strasbourg;92025;Colombes;29,4;11411;16858;24245;0,76;8264;10292;12495;14703;19448;22334;26858;32580;3,9;4,7;0,30;87,8;81,1;4,7;2,0;14,9;4,2;8,5;3,0;3,0;2,4;-15,4;0
920250211;Musiciens-Paul Bert;92025;Colombes;37,4;10450;15269;22963;0,82;7386;9520;11289;12981;17688;20733;26188;35032;4,7;5,9;0,35;77,1;69,9;5,6;1,6;23,1;6,5;9,4;3,2;3,4;2,8;-16,1;0
920250212;Jeanne d'Arc-Salle des Fetes;92025;Colombes;15,4;15252;24215;34656;0,80;9957;14009;17150;20779;27859;32212;37466;46970;4,7;5,4;0,32;91,1;84,5;2,6;3,9;18,3;8,1;3,6;1,5;1,1;0,9;-21,1;0
