codgeo;libgeo;an;p_licsport014_f
73026;Avrieux;2018;41,00
73027;Ayn;2018;48,00
73028;La Balme;2018;57,90
73029;Barberaz;2018;46,70
73030;Barby;2018;49,70
73031;Bassens;2018;47,60
73032;La Bâthie;2018;36,20
73033;La Bauche;2018;52,10
73034;Beaufort;2018;39,90
73036;Bellecombe-en-Bauges;2018;43,60
73039;Belmont-Tramonet;2018;51,40
73040;Bessans;2018;62,50
73041;Betton-Bettonet;2018;21,40
73042;Billième;2018;18,80
73043;La Biolle;2018;29,80
73047;Bonneval-sur-Arc;2018;50,00
73048;Bonvillard;2018;51,40
73049;Bonvillaret;2018;54,50
73050;Bourdeau;2018;48,60
73051;Le Bourget-du-Lac;2018;41,40
73052;Bourget-en-Huile;2018;75,00
73053;Bourgneuf;2018;33,80
73054;Bourg-Saint-Maurice;2018;47,60
73055;Bozel;2018;42,30
73057;Brides-les-Bains;2018;39,10
73058;La Bridoire;2018;42,90
73059;Brison-Saint-Innocent;2018;38,20
73061;Césarches;2018;39,50
73063;Cevins;2018;31,60
73064;Challes-les-Eaux;2018;42,80
73065;Chambéry;2018;44,40
73067;La Chambre;2018;28,40
73068;Chamousset;2018;43,90
73069;Chamoux-sur-Gelon;2018;41,70
73070;Champagneux;2018;60,00
73071;Champagny-en-Vanoise;2018;28,30
73072;Champ-Laurent;2018;0,00
73073;Chanaz;2018;34,20
73074;La Chapelle;2018;46,70
73075;La Chapelle-Blanche;2018;45,90
73076;La Chapelle-du-Mont-du-Chat;2018;22,20
73077;Les Chapelles;2018;46,40
73078;La Chapelle-Saint-Martin;2018;28,60
73079;Châteauneuf;2018;39,60
73081;Le Châtelard;2018;41,40
73082;La Chavanne;2018;38,60
73083;Les Chavannes-en-Maurienne;2018;27,80
73084;Chignin;2018;47,90
73085;Chindrieux;2018;40,40
73086;Cléry;2018;22,80
73087;Cognin;2018;42,40
73088;Cohennoz;2018;100,00
73089;Coise-Saint-Jean-Pied-Gauthier;2018;35,60
73090;La Compôte;2018;52,90
73091;Conjux;2018;35,30
73092;Corbel;2018;50,00
73094;Crest-Voland;2018;59,10
73095;La Croix-de-la-Rochette;2018;32,50
73096;Cruet;2018;40,50
73097;Curienne;2018;46,70
73098;Les Déserts;2018;60,20
73099;Détrier;2018;60,40
73100;Domessin;2018;44,10
73101;Doucy-en-Bauges;2018;60,00
73103;Drumettaz-Clarafond;2018;33,50
73104;Dullin;2018;54,00
73105;Les Échelles;2018;47,10
73106;École;2018;37,50
73107;Entremont-le-Vieux;2018;46,40
73109;Épierre;2018;36,80
73110;Esserts-Blay;2018;25,00
73113;Feissons-sur-Salins;2018;17,40
73114;Flumet;2018;37,50
73116;Fontcouverte-la-Toussuire;2018;58,70
73117;Fourneaux;2018;36,80
73119;Freney;2018;16,70
73120;Fréterive;2018;47,10
73121;Frontenex;2018;34,20
73122;Gerbaix;2018;66,70
73123;La Giettaz;2018;29,40
73124;Gilly-sur-Isère;2018;37,00
73128;Grésy-sur-Aix;2018;40,10
73129;Grésy-sur-Isère;2018;40,20
73130;Grignon;2018;32,80
73131;Hautecour;2018;58,30
73132;Hauteluce;2018;53,30
73133;Hauteville;2018;41,70
73135;La Tour-en-Maurienne;2018;57,80
73137;Jacob-Bellecombette;2018;46,40
73138;Jarrier;2018;33,90
73139;Jarsy;2018;33,30
73140;Jongieux;2018;33,30
73141;Laissaud;2018;38,10
73142;Landry;2018;50,30
73145;Lépin-le-Lac;2018;51,40
73146;Lescheraines;2018;41,40
73147;Loisieux;2018;26,30
73149;Lucey;2018;35,70
73150;La Plagne Tarentaise;2018;44,30
73151;Porte-de-Savoie;2018;41,60
73152;Marcieux;2018;47,10
73153;Marthod;2018;28,60
73154;Mercury;2018;39,70
73155;Méry;2018;44,00
73156;Meyrieux-Trouet;2018;53,80
73157;Modane;2018;36,60
73159;Les Mollettes;2018;33,80
73160;Montagnole;2018;53,50
73161;Montagny;2018;21,70
73162;Montailleur;2018;41,30
73164;Montcel;2018;36,60
73166;Montendry;2018;0,00
73168;Montgilbert;2018;0,00
73170;Monthion;2018;36,10
73171;Montmélian;2018;39,40
73173;Montricher-Albanne;2018;46,20
73175;Montsapey;2018;83,30
73176;Montvalezan;2018;76,90
73177;Montvernier;2018;22,70
73178;La Motte-en-Bauges;2018;47,20
73179;La Motte-Servolex;2018;44,60
73180;Motz;2018;30,40
73181;Moûtiers;2018;33,60
73182;Mouxy;2018;37,40
73183;Myans;2018;45,50
73184;Nances;2018;54,00
73186;Notre-Dame-de-Bellecombe;2018;39,10
73187;La Léchère;2018;34,90
73188;Notre-Dame-des-Millières;2018;31,80
73189;Notre-Dame-du-Cruet;2018;58,80
73190;Notre-Dame-du-Pré;2018;53,80
73191;Novalaise;2018;40,10
73192;Le Noyer;2018;35,30
73193;Ontex;2018;20,00
73194;Orelle;2018;40,00
73196;Pallud;2018;26,20
73197;Peisey-Nancroix;2018;53,10
73200;Planaise;2018;25,90
73201;Planay;2018;57,90
73202;Plancherine;2018;33,30
73204;Le Pont-de-Beauvoisin;2018;36,70
73205;Le Pontet;2018;50,00
73206;Pralognan-la-Vanoise;2018;44,80
73207;Presle;2018;44,40
73208;Pugny-Chatenod;2018;33,70
73210;Puygros;2018;50,00
73211;Queige;2018;26,70
73212;Val-d'Arc;2018;34,10
73213;La Ravoire;2018;40,50
73214;Rochefort;2018;38,50
73215;Valgelon-La Rochette;2018;47,30
73216;Rognaix;2018;41,20
73217;Rotherens;2018;35,40
73218;Ruffieux;2018;30,80
73219;Saint-Alban-de-Montbel;2018;47,30
73220;Saint-Alban-d'Hurtières;2018;61,10
73221;Saint-Alban-des-Villards;2018;0,00
73222;Saint-Alban-Leysse;2018;49,40
73223;Saint-André;2018;50,00
73224;Saint-Avre;2018;41,80
73225;Saint-Baldoph;2018;44,00
73226;Saint-Béron;2018;55,00
73227;Courchevel;2018;43,70
73228;Saint-Cassin;2018;46,30
73229;Saint-Christophe;2018;41,20
73230;Saint-Colomban-des-Villards;2018;50,00
73231;Saint-Étienne-de-Cuines;2018;45,10
73232;Sainte-Foy-Tarentaise;2018;42,40
73233;Saint-Franc;2018;11,10
73234;Saint-François-de-Sales;2018;45,00
73235;Saint François Longchamp;2018;39,60
73236;Saint-Genix-les-Villages;2018;42,50
73237;Saint-Georges-d'Hurtières;2018;70,00
73240;Sainte-Hélène-du-Lac;2018;35,30
73241;Sainte-Hélène-sur-Isère;2018;41,10
73242;Saint-Jean-d'Arves;2018;27,40
73243;Saint-Jean-d'Arvey;2018;56,40
73245;Saint-Jean-de-Chevelu;2018;41,10
73246;Saint-Jean-de-Couz;2018;30,00
73247;Saint-Jean-de-la-Porte;2018;50,00
73248;Saint-Jean-de-Maurienne;2018;44,60
73249;Saint-Jeoire-Prieuré;2018;51,00
73250;Saint-Julien-Mont-Denis;2018;45,80
73252;Saint-Léger;2018;14,30
73253;Saint-Marcel;2018;45,70
73254;Sainte-Marie-d'Alvey;2018;44,40
73255;Sainte-Marie-de-Cuines;2018;38,50
73256;Saint-Martin-d'Arc;2018;33,30
73257;Les Belleville;2018;43,40
73258;Saint-Martin-de-la-Porte;2018;31,20
73259;Saint-Martin-sur-la-Chambre;2018;54,00
73261;Saint-Michel-de-Maurienne;2018;40,10
73262;Saint-Nicolas-la-Chapelle;2018;31,70
73263;Saint-Offenge;2018;38,60
73265;Saint-Ours;2018;43,40
73267;Saint-Pancrace;2018;38,90
73268;Saint-Paul-sur-Isère;2018;29,90
73269;Saint-Paul;2018;34,90
73270;Saint-Pierre-d'Albigny;2018;44,40
73271;Saint-Pierre-d'Alvey;2018;65,00
73272;Saint-Pierre-de-Belleville;2018;30,00
73273;Saint-Pierre-de-Curtille;2018;27,80
73274;Saint-Pierre-d'Entremont;2018;40,20
73275;Saint-Pierre-de-Genebroz;2018;63,00
73276;Saint-Pierre-de-Soucy;2018;50,00
73277;Sainte-Reine;2018;50,00
73278;Saint-Rémy-de-Maurienne;2018;46,10
73280;Saint-Sorlin-d'Arves;2018;39,10
73281;Saint-Sulpice;2018;40,50
73282;Saint-Thibaud-de-Couz;2018;40,10
73283;Saint-Vital;2018;30,00
73284;Salins-Fontaine;2018;39,00
73285;Séez;2018;51,30
73286;Serrières-en-Chautagne;2018;55,50
73288;Sonnaz;2018;37,50
73289;La Table;2018;20,80
73290;Val-Cenis;2018;35,60
73292;Thénésol;2018;45,50
73293;Thoiry;2018;49,30
73294;La Thuile;2018;54,20
73296;Tignes;2018;48,30
73297;Tournon;2018;41,50
73298;Tours-en-Savoie;2018;26,70
73299;Traize;2018;53,60
73300;Tresserve;2018;45,80
73301;Trévignin;2018;43,50
73302;La Trinité;2018;60,00
73303;Ugine;2018;42,40
73304;Val-d'Isère;2018;47,30
73306;Valloire;2018;50,80
73307;Valmeinier;2018;55,90
73308;Venthon;2018;35,30
73309;Verel-de-Montbel;2018;55,60
73310;Verel-Pragondran;2018;46,70
73311;Le Verneil;2018;40,00
73312;Verrens-Arvey;2018;35,80
73313;Verthemex;2018;66,70
73314;Villard-d'Héry;2018;33,30
73315;Villard-Léger;2018;41,20
73316;Villard-Sallet;2018;59,30
73317;Villard-sur-Doron;2018;28,30
73318;Villarembert;2018;57,90
73320;Villargondran;2018;27,00
73322;Villarodin-Bourget;2018;29,40
73323;Villaroger;2018;52,50
73324;Villaroux;2018;38,90
73326;Vimines;2018;37,80
73327;Vions;2018;52,00
73328;Viviers-du-Lac;2018;31,20
73329;Voglans;2018;44,40
73330;Yenne;2018;34,80
74001;Abondance;2018;42,20
74002;Alby-sur-Chéran;2018;40,40
74003;Alex;2018;46,50
74004;Allèves;2018;37,50
74005;Allinges;2018;30,10
74006;Allonzier-la-Caille;2018;33,50
74007;Amancy;2018;34,90
74008;Ambilly;2018;33,10
74009;Andilly;2018;59,80
74010;Annecy;2018;38,90
74012;Annemasse;2018;37,40
74013;Anthy-sur-Léman;2018;45,20
74014;Arâches-la-Frasse;2018;44,90
74015;Arbusigny;2018;38,60
74016;Archamps;2018;38,20
74018;Arenthon;2018;51,00
74019;Argonay;2018;38,80
74020;Armoy;2018;34,10
74021;Arthaz-Pont-Notre-Dame;2018;27,90
74024;Ayse;2018;34,20
74025;Ballaison;2018;31,70
74026;La Balme-de-Sillingy;2018;34,90
74027;La Balme-de-Thuy;2018;28,20
74029;Bassy;2018;37,50
74030;La Baume;2018;40,50
74031;Beaumont;2018;34,40
74032;Bellevaux;2018;45,90
74033;Bernex;2018;42,00
74034;Le Biot;2018;41,20
74035;Bloye;2018;41,70
74036;Bluffy;2018;36,20
74037;Boëge;2018;40,90
74038;Bogève;2018;43,30
74040;Bonne;2018;40,40
74041;Bonnevaux;2018;46,40
74042;Bonneville;2018;41,50
74043;Bons-en-Chablais;2018;30,60
74044;Bossey;2018;41,80
74045;Le Bouchet-Mont-Charvin;2018;27,30
74046;Boussy;2018;39,50
74048;Brenthonne;2018;33,80
74049;Brizon;2018;71,40
74050;Burdignin;2018;33,30
74051;Cercier;2018;40,40
74052;Cernex;2018;42,10
74053;Cervens;2018;32,90
74054;Chainaz-les-Frasses;2018;44,20
74055;Challonges;2018;43,80
74056;Chamonix-Mont-Blanc;2018;41,10
74057;Champanges;2018;26,80
74058;La Chapelle-d'Abondance;2018;32,80
74059;La Chapelle-Rambaud;2018;70,80
74060;La Chapelle-Saint-Maurice;2018;16,70
74061;Chapeiry;2018;45,70
74062;Charvonnex;2018;39,10
74063;Châtel;2018;40,20
74064;Châtillon-sur-Cluses;2018;47,40
74065;Chaumont;2018;46,90
74066;Chavannaz;2018;23,10
74067;Chavanod;2018;38,60
74068;Chêne-en-Semine;2018;20,00
74069;Chênex;2018;49,30
74070;Chens-sur-Léman;2018;36,30
74071;Chessenaz;2018;73,30
74072;Chevaline;2018;37,50
74073;Chevenoz;2018;49,10
74074;Chevrier;2018;42,30
74075;Chilly;2018;41,60
74076;Choisy;2018;44,50
74077;Clarafond-Arcine;2018;44,10
74078;Clermont;2018;38,20
74079;Les Clefs;2018;61,00
74080;La Clusaz;2018;54,00
74081;Cluses;2018;41,40
74082;Collonges-sous-Salève;2018;38,30
74083;Combloux;2018;29,00
74085;Les Contamines-Montjoie;2018;40,30
74086;Contamine-Sarzin;2018;43,00
74087;Contamine-sur-Arve;2018;47,50
74088;Copponex;2018;38,30
74089;Cordon;2018;41,90
74090;Cornier;2018;31,10
74091;La Côte-d'Arbroz;2018;37,50
74094;Cranves-Sales;2018;40,00
74095;Crempigny-Bonneguête;2018;53,70
74096;Cruseilles;2018;36,90
74097;Cusy;2018;38,00
74098;Cuvat;2018;40,60
74099;Demi-Quartier;2018;28,60
74100;Desingy;2018;41,20
74101;Dingy-en-Vuache;2018;33,30
74102;Dingy-Saint-Clair;2018;31,80
74103;Domancy;2018;39,60
74104;Doussard;2018;44,30
74105;Douvaine;2018;31,00
74106;Draillant;2018;39,40
74107;Droisy;2018;50,00
74108;Duingt;2018;49,00
74109;Éloise;2018;37,00
74111;Entrevernes;2018;40,90
74112;Epagny Metz-Tessy;2018;38,20
74114;Essert-Romand;2018;29,10
74116;Etaux;2018;37,70
74117;Étercy;2018;44,70
74118;Étrembières;2018;26,80
74119;Évian-les-Bains;2018;41,10
74121;Excenevex;2018;39,80
74122;Faucigny;2018;50,50
74123;Faverges-Seythenex;2018;41,50
74124;Feigères;2018;33,10
74126;Fessy;2018;45,20
74127;Féternes;2018;35,00
74128;Fillinges;2018;45,00
74129;La Forclaz;2018;54,50
74130;Franclens;2018;41,30
74131;Frangy;2018;44,30
74133;Gaillard;2018;42,10
74134;Les Gets;2018;43,70
74135;Giez;2018;45,80
74136;Le Grand-Bornand;2018;35,70
74137;Groisy;2018;40,10
74138;Gruffy;2018;30,40
74139;Habère-Lullin;2018;45,90
74140;Habère-Poche;2018;36,80
74141;Hauteville-sur-Fier;2018;43,30
74142;Héry-sur-Alby;2018;41,40
74143;Les Houches;2018;42,30
74144;Jonzier-Épagny;2018;34,20
74145;Juvigny;2018;48,00
74146;Larringes;2018;34,30
74147;Lathuile;2018;31,70
74148;Leschaux;2018;41,10
74150;Loisin;2018;33,00
74151;Lornay;2018;54,80
74152;Lovagny;2018;36,20
74153;Lucinges;2018;35,80
74154;Lugrin;2018;48,20
74155;Lullin;2018;28,80
74156;Lully;2018;38,90
74157;Lyaud;2018;30,90
74158;Machilly;2018;43,60
74159;Magland;2018;35,60
74160;Manigod;2018;39,20
74161;Marcellaz-Albanais;2018;42,90
74162;Marcellaz;2018;30,00
74163;Margencel;2018;40,60
74164;Marignier;2018;46,00
74165;Marigny-Saint-Marcel;2018;38,70
74166;Marin;2018;37,10
74167;Val de Chaise;2018;52,20
74168;Marlioz;2018;44,30
74169;Marnaz;2018;40,20
74170;Massingy;2018;50,70
74171;Massongy;2018;37,10
74172;Maxilly-sur-Léman;2018;48,60
74173;Megève;2018;42,80
74174;Mégevette;2018;29,00
74175;Meillerie;2018;18,80
74176;Menthon-Saint-Bernard;2018;44,70
74177;Menthonnex-en-Bornes;2018;38,00
74178;Menthonnex-sous-Clermont;2018;47,10
74179;Mésigny;2018;50,80
74180;Messery;2018;40,40
74183;Mieussy;2018;43,30
74184;Minzier;2018;37,80
74185;Monnetier-Mornex;2018;39,50
74186;Montagny-les-Lanches;2018;53,10
74188;Montriond;2018;29,30
74189;Mont-Saxonnex;2018;39,60
74190;Morillon;2018;44,50
74191;Morzine;2018;46,40
74192;Moye;2018;45,90
74193;La Muraz;2018;46,70
74194;Mûres;2018;50,00
74195;Musièges;2018;31,80
74196;Nancy-sur-Cluses;2018;38,10
74197;Nangy;2018;30,20
74198;Nâves-Parmelan;2018;34,40
74199;Nernier;2018;42,10
74200;Neuvecelle;2018;41,70
74201;Neydens;2018;42,30
74202;Nonglard;2018;50,50
74203;Novel;2018;
74205;Onnion;2018;41,00
74206;Orcier;2018;35,80
74208;Passy;2018;47,70
74209;Peillonnex;2018;41,50
74210;Perrignier;2018;33,30
74211;Pers-Jussy;2018;37,30
74212;Glières-Val-de-Borne;2018;49,70
74213;Poisy;2018;41,70
74215;Praz-sur-Arly;2018;51,70
74216;Présilly;2018;31,40
74218;Publier;2018;33,30
74219;Quintal;2018;35,70
74220;Reignier-Ésery;2018;37,10
74221;Le Reposoir;2018;36,60
74222;Reyvroz;2018;53,30
74223;La Rivière-Enverse;2018;32,70
74224;La Roche-sur-Foron;2018;39,60
74225;Rumilly;2018;41,20
74226;Saint-André-de-Boëge;2018;30,00
74228;Saint-Blaise;2018;50,00
74229;Saint-Cergues;2018;43,00
74231;Saint-Eusèbe;2018;45,40
74232;Saint-Eustache;2018;32,10
74233;Saint-Félix;2018;41,20
74234;Saint-Ferréol;2018;46,80
74235;Saint-Germain-sur-Rhône;2018;42,20
74236;Saint-Gervais-les-Bains;2018;46,60
74237;Saint-Gingolph;2018;56,20
74238;Saint-Jean-d'Aulps;2018;44,00
74239;Saint-Jean-de-Sixt;2018;39,50
74240;Saint-Jean-de-Tholome;2018;43,00
74241;Saint-Jeoire;2018;44,10
74242;Saint-Jorioz;2018;37,50
74243;Saint-Julien-en-Genevois;2018;40,10
74244;Saint-Laurent;2018;42,30
74249;Saint-Paul-en-Chablais;2018;39,30
74250;Saint-Pierre-en-Faucigny;2018;42,40
74252;Saint-Sigismond;2018;51,50
74253;Saint-Sixt;2018;48,00
74254;Saint-Sylvestre;2018;44,10
74255;Sales;2018;37,40
74256;Sallanches;2018;43,50
74257;Sallenôves;2018;30,00
74258;Samoëns;2018;47,40
74259;Le Sappey;2018;48,80
74260;Savigny;2018;34,20
74261;Saxel;2018;34,80
74262;Scientrier;2018;32,10
74263;Sciez;2018;40,00
74264;Scionzier;2018;35,50
74265;Serraval;2018;49,30
74266;Servoz;2018;37,40
74267;Sevrier;2018;41,30
74269;Seyssel;2018;40,10
74271;Seytroux;2018;61,00
74272;Sillingy;2018;41,30
74273;Sixt-Fer-à-Cheval;2018;51,20
74275;Talloires-Montmin;2018;44,60
74276;Taninges;2018;41,50
74278;Thyez;2018;43,20
74279;Thollon-les-Mémises;2018;52,90
74280;Thônes;2018;43,50
74281;Thonon-les-Bains;2018;37,30
74282;Fillière;2018;41,90
74283;Thusy;2018;45,80
74284;La Tour;2018;33,90
74285;Usinens;2018;45,80
74286;Vacheresse;2018;51,80
74287;Vailly;2018;29,10
74288;Valleiry;2018;33,70
74289;Vallières-sur-Fier;2018;46,50
74290;Vallorcine;2018;50,50
74291;Vanzy;2018;50,00
74292;Vaulx;2018;48,20
74293;Veigy-Foncenex;2018;42,00
74294;Verchaix;2018;42,10
74295;La Vernaz;2018;22,20
74296;Vers;2018;42,30
74297;Versonnex;2018;60,20
74298;Vétraz-Monthoux;2018;35,10
74299;Veyrier-du-Lac;2018;38,70
74301;Villard;2018;25,40
74302;Les Villards-sur-Thônes;2018;43,40
74303;Villaz;2018;35,70
74304;Ville-en-Sallaz;2018;33,90
74305;Ville-la-Grand;2018;38,20
74306;Villy-le-Bouveret;2018;44,70
74307;Villy-le-Pelloux;2018;34,10
74308;Vinzier;2018;52,70
74309;Viry;2018;32,30
74310;Viuz-la-Chiésaz;2018;45,20
74311;Viuz-en-Sallaz;2018;41,60
74312;Vougy;2018;41,90
74313;Vovray-en-Bornes;2018;41,50
74314;Vulbens;2018;38,50
74315;Yvoire;2018;23,30
75056;Paris;2018;36,00
76001;Allouville-Bellefosse;2018;28,40
76002;Alvimare;2018;36,20
76004;Ambrumesnil;2018;37,90
76005;Amfreville-la-Mi-Voie;2018;37,20
76006;Amfreville-les-Champs;2018;40,00
76007;Anceaumeville;2018;48,60
76008;Ancourt;2018;33,30
76009;Ancourteville-sur-Héricourt;2018;37,00
76010;Ancretiéville-Saint-Victor;2018;36,80
76011;Ancretteville-sur-Mer;2018;50,00
76012;Angerville-Bailleul;2018;61,10
76013;Angerville-la-Martel;2018;23,40
76014;Angerville-l'Orcher;2018;37,50
76015;Angiens;2018;29,00
76016;Anglesqueville-la-Bras-Long;2018;83,30
76017;Anglesqueville-l'Esneval;2018;45,50
76018;Val-de-Saâne;2018;30,70
76019;Anneville-sur-Scie;2018;42,10
76020;Anneville-Ambourville;2018;37,90
76021;Annouville-Vilmesnil;2018;46,90
76022;Anquetierville;2018;30,80
76023;Anvéville;2018;37,10
76024;Ardouval;2018;33,30
76025;Argueil;2018;33,30
76026;Arques-la-Bataille;2018;41,40
76028;Aubéguimont;2018;33,30
76029;Aubermesnil-aux-Érables;2018;11,10
76030;Aubermesnil-Beaumais;2018;42,50
76032;Auberville-la-Manuel;2018;50,00
76033;Auberville-la-Renault;2018;33,30
76034;Val-de-Scie;2018;44,70
76035;Aumale;2018;40,00
76036;Auppegard;2018;37,70
76038;Authieux-Ratiéville;2018;33,30
76039;Les Authieux-sur-le-Port-Saint-Ouen;2018;27,20
76040;Autigny;2018;19,00
76041;Les Hauts-de-Caux;2018;27,90
76042;Auvilliers;2018;50,00
76043;Auzebosc;2018;23,70
76045;Auzouville-l'Esneval;2018;36,80
76046;Auzouville-sur-Ry;2018;43,10
76047;Auzouville-sur-Saâne;2018;33,30
76048;Avesnes-en-Bray;2018;55,60
76049;Avesnes-en-Val;2018;22,20
76050;Avremesnil;2018;26,70
76051;Bacqueville-en-Caux;2018;39,80
76052;Bailleul-Neuville;2018;55,60
76053;Baillolet;2018;0,00
76054;Bailly-en-Rivière;2018;34,60
76055;Baons-le-Comte;2018;18,20
76056;Bardouville;2018;41,50
76057;Barentin;2018;45,40
76058;Baromesnil;2018;50,00
76059;Bazinval;2018;50,00
76060;Beaubec-la-Rosière;2018;46,80
76062;Beaumont-le-Hareng;2018;22,60
76063;Beauval-en-Caux;2018;39,00
76064;Beaurepaire;2018;50,00
76065;Beaussault;2018;33,30
76066;Beautot;2018;22,20
76067;Beauvoir-en-Lyons;2018;31,80
76068;Bec-de-Mortagne;2018;48,90
76069;Belbeuf;2018;43,40
76070;Bellencombre;2018;28,60
76071;Bellengreville;2018;34,60
76072;Belleville-en-Caux;2018;37,80
76074;La Bellière;2018;14,30
76075;Belmesnil;2018;64,50
76076;Bénarville;2018;46,20
76077;Bénesville;2018;23,10
76079;Bénouville;2018;46,70
76082;Bernières;2018;63,50
76083;Bertheauville;2018;75,00
76084;Bertreville;2018;0,00
76085;Bertreville-Saint-Ouen;2018;54,50
76086;Bertrimont;2018;33,30
76087;Berville-en-Caux;2018;46,00
76088;Berville-sur-Seine;2018;55,80
76090;Beuzeville-la-Grenier;2018;40,70
76091;Beuzeville-la-Guérard;2018;21,40
76092;Beuzevillette;2018;55,90
76093;Bézancourt;2018;38,50
76094;Bierville;2018;68,80
76095;Bihorel;2018;37,50
76096;Biville-la-Baignarde;2018;29,20
76097;Biville-la-Rivière;2018;100,00
76099;Blacqueville;2018;56,50
76100;Blainville-Crevon;2018;32,10
76101;Blangy-sur-Bresle;2018;33,00
76103;Bonsecours;2018;37,90
76104;Blosseville;2018;54,50
76105;Le Bocasse;2018;43,30
76106;Bois-d'Ennebourg;2018;68,20
76107;Bois-Guilbert;2018;25,00
76108;Bois-Guillaume;2018;41,20
76109;Bois-Héroult;2018;80,00
76110;Bois-Himont;2018;39,10
76111;Bois-l'Évêque;2018;50,00
76112;Le Bois-Robert;2018;47,10
76113;Boissay;2018;52,50
76114;Bolbec;2018;42,00
76115;Bolleville;2018;43,90
76116;Boos;2018;36,30
76117;Bordeaux-Saint-Clair;2018;43,50
76118;Bornambusc;2018;66,70
76119;Bosc-Bérenger;2018;36,40
76120;Bosc-Bordel;2018;36,80
76121;Bosc-Édeline;2018;46,70
76122;Callengeville;2018;29,40
76123;Bosc-Guérard-Saint-Adrien;2018;38,20
76124;Bosc-Hyons;2018;35,60
76125;Bosc-le-Hard;2018;29,60
76126;Bosc-Mesnil;2018;60,00
76128;Bosville;2018;25,00
76129;Boudeville;2018;42,90
76130;Bouelles;2018;40,00
76131;La Bouille;2018;54,20
76132;Bourdainville;2018;34,60
76133;Le Bourg-Dun;2018;57,10
76134;Bourville;2018;44,00
76135;Bouville;2018;54,70
76136;Brachy;2018;35,60
76138;Bracquetuit;2018;26,10
76139;Bradiancourt;2018;15,40
76140;Brametot;2018;66,70
76141;Bréauté;2018;47,70
76142;Brémontier-Merval;2018;25,00
76143;Bretteville-du-Grand-Caux;2018;47,90
76144;Bretteville-Saint-Laurent;2018;66,70
76146;Buchy;2018;40,90
76147;Bully;2018;39,00
76148;Bures-en-Bray;2018;40,70
76149;Butot;2018;6,20
76151;Cailleville;2018;56,50
76152;Cailly;2018;39,00
76153;Calleville-les-Deux-Églises;2018;38,90
76154;Campneuseville;2018;41,20
76155;Canehan;2018;39,30
76156;Canouville;2018;11,50
76157;Canteleu;2018;44,50
76158;Canville-les-Deux-Églises;2018;50,00
76159;Cany-Barville;2018;44,40
76160;Carville-la-Folletière;2018;36,80
76161;Carville-Pot-de-Fer;2018;75,00
76162;Le Catelier;2018;33,30
76163;Catenay;2018;68,80
76164;Rives-en-Seine;2018;38,90
76165;Caudebec-lès-Elbeuf;2018;43,20
76166;Le Caule-Sainte-Beuve;2018;37,10
76167;Cauville-sur-Mer;2018;33,50
76168;Les Cent-Acres;2018;50,00
76169;La Cerlangue;2018;35,50
76170;La Chapelle-du-Bourgay;2018;0,00
76171;La Chapelle-Saint-Ouen;2018;47,60
76172;La Chapelle-sur-Dun;2018;0,00
76173;La Chaussée;2018;54,20
76174;Cideville;2018;41,40
76175;Clais;2018;36,40
76176;Clasville;2018;44,40
76177;Claville-Motteville;2018;14,30
76178;Cléon;2018;43,20
76179;Clères;2018;35,30
76180;Cleuville;2018;36,40
76181;Cléville;2018;42,90
76182;Cliponville;2018;62,50
76183;Colleville;2018;46,30
76184;Colmesnil-Manneville;2018;50,00
