codgeo;disp_q1_a17;disp_q2_a17;disp_q3_a17;disp_q1q3q2_a17;disp_d1_a17;disp_d2_a17;disp_d3_a17;disp_d4_a17;disp_d6_a17;disp_d7_a17;disp_d8_a17;disp_d9_a17;disp_d1d9_a17;disp_gini_a17;disp_s80s20_a17;disp_pact_a17;disp_pcho_a17;disp_ppen_a17;disp_ppat_a17;disp_ppsoc_a17;disp_ppfam_a17;disp_ppmini_a17;disp_pplogt_a17;disp_pimpot_a17;tp60_a17;note
QP047007;10750;14330;19360;0,6;8080;10130;11310;12790;16010;18100;20790;24910;3,1;0,268;3,739;52,7;4,6;34;6;17,3;3,7;8,1;5,5;-10;39,1;0
QP049001;10660;13810;17660;0,5;8630;10000;11390;12640;15180;16720;18750;21820;2,5;0,21;2,941;55,4;6,6;24,2;2,5;25,8;6,2;11;8,6;-7,9;40,5;0
QP049002;10200;13070;17250;0,5;8320;9740;10720;11850;14520;16230;18420;21480;2,6;0,215;2,929;51,5;5,8;27,8;3;25,9;7,7;10,1;8,1;-8,2;46,7;0
QP049003;10070;12240;16340;0,5;8430;9490;10540;11350;13760;15370;17770;21680;2,6;0,226;2,93;48,2;5,8;25,9;4,4;29,8;9,1;11,1;9,6;-8,3;53,3;0
QP049004;10200;12860;16350;0,5;8430;9720;10750;11880;14010;15510;17400;20000;2,4;0,191;2,63;55,6;7,2;19,2;1,9;30,6;7,9;13,1;9,6;-7,3;48,7;0
QP049005;9950;12640;16360;0,5;8100;9450;10500;11530;13860;15450;17470;20330;2,5;0,211;2,898;51,7;7,6;24,1;2,4;29;7,9;11,9;9,2;-7,2;50,1;0
QP049006;11830;15230;18490;0,4;9020;11000;12600;14040;16250;17530;19230;21540;2,4;0,188;2,613;66,1;5,4;18,3;2;22,6;6,5;9,1;7;-9;30,1;0
QP049007;10480;13090;16630;0,5;8640;9970;11030;12040;14310;15680;17800;20560;2,4;0,2;2,697;54,7;6,3;22,1;2,6;28,3;7,6;11,3;9,4;-7,7;45,6;0
QP049008;9890;12720;16030;0,5;7950;9260;10520;11630;13690;15180;17050;20280;2,5;0,209;2,897;61;7,2;19,2;2;25,7;7,9;9,7;8,1;-7,9;49,6;0
QP049009;10720;12630;16190;0,4;8620;9870;11230;11920;13560;14960;16850;19000;2,2;0,185;2,556;55,2;9,1;20,9;1,7;28,8;8,3;11,3;9,2;-6,6;50,3;0
QP049010;10450;12980;16180;0,4;8620;9930;11060;12160;14060;15420;17080;19720;2,3;0,189;2,552;55,9;8,4;20,2;1,7;28,9;8,3;11,9;8,7;-6,7;47,2;0
QP049011;11150;14100;18330;0,5;8490;10570;11760;12900;15590;17460;19110;22190;2,6;0,206;2,875;61,2;6,2;25,7;2,7;19,2;4,9;8,3;6;-8,8;38,7;0
QP049012;11120;13930;17580;0,5;9040;10360;11900;12960;15170;16720;18290;20970;2,3;0,189;2,589;59,8;7,3;24,4;2,4;21,6;5,9;8,5;7,2;-8,2;38;0
QP049013;10450;13410;17690;0,5;8340;9760;10930;12250;14910;16660;18840;21630;2,6;0,219;3,065;48,1;6,1;32,2;3;24,6;5,3;11,6;7,7;-7,9;43,3;0
QP050001;11070;14200;18210;0,5;8680;10200;11750;12940;15480;17090;19240;21810;2,5;0,202;2,786;42,7;5,2;39,8;3,7;21,4;3,2;11,5;6,7;-7,6;37,4;0
QP050002;11230;14700;18430;0,5;9020;10660;11880;13410;16140;17640;19670;22780;2,5;0,205;2,785;56,1;4,6;30,3;3,3;19,5;4;10,2;5,3;-9,2;35,2;0
QP050003;9720;13370;17720;0,6;7780;9180;10620;12160;14810;16480;18710;21530;2,8;0,235;3,316;52,4;6,8;27,3;3,3;25,2;5,1;12,5;7,6;-8,2;43,2;0
QP050004;10540;14080;17560;0,5;8770;9820;11500;12600;15190;16730;18500;21630;2,5;0,203;2,726;47,1;5,5;31,6;2,3;26,2;4,8;13,3;8,1;-7,2;40,7;0
QP050005;10130;13240;17400;0,5;8320;9500;10800;12150;14470;16320;18490;21900;2,6;0,226;3,13;52,5;5,8;26,4;2,2;26,9;4,7;13,7;8,5;-8;44,3;0
QP050006;11540;14710;18690;0,5;8710;10300;12130;13380;16320;17580;20110;22650;2,6;0,205;2,887;63,6;6,3;23,1;1,5;20,9;5,6;9,3;6;-9,1;33,1;0
QP050007;10650;14760;20310;0,7;8580;9860;11640;13030;16550;18920;22310;28070;3,3;0,274;3,898;57,8;3,8;30;4,4;18,9;3,7;9,7;5,5;-11,1;37,7;0
QP051001;10010;12910;16460;0,5;7930;9390;10550;11800;14030;15660;17730;20890;2,6;0,234;3,25;56,8;6,2;24;2,2;26,2;6,9;11,3;8;-9,2;47,1;0
QP051002;9800;12710;16550;0,5;8270;9260;10460;11530;13920;15430;17420;20410;2,5;0,208;2,81;54,6;6,9;23,8;2,7;26,7;6;12,3;8,4;-7,8;49,7;0
QP051003;9160;11380;14650;0,5;7450;8740;9650;10450;12460;13740;15640;18630;2,5;0,214;2,963;47;6,3;18,5;1,7;39,1;11,4;16,4;11,3;-6,3;62,1;0
QP051004;10520;13430;17470;0,5;8390;9930;11110;12270;14800;16560;18720;22110;2,6;0,218;2,997;53,6;5,9;27;2,6;25,5;6,7;10,5;8,3;-8,7;43,3;0
QP051005;10130;12770;16840;0,5;8560;9670;10560;11710;14110;15910;17910;21270;2,5;0,212;2,862;51,9;6,2;25,8;2,3;28;8,3;11,2;8,5;-8;48,9;0
QP051006;10200;13690;17870;0,6;8440;9620;10760;11990;14870;16650;19010;22290;2,6;0,222;2,972;51,2;6,2;29,1;2,4;25,7;5,3;12,3;8,1;-8,4;43,9;0
QP051007;9960;13520;17540;0,6;8200;9450;10640;11960;14890;16700;19230;22810;2,8;0,236;3,225;53;6,8;27,7;3;25,4;7,8;9,7;7,9;-9,1;44,7;0
QP051008;10350;13670;18760;0,6;8330;9610;11100;11990;15500;17530;19650;22620;2,7;0,239;3,198;51,6;3,8;31,5;2,9;22,8;5,8;11;6;-8,8;43,2;0
QP051009;11150;14180;18390;0,5;9510;10750;11940;13030;15820;17480;19740;24330;2,6;0,216;2,886;58,2;4;25,4;2,6;23,4;7,6;9,2;6,6;-9,6;36,8;0
QP051010;11160;13930;18170;0,5;9340;10580;11640;12900;15400;17230;19120;21220;2,3;0,187;2,496;41;4,3;41,3;2,6;22,3;4,4;10,6;7,3;-7,2;37,2;0
QP051011;10040;12310;15620;0,5;8730;9580;10520;11300;13490;14910;16750;19330;2,2;0,191;2,55;45;5,9;29,8;2,3;29,1;6,5;13,4;9,2;-6,2;53,1;0
QP051012;9940;12890;16260;0,5;7800;9260;10710;11720;13890;15170;17240;19960;2,6;0,211;2,987;56,2;7,4;24,1;2,2;25,5;7,2;10;8,3;-8;47,8;0
QP052001;9910;12380;16330;0,5;8320;9330;10260;11210;13690;15410;17230;19740;2,4;0,202;2,749;52;6,2;22,9;1,7;30,4;6,8;14,5;9,1;-7;51;0
QP052002;10650;13580;17440;0,5;8030;9530;11200;12180;15160;16450;18150;20880;2,6;0,215;3,109;40,4;4,7;39,3;3,3;24,2;3,8;13;7,4;-7,2;43,4;0
QP052003;10320;12630;15880;0,4;8490;9910;10970;11880;14060;15120;17100;19560;2,3;0,212;2,86;48;8;26,7;1,8;30,1;7,4;13,6;9,1;-6,6;50,6;0
QP052004;10240;12880;16690;0,5;8330;9590;10840;11830;14040;15550;17730;20760;2,5;0,21;2,863;47,8;5,9;28;2,3;28,8;6;14,1;8,7;-6,9;48,3;0
QP053001;10570;13290;16120;0,4;8610;9900;11160;12210;14250;15480;17450;19240;2,2;0,181;2,468;45,6;6,1;32,7;2,2;25,9;7,8;9,7;8,4;-6,4;45,4;0
QP053002;9890;12110;14850;0,4;7840;9190;10300;11280;13160;14400;15650;18740;2,4;0,191;2,645;50,3;8,2;21,2;1,5;32,9;12,1;12;8,8;-5,9;55,7;0
QP053003;10740;13960;18100;0,5;8600;10120;11480;12720;15520;17140;19160;22470;2,6;0,215;3,001;57,5;6;28,6;3,4;19,6;6,2;7,6;5,8;-9,1;39,6;0
QP054001;11050;14320;17910;0,5;9000;10440;11660;12800;15480;17120;18760;21430;2,4;0,192;2,627;54,3;7;28,3;2;23,9;5,7;10,6;7,6;-8,5;38,6;0
QP054002;10060;13310;17400;0,6;7520;9320;10710;11970;14680;16350;18920;23200;3,1;0,271;4,086;36,4;5,7;24,4;26,5;19,7;4,2;8,8;6,7;-7;44,9;0
QP054003;10330;14590;20780;0,7;7290;9270;10810;12830;16990;19670;21770;27830;3,8;0,281;4,305;35,2;5,9;21,6;35,1;14,3;2,9;6,4;5;-6,2;39,6;0
QP054004;10110;14040;18110;0,6;8030;9370;10970;12550;15300;16980;19740;25520;3,2;0,279;4,067;30,3;5;34,4;25,2;17,2;2,5;8,9;5,8;-7,1;41,2;0
QP054005;10150;12780;17480;0,6;7090;9340;10620;11670;14550;16470;18570;23220;3,3;0,266;3,999;37,3;5,4;24,6;25,2;18,7;4,3;7,8;6,6;-5,8;48,8;0
QP054006;10670;13880;18080;0,5;8640;9730;11560;12420;15490;17330;19000;22470;2,6;0,212;2,87;52;6,4;31,1;2,4;22,7;5;10,2;7,5;-8,2;40,9;0
QP054007;11750;14770;19410;0,5;9260;11020;12350;13530;16220;18530;20710;25260;2,7;0,242;3,278;61,7;5,5;25,9;4,4;19;5,4;7,4;6,2;-11;33,6;0
QP054008;11010;14690;19440;0,6;9270;10450;12190;13310;16100;17960;21480;27310;2,9;0,254;3,456;51,9;3,6;34,5;6,9;17,6;4,8;7,7;5,1;-10,9;35;0
QP054009;11110;15010;20240;0,6;8680;10200;11740;13310;16960;18850;21800;26830;3,1;0,274;3,953;63;4,4;26,5;6,1;17,6;3,3;8,7;5,6;-13,2;36,3;0
QP054010;9530;11980;15370;0,5;8110;9180;10050;10900;12850;14300;16320;19750;2,4;0,203;2,717;45;6,8;21,3;2,1;37,5;8,9;18;10,6;-5,9;55,6;0
QP054011;9910;12280;15350;0,4;8050;9450;10380;11320;13690;14680;16090;19250;2,4;0,203;2,778;51,8;7,3;21,5;2,8;30,8;8;13,5;9,3;-6,9;53;0
QP054012;9540;11770;15040;0,5;7780;9010;9850;10590;12780;14260;15930;18710;2,4;0,197;2,643;43,5;8,2;22,5;1,1;38,7;8;17,6;13,1;-5,8;58,7;0
QP054013;10130;12990;17170;0,5;8240;9480;10610;11710;14320;15880;18420;21250;2,6;0,226;3,095;53,8;6,5;25,4;2,8;26,4;6,1;12,1;8,2;-8,4;47,1;0
QP054014;10100;13140;16560;0,5;8190;9530;10800;12000;14350;15780;17530;20670;2,5;0,21;2,921;54,6;6,6;22,9;1,9;28,8;7,1;12,8;8,9;-8,2;45,6;0
QP054015;9450;11950;15880;0,5;7960;8990;9860;10850;13120;14860;17040;20200;2,5;0,219;2,962;51,2;7;18,4;2;35,5;8,8;15,9;10,8;-7,1;56,5;0
QP054016;10100;13310;17600;0,6;8370;9480;10690;11960;14740;16490;18850;22500;2,7;0,231;3,177;52,2;5,3;29;3;24,9;6,5;10,8;7,6;-9,1;44,7;0
QP054017;11400;15580;21410;0,6;8820;10730;12270;13960;17840;20090;23260;30130;3,4;0,288;4,211;70,1;4,3;21,2;5,2;16,9;3,5;7,4;6;-13,4;32,9;0
QP054018;11050;13530;17490;0,5;9200;10580;11390;12460;14740;16580;18720;21560;2,3;0,202;2,676;58,8;4,8;24,1;3,2;23,2;7,1;9,3;6,8;-9,3;41,1;0
QP055001;10180;13380;17470;0,5;8360;9500;10810;12050;14850;16470;18690;22070;2,6;0,22;3,033;51,1;5,8;30,1;2,6;24,8;4,3;12,8;7,7;-8,6;44,5;0
QP055002;9610;11980;15400;0,5;8240;9000;9910;11010;13110;14620;16350;18580;2,3;0,188;2,509;43,4;6,9;23,2;1,3;37,5;7,4;18,5;11,6;-5,4;56,1;0
QP055003;10510;13910;18490;0,6;8400;9800;11220;12600;15640;17330;19670;24850;3;0,272;3,765;58,4;4,6;27,1;5,8;20,1;3,4;10,2;6,5;-11,4;40,4;0
QP056001;10100;13110;16560;0,5;8060;9300;10800;12050;14510;15650;17840;20720;2,6;0,217;3,078;59,7;7,2;17,3;2,6;27,8;7,2;11,8;8,8;-7,4;45,1;0
QP056002;9900;12340;16190;0,5;8290;9240;10540;11450;13740;15150;17140;20710;2,5;0,21;2,8;48,2;8,5;27,9;2,9;28,1;5,7;13,2;9,2;-7,1;52,3;0
QP056003;10750;14470;18100;0,5;8700;10010;11430;13010;15630;17120;19240;22930;2,6;0,221;3,071;53,4;6,2;30,2;3,5;21,6;4,8;9,5;7,3;-8,7;38;0
QP056004;9750;13540;18160;0,6;7700;9180;10600;11920;15400;17390;19080;22530;2,9;0,255;3,639;51,3;5,1;31,4;3,4;23;4,6;11;7,4;-9,1;45,2;0
QP056005;9720;13040;17270;0,6;8030;9090;10280;11650;14340;16220;18350;21770;2,7;0,235;3,265;46,9;5,7;28,7;3,1;29;3,9;15,4;9,7;-7,7;47,1;0
QP056006;8850;11260;14770;0,5;6440;8200;9280;10290;12570;13740;15860;18760;2,9;0,227;3,204;41,2;6,2;24,8;1,9;37,9;11,2;15,5;11,2;-5,8;60,8;0
QP056007;10700;13000;16360;0,4;8820;10060;11100;12250;14140;15570;17570;20010;2,3;0,184;2,525;49,1;6,4;25,8;2,2;29,9;6,6;14;9,3;-7;45,9;0
QP056008;9960;12470;17130;0,6;8270;9580;10470;11490;13800;15770;18330;21910;2,7;0,232;3,117;48,8;5,6;29,6;4,1;26,3;7,6;11;7,7;-8,8;51,2;0
QP056009;10230;12890;16610;0,5;8460;9640;10670;11770;14060;15630;17470;20200;2,4;0,203;2,741;52,3;6,2;21,9;2,3;30,7;8,1;13,3;9,3;-7,2;47,8;0
QP057001;11350;14220;18970;0,5;9010;10890;11790;12860;15800;17870;20960;26030;2,9;0,245;3,388;63,4;4,8;22,1;6;18,9;3,4;9,6;5,9;-10,4;37,4;0
QP057002;10660;13560;17070;0,5;8850;10180;11250;12470;14660;16040;18060;20640;2,3;0,194;2,654;40,4;6,2;42,1;3;20,8;5,1;9,8;5,9;-6,3;42,3;0
QP057003;9990;12550;16060;0,5;8220;9410;10570;11480;13920;15280;17130;20140;2,5;0,213;2,896;42,4;6,3;36,3;3,6;24,6;6,5;11,2;6,9;-6,9;51;0
QP057004;9930;12810;17030;0,6;8210;9560;10430;11850;14190;15810;18300;21920;2,7;0,241;3,328;48,7;5,3;19,8;3,9;35,3;6,5;20,4;8,4;-7,7;49,6;0
QP057005;10300;12930;16440;0,5;8140;9660;10860;11870;14150;15770;17410;20690;2,5;0,216;3,018;39,7;7,2;27,8;13,7;24,7;6,1;10,4;8,2;-5,9;48,7;0
QP057006;9880;12490;15600;0,5;8340;9510;10480;11470;14030;15060;16690;20160;2,4;0,206;2,738;40,2;6,8;28;12,8;24,7;7;9,7;8;-5,7;51,4;0
QP057007;9970;13010;17150;0,6;8000;9360;10590;11930;14330;16180;18530;22750;2,8;0,241;3,379;42,4;6,6;23,8;17,3;22,8;4,9;10,1;7,8;-6,3;46,9;0
QP057008;9390;12200;16100;0,6;7800;8950;10000;10910;13430;14930;17160;20080;2,6;0,223;2,971;41,7;7,1;25,8;10,7;28;5,5;13,8;8,7;-6,2;54,2;0
QP057009;9200;12210;16250;0,6;7110;8690;9720;10770;13840;15380;17120;21320;3;0,259;3,809;44,5;6,5;18,8;15,3;27,3;7,6;11,3;8,4;-5,9;53,6;0
QP057010;9830;12300;15160;0,4;8240;9460;10430;11430;13080;14280;15670;18190;2,2;0,184;2,515;45,2;7;21,4;1,8;37,2;8,2;17,9;11,1;-5,6;53,6;0
QP057011;10330;13870;19160;0,6;8730;9880;11050;12370;15510;17730;20400;25220;2,9;0,276;3,849;60,8;5,6;20,7;6,8;22,9;4,7;11,4;6,8;-11,2;42,5;0
QP057012;10700;13300;16820;0,5;8510;10150;11290;12080;14720;16030;17800;20080;2,4;0,191;2,588;39,1;6,5;43,1;2,5;21,7;4,9;10,2;6,6;-6,4;44,6;0
QP057013;11050;13860;18260;0,5;8900;9940;11750;12640;15380;17340;19310;23640;2,7;0,225;3,081;50,9;6,4;28,3;13,6;16,6;3,9;6,7;6;-9,4;40,3;0
QP057014;10790;13070;16970;0,5;8770;10250;11180;12060;14570;15990;17890;20160;2,3;0,195;2,641;53,6;8,2;28,8;2,3;21,9;6,7;8,6;6,6;-6,6;45,9;0
QP057015;10470;13460;17440;0,5;8420;9920;11100;12220;14950;16590;18530;21700;2,6;0,213;2,939;50,4;6,8;31,2;2,6;23,6;5,6;11;7;-7,8;43,7;0
QP057016;10170;13020;17170;0,5;7850;9380;10730;11860;14340;16430;18410;21590;2,7;0,218;2,941;44,8;8,3;35,2;2,6;24,5;7,1;10,6;6,8;-7,1;46,8;0
QP057017;10390;13310;16760;0,5;8560;9690;11290;12380;14570;15950;18100;21170;2,5;0,201;2,696;42,8;6,9;38,9;3,5;21,3;5,7;9,6;6;-6,5;43,6;0
QP057018;9670;12520;15890;0,5;7950;9150;10150;11290;13500;14910;16890;20200;2,5;0,217;2,991;47,3;7,6;23,3;4;31,9;7,7;14,2;10;-6,5;51,6;0
QP057019;9910;12720;16140;0,5;8420;9390;10610;11460;13790;15240;16890;19400;2,3;0,214;2,866;57,1;7,2;14,6;3,6;32,3;9,2;12,5;10,6;-7,6;50;0
QP057020;9720;12290;15780;0,5;7890;9170;10270;11330;13310;14850;16810;20290;2,6;0,22;3,039;49,5;7,3;22,3;6,1;29,2;8,5;11,9;8,8;-7,1;53,8;0
QP057021;9400;12840;16160;0,5;7430;9050;10450;11780;14110;15320;17560;22050;3;0,257;3,642;50,8;5,8;25,9;6,5;25;6,5;11,3;7,2;-8,2;48;0
QP057022;9540;12810;17690;0,6;7500;9010;10300;11550;14570;16590;18990;23890;3,2;0,269;3,864;50,8;5,3;27,2;7,3;24;5,1;11,6;7,3;-9,3;48,9;0
QP057023;10340;13290;17310;0,5;8170;9780;11000;12110;14580;16190;18610;22180;2,7;0,225;3,12;52;6,6;25,7;5,9;24,3;6,1;10,9;7,3;-7,9;44,7;0
QP057024;11390;14030;17080;0,4;9010;11040;11960;13000;15150;16510;18430;22620;2,5;0,199;2,73;49,4;8;36,2;2,7;19,1;5,4;8;5,7;-7,4;36,3;0
QP058001;9470;12560;17220;0,6;6950;8980;10280;11320;14060;16030;18560;22240;3,2;0,256;3,797;44,2;3,7;32,1;3,7;28,1;6,7;13,9;7,5;-8,1;51,7;0
QP058002;9770;12600;15910;0,5;8240;9250;10370;11620;13650;15140;16930;20080;2,4;0,21;2,836;38,5;5;32;2,5;33,6;7,9;16,4;9,3;-6,6;50,7;0
QP058003;9610;12870;16420;0,5;8010;9180;10100;11490;14040;15390;17060;18980;2,4;0,201;2,775;36,4;5,2;32,1;2,1;35,4;6,2;19,5;9,7;-6;47;0
QP058004;10140;13560;16980;0,5;8070;9790;10610;12070;14780;16190;18240;21400;2,7;0,214;2,869;37,1;4,1;36,5;2,9;30,6;5,7;15,6;9,3;-7,1;43,1;0
QP058005;10700;13440;17500;0,5;8060;9830;11140;12470;14730;16550;18240;20740;2,6;0,214;3,034;42,7;5,3;35,6;2;27,8;4,5;14,8;8,5;-8,1;42,7;0
QP059001;11630;15550;19310;0,5;9150;10640;12710;13840;17050;18300;20030;23150;2,5;0,206;2,892;63,1;6,3;24,1;2,8;18,6;5,7;7,5;5,4;-8,6;30;0
QP059002;11500;14420;18660;0,5;9270;10630;12090;13330;15860;17750;20060;23200;2,5;0,203;2,718;61;6;23,6;1,8;22,1;5,9;9,3;6,9;-8,5;35;0
QP059003;11780;14330;18410;0,5;9550;11030;12410;13230;15620;17530;19470;22080;2,3;0,199;2,681;52,8;5,6;30,2;1,7;22,9;6,3;9,5;7,1;-7,6;32,8;0
QP059004;9990;11960;14810;0,4;8390;9580;10340;11070;12960;14280;15910;18580;2,2;0,179;2,416;44,3;7,6;17,6;0,9;42,8;9,8;19,3;13,7;-5,6;56,9;0
QP059005;10800;13530;17260;0,5;9060;10270;11490;12600;14940;16500;18310;21570;2,4;0,201;2,701;52,9;6,4;22,2;3;29,2;7,7;13,2;8,3;-7,3;41;0
QP059006;11120;13890;17530;0,5;9160;10530;11680;12750;15110;16390;18460;21430;2,3;0,196;2,623;51,5;5,6;29,3;2,2;24,6;7,7;10;6,9;-7,6;39,7;0
QP059007;11350;13930;17530;0,4;9210;10620;11850;13000;15100;16680;18440;20970;2,3;0,185;2,556;49,2;6,2;32,7;1,9;23,4;6,4;10,2;6,8;-7,2;36,8;0
QP059008;9870;12840;16580;0,5;8360;9330;10430;11710;14120;15760;17580;22150;2,6;0,225;3,036;51;7;23,2;1,7;31,5;6;15,5;10;-7,4;48,3;0
QP059009;9530;11690;14820;0,5;7810;9130;10080;10770;12980;14230;15950;18700;2,4;0,205;2,816;47,4;7,6;17,9;1;39,9;7,8;19,3;12,8;-6,2;57,4;0
QP059010;11050;14560;19150;0,6;9270;10540;11670;13370;15730;18160;19730;22180;2,4;0,212;2,812;57,7;5,1;24,8;3,3;22,9;7,5;9,4;6;-8,7;36,4;0
QP059011;10200;13440;17850;0,6;8790;9720;10860;12030;14680;16600;18940;22030;2,5;0,222;2,956;51,1;7,1;25,3;4,1;26,8;6,9;11,9;8;-7,3;44,3;0
QP059012;10810;14320;19520;0,6;9080;10170;11270;12960;16330;18190;21150;25140;2,8;0,239;3,177;58,8;5,7;24,7;4,1;21,7;6,4;9,1;6,2;-9,3;39,1;0
QP059013;10490;12970;16570;0,5;8290;9680;10930;12080;14160;15630;17590;20950;2,5;0,203;2,753;47,2;6,3;21,7;2,4;34,9;7,9;16,9;10,1;-6,2;47,5;0
QP059014;10200;13130;16920;0,5;8420;9600;10780;11810;14310;15970;18110;22040;2,6;0,226;3,026;46,8;6,4;27,1;4,5;29,1;6,3;13,6;9,2;-7,5;45,6;0
QP059015;9270;11740;15490;0,5;8070;8920;9610;10660;13250;15000;17120;20230;2,5;0,231;3,087;44,4;7,2;20,9;3,5;37,1;7,8;18,7;10,6;-5,9;56,6;0
QP059016;9170;11300;14030;0,4;7820;8830;9620;10500;12220;13390;14740;17890;2,3;0,204;2,721;38,1;7;21,9;3,2;41,5;9,3;19,8;12,4;-4,7;63,9;0
QP059017;9090;11220;14300;0,5;7390;8560;9350;10360;12190;13340;15220;18320;2,5;0,205;2,769;34;6,8;21,4;1,6;47,5;7,3;26,2;14;-4,5;63,1;0
QP059018;9450;12100;16100;0,5;8010;9070;10250;11210;13330;15360;17090;20930;2,6;0,236;3,192;43,8;5,4;28;3;32;7,6;14,9;9,5;-6,8;54,2;0
QP059019;10120;12940;17160;0,5;8200;9500;10620;11740;14180;16020;18460;22070;2,7;0,235;3,236;48,7;5,6;27,3;4,5;27,2;8;12,4;6,8;-7,7;47,9;0
QP059020;10510;13350;17610;0,5;8690;10120;11050;12310;14610;16150;18520;22400;2,6;0,229;3,052;48,7;5,1;29,5;3,9;26,8;4,5;13;9,3;-8,9;43,6;0
QP059021;10750;13760;18230;0,5;8650;10060;11310;12540;15100;17100;19450;22920;2,6;0,224;3,057;56,6;5,2;25;3,1;24,1;6,7;10,6;6,8;-8,8;41,3;0
QP059022;10650;13450;16690;0,4;8630;9980;11330;12220;14620;15800;17860;21020;2,4;0,197;2,705;50,2;6,2;28,9;3,1;24,9;6,6;11,2;7,1;-7,1;43,8;0
QP059023;9950;13120;18030;0,6;8350;9270;10430;11360;14870;16730;19640;24870;3;0,291;4,04;53,9;5,7;23,9;6,7;26,7;5,9;12,8;8;-11,2;47,7;0
QP059024;9980;12530;16650;0,5;8230;9630;10420;11300;13540;15230;17570;20920;2,5;0,215;2,874;34;4,8;34,7;4,8;32,5;8,4;14,6;9,5;-6;51,8;0
QP059025;11340;14320;18870;0,5;8680;10760;12010;13260;15820;17760;19860;23560;2,7;0,235;3,232;56,3;5,1;28,4;6;19;5;8,8;5,2;-9,7;35,8;0
QP059026;11120;14420;19540;0,6;8650;10320;12070;13150;15710;18000;20890;25810;3;0,248;3,342;60,8;4,6;27;5,3;16,9;5,2;7,7;4;-10;34,3;0
QP059027;10860;14090;18330;0,5;8890;10330;11520;12740;15600;17550;19520;23640;2,7;0,223;3,008;57,2;5,8;25,9;3,3;22;5,9;9,7;6,4;-8,4;39,7;0
QP059028;10120;13160;16910;0,5;8430;9650;10550;11820;14440;15810;18040;20930;2,5;0,208;2,757;47,8;6,2;29,4;4,1;25,6;7,1;10,8;7,7;-6,9;46,8;0
QP059029;10100;12770;15940;0,5;8540;9530;10490;11430;14020;15080;16940;19130;2,2;0,184;2,495;52,5;8,7;17,8;1,8;34,4;6,1;16,3;12;-6,5;49;0
QP059030;10040;12510;16180;0,5;8340;9450;10480;11420;13700;15240;17230;20660;2,5;0,212;2,844;51,1;6,5;22,3;2;32;7,7;14,3;10;-7,4;51,3;0
QP059031;10380;13230;16770;0,5;8740;9860;11050;12140;14440;15740;17900;21840;2,5;0,226;3,045;58,4;5,9;20,2;2,3;27,8;7,2;12,2;8,4;-8,7;45,4;0
QP059032;10800;13980;18670;0,6;8870;10430;11530;12780;15900;17420;19820;24150;2,7;0,227;3,012;56,1;5,9;26;4,9;21,7;5,7;10,4;5,6;-8,7;38,7;0
QP059033;11010;14280;17590;0,5;9190;10430;11660;13070;15230;16780;18580;22940;2,5;0,197;2,657;53;5,8;27,1;4,7;23,2;5,6;10,7;6,9;-8;38;0
QP059034;11290;14430;19540;0,6;9050;10620;11900;13290;16170;18100;20890;24500;2,7;0,235;3,182;61,3;4,9;24,9;3,7;20,1;6,3;7,9;5,9;-10;35,8;0
QP059035;11420;14400;18460;0,5;9180;10670;11980;12990;15640;17450;19320;23030;2,5;0,217;2,875;57,2;4,8;27,7;1,9;22,1;6,5;8,9;6,7;-8,9;36,1;0
QP059036;11450;14310;17680;0,4;9350;10570;11830;12920;15500;16760;18760;21670;2,3;0,191;2,591;52,9;5,6;28,2;1,7;24,5;6,5;10,6;7,4;-7,3;38,3;0
QP059037;11600;14560;18110;0,4;9470;10730;12160;13490;15640;17280;18710;22920;2,4;0,198;2,617;60,4;5,3;26,7;1,2;19,5;6,3;8;5,2;-7,8;32,7;0
QP059038;11480;14550;18540;0,5;9270;10720;12120;13290;15950;17320;19330;21660;2,3;0,192;2,592;56,1;6,1;27,3;1,6;22,5;6,4;9,5;6,6;-7,5;35,9;0
QP059039;11080;14020;17400;0,5;9190;10450;11820;12850;15090;16300;18140;20800;2,3;0,18;2,454;52,6;7,9;26,5;2;25,4;6,3;11,5;7,6;-6,5;38,7;1
QP059040;11190;13690;17670;0,5;9300;10690;11720;12660;14900;16680;18420;21130;2,3;0,184;2,496;52,9;6,9;26,4;1,8;25,7;6,2;11,5;8;-6,8;40,3;0
QP059041;11260;13750;17780;0,5;9470;10510;11790;12730;14920;16610;18830;22050;2,3;0,197;2,631;55,7;5,3;22,9;2,6;26,6;7,9;10,7;8;-7,8;39,2;0
QP059042;10020;13860;20120;0,7;8270;9440;10670;12070;15480;18540;21700;27600;3,3;0,311;4,48;58,2;5,5;25,4;6,5;22,6;5,5;10,5;6,6;-12,7;43,1;0
QP059043;11160;14600;20100;0,6;9010;10450;11790;13120;16820;19090;21470;25650;2,8;0,259;3,529;55,7;5,1;30,7;5,4;18,8;3,6;9,3;5,9;-10,6;36;0
QP059044;10010;13050;17250;0,6;8350;9340;10500;11670;14450;16160;18410;22220;2,7;0,252;3,432;48,3;5;28,3;3,5;28,4;6,1;13,7;8,6;-8,5;46,7;0
QP059045;11500;14130;18510;0,5;9460;10760;12000;13090;15640;17460;19490;22160;2,3;0,194;2,563;52,2;5,2;30,3;1,8;22,9;7,5;8,9;6,5;-7,2;37,7;0
