codgeo;disp_q1_a16;disp_q2_a16;disp_q3_a16;disp_q1q3q2_a16;disp_d1_a16;disp_d2_a16;disp_d3_a16;disp_d4_a16;disp_d6_a16;disp_d7_a16;disp_d8_a16;disp_d9_a16;disp_d1d9_a16;disp_gini_a16;disp_s80s20_a16;disp_pact_a16;disp_pcho_a16;disp_ppen_a16;disp_ppat_a16;disp_ppsoc_a16;disp_ppfam_a16;disp_ppmini_a16;disp_pplogt_a16;disp_pimpot_a16;tp60_a16;note
QP069035;10830;14150;18100;0,5;8510;10160;11490;12790;15530;17150;19270;23090;2,7;0,224;3,13;56,4;5,4;29,6;4;19,6;5,3;8;6,3;-9,6;37,5;0
QP069036;10360;12930;16770;0,5;8300;9640;10820;11880;14100;15910;17830;21450;2,6;0,221;3,033;62,2;5,5;21,2;2,5;23,1;7,1;8,6;7,3;-9;46,6;0
QP069037;10660;13810;18610;0,6;8300;9990;11340;12540;15330;17260;19760;22930;2,8;0,229;3,194;62,8;5,4;22,9;3,2;20,7;6,7;7,5;6,5;-9,6;39,5;0
QP069038;11040;14030;17980;0,5;8470;10480;11520;12930;15260;16840;19140;22640;2,7;0,208;2,876;57,3;5,1;29;3,1;19,9;5,7;7,4;6,7;-9,3;37,3;0
QP069039;10070;13370;17460;0,6;7850;9540;10830;12110;14570;16470;18770;21960;2,8;0,22;3,141;52,6;6,4;30,4;4;21;5;9,2;6,8;-8;42,3;0
QP069040;10880;14710;20130;0,6;8740;10100;11510;12740;16860;19070;21390;25580;2,9;0,243;3,318;73,9;4,9;15,8;2,7;18,8;6,2;7,3;5,3;-11,2;37,8;0
QP069041;10910;14570;19470;0,6;8330;10170;11390;13080;15840;17920;20370;23270;2,8;0,236;3,268;60;5,1;24,8;3,5;21,3;8;7;6,3;-9,6;36,8;0
QP069042;10120;14060;20620;0,7;6890;9320;11090;12370;16320;19290;23140;29980;4,4;0,313;5,182;78,7;6,1;14,2;4;15,6;2,7;7,1;5,9;-12,5;40,7;0
QP069043;10900;13470;17470;0,5;8190;10290;11430;12400;14730;16410;18590;21700;2,6;0,206;2,836;63,9;6,8;22,7;2,8;18,8;9,5;4,4;4,9;-8,2;40,7;0
QP070001;10150;12740;16080;0,5;7930;9460;10680;11730;13800;15320;16890;19830;2,5;0,201;2,796;49,8;5,5;26,7;2,6;27,9;6,7;12,8;8,5;-7;47,5;0
QP070002;9890;12570;15900;0,5;8120;9190;10190;11220;13700;14920;17040;20470;2,5;0,211;2,846;51;7,3;26;1,7;28,2;5,6;13,2;9,4;-6,9;49,8;0
QP070003;9900;12180;15440;0,5;8080;9340;10250;11290;13550;14880;16530;18920;2,3;0,208;2,831;48,5;7,2;28,3;2,2;28,1;4,9;13,6;9,6;-7,1;51,8;0
QP070004;9950;12700;16140;0,5;8030;9350;10670;11610;13640;15600;17400;19990;2,5;0,203;2,798;53;8,4;25,7;2,2;25,9;5,3;12;8,7;-6,8;48,5;0
QP070005;10000;12550;15180;0,4;8030;9210;10590;11690;13280;14520;16110;19170;2,4;0,184;2,549;47,9;6,7;23,8;1,6;32,5;7;15,1;10,3;-5,8;49,2;0
QP071001;10110;12650;15720;0,4;8300;9640;10630;11760;13660;14990;16720;18860;2,3;0,193;2,68;49;7,4;26,4;2,1;29,6;6,1;14;9,4;-7,1;48;0
QP071002;8650;11190;13850;0,5;6580;8140;9530;10470;11950;13120;14840;18220;2,8;0,215;3,086;37,8;8,6;31,2;1,6;34,1;7,8;17,8;8,5;-4,7;64;0
QP071003;10040;12880;16700;0,5;8320;9580;10480;11670;14150;15680;17670;20700;2,5;0,211;2,88;48,5;6,7;29,8;2,5;27,2;7,2;11,7;8,3;-8;46,3;0
QP071004;9330;12070;14980;0,5;7370;8810;9910;11100;12920;14090;15850;18490;2,5;0,212;2,967;55,4;8,9;22,4;1,5;27,5;8,4;10,5;8,6;-6,8;53,5;0
QP071005;10220;13150;16490;0,5;8070;9440;10930;11890;14550;15830;17170;20070;2,5;0,201;2,835;53;7,7;28,8;2,2;23,6;6,9;9,5;7,1;-7,6;45,3;0
QP071006;10530;13440;16910;0,5;7760;9600;11000;12150;14590;16200;17580;20990;2,7;0,221;3,208;60,2;7,6;22,4;2;23,6;7,1;9,2;7,4;-8,2;42,9;0
QP071007;10370;13000;16010;0,4;8230;9690;10940;12050;13880;15180;17390;19690;2,4;0,192;2,658;52,3;7,8;27,2;2,1;25,7;8,2;9,6;7,9;-7,3;45;0
QP071008;10450;13310;17500;0,5;8480;9920;11030;12390;15040;16820;18360;21160;2,5;0,215;2,905;50,4;6,1;33,9;2,6;21,6;5,3;9,4;6,9;-8,5;40,8;0
QP071009;10130;12760;17260;0,6;8350;9400;10630;11670;14240;16370;18570;20990;2,5;0,225;3,1;44,1;6,5;34,7;2,9;25,6;5,1;11,4;9,2;-7,3;47,1;0
QP071010;11330;14390;19000;0,5;8380;10210;12060;13290;16010;18370;20310;23710;2,8;0,243;3,518;46,6;4,2;40;5;17,9;4,7;7,5;5,6;-9,5;33,1;0
QP071011;10130;12990;16770;0,5;8250;9550;10930;12190;14120;15610;17870;21070;2,6;0,213;2,903;37,4;5,7;39,9;3,5;26,8;6;12,1;8,7;-7,6;43,4;0
QP071012;10410;13740;18120;0,6;7710;9740;11310;12470;14910;16690;18910;20990;2,7;0,217;3,073;42,6;5,3;39,9;3,4;21,9;3,1;11,2;7,6;-7,8;40;0
QP071013;11440;14200;18340;0,5;9690;10820;12090;12990;15590;17320;19800;22320;2,3;0,2;2,636;58,4;5,9;27,6;2,1;21,1;8,3;7,2;5,7;-9,2;34,5;0
QP072001;10590;13860;16740;0,4;8100;10030;11170;12260;15020;16020;17410;20380;2,5;0,197;2,785;58,7;7,7;23,5;2,3;23,2;7;8,5;7,7;-7,7;42;0
QP072002;10600;14010;18280;0,5;8230;9970;11240;12570;15490;17290;19430;22140;2,7;0,219;3,058;51,9;5;33,1;3,3;20,7;5,8;8,2;6,6;-9;39,4;0
QP072003;9240;11610;15150;0,5;7530;8730;9690;10570;12880;14250;16080;19170;2,5;0,209;2,855;47,4;6,5;22,9;2,4;34,1;9,8;13,2;11,1;-6,8;56,4;0
QP072004;9290;12300;15920;0,5;7480;8790;9820;10910;13660;15160;17120;20370;2,7;0,227;3,183;49;7;28,1;2,9;27,8;6,5;12;9,3;-7,8;51,7;0
QP072005;9000;11530;15360;0,6;7050;8450;9490;10430;12790;14390;16470;19840;2,8;0,239;3,425;48,6;6,9;23,7;2,5;32,9;9,4;13,1;10,4;-7,7;57,9;0
QP072006;9120;11940;15810;0,6;6490;8670;9530;10910;13420;14910;16990;19950;3,1;0,233;3,242;55,3;6,6;19,4;2,1;30,9;5,8;15;10,1;-7,7;54;0
QP072007;10360;13750;17200;0,5;7570;9680;11140;12290;14660;16330;18010;20910;2,8;0,215;3,054;58,3;7,1;25,2;2,8;21,8;5,6;8,6;7,6;-8,1;41,5;0
QP073001;11020;14530;18830;0,5;8490;10330;11780;13130;15980;17830;20730;25350;3;0,262;3,701;61,5;5,5;26,4;5,7;17,4;4,8;7,2;5,4;-11;35,5;0
QP073002;10440;13350;17160;0,5;8480;9890;11010;12180;14620;16250;18320;21320;2,5;0,212;2,944;59,6;6,7;23,5;3;22,4;7,3;8,7;6,5;-8,5;42,8;0
QP073003;12290;15630;19910;0,5;9200;11320;12850;14080;17370;18760;20760;24320;2,6;0,205;2,849;69,3;6,4;21,9;3,2;15,1;4,6;5,5;4,9;-9,5;27,4;0
QP073004;10590;13070;16180;0,4;8390;9780;11070;12050;14400;15550;17260;20210;2,4;0,198;2,735;54,7;7,8;23,8;2,9;25,6;7,3;10,2;8,2;-7;44,1;0
QP074001;10590;13820;18030;0,5;8290;10020;11530;12480;15220;17140;19600;24300;2,9;0,25;3,537;66,5;7,1;21,9;2,4;18,1;6;6,1;6;-8,9;40;0
QP074002;9390;12670;17670;0,7;7620;8980;10250;11410;14420;16740;19210;24080;3,2;0,285;4,187;67;8,9;17,3;3,6;20,6;5,4;8,7;6,6;-8,5;48,8;0
QP074003;12010;15060;18340;0,4;8740;10820;12690;14070;16290;17700;18880;22350;2,6;0,197;2,83;64,5;7,9;27,4;2,5;14;5,9;4,1;4;-8,4;27,8;0
QP074004;11060;13520;17500;0,5;8810;10520;11700;12790;14810;16400;18710;22840;2,6;0,228;3,113;68,2;7,9;17,8;2,2;20,8;7,8;6,6;6,4;-9;35,2;0
QP074005;9200;12770;18740;0,7;5290;8270;9940;11410;14370;17160;21130;27470;5,2;0,358;7,152;80,2;7,6;12,2;2,6;14,8;4,4;4,8;5,6;-9,8;47,3;0
QP074006;12020;15560;19880;0,5;9400;11430;12800;14120;17270;18920;21320;25610;2,7;0,223;3,134;78,6;7,1;14;1,9;15,1;6,7;4;4,3;-9,6;28,1;0
QP075001;11300;14840;20180;0,6;7840;10320;12250;13440;17070;18950;21660;25200;3,2;0,244;3,489;70,6;4,7;22,4;3,5;14,1;3,4;5,7;4,9;-10,6;31,7;0
QP075002;11960;17160;25790;0,8;8150;11160;12730;14590;20250;24160;27990;39270;4,8;0,335;5,585;79,3;5,4;21,4;7,3;8,4;1,7;3,8;2,9;-16,4;28,8;0
QP075003;10710;15010;21550;0,7;7750;9890;11620;13130;16790;19870;23580;30790;4;0,307;4,813;82,6;3,5;15,9;7,5;9,1;1,9;4,8;2,3;-15,1;34,7;0
QP075004;11230;15020;20730;0,6;8690;10480;11800;13420;16890;19350;22680;28980;3,3;0,286;4,032;70,3;4,5;24,7;5,5;12,8;4,3;4,6;3,9;-13,3;33;0
QP075005;14870;18920;25210;0,5;11390;13580;15560;17020;21520;23840;26780;31910;2,8;0,228;3,14;76,2;1,7;26,7;4,7;6,6;1,5;3,2;1,8;-14,2;;0
QP075006;10390;14080;21430;0,8;8180;9820;10910;12150;16220;19450;23730;30850;3,8;0,288;4,075;73,5;4,1;22,4;3;13,4;4,2;5,3;3,9;-12,3;40,7;0
QP075007;11320;14990;19910;0,6;8070;10240;12030;13350;16560;18690;21380;25910;3,2;0,243;3,546;64,8;4,8;27,4;3,7;14,9;3,1;6,9;4,9;-10,8;33,2;0
QP075008;10530;14180;19860;0,7;8170;9920;11310;12730;15890;18600;21280;25820;3,2;0,25;3,546;60,8;5,1;30,5;3,4;15,9;4,3;6,6;5,1;-10,6;37,8;0
QP075009;11250;15790;23000;0,7;8580;10610;11880;13500;18290;20900;24950;32590;3,8;0,308;4,643;76,9;4,7;21,9;5;10,7;2,1;5,1;3,4;-14,5;34,2;0
QP075010;11070;14880;20290;0,6;8220;10310;11820;13270;16560;18870;22010;27940;3,4;0,28;4,14;74,1;5,2;21,1;3,8;13,6;3,9;5,4;4,2;-12,6;34,5;0
QP075011;11210;15900;22830;0,7;8360;10330;12180;14020;18360;21070;25130;30940;3,7;0,293;4,505;81,2;4,9;16,9;4,9;11,5;4;4;3,5;-14,5;31,3;0
QP075012;10500;14920;23610;0,9;7360;9420;11330;13070;17450;21210;26490;34860;4,7;0,344;5,835;86,1;6;14,3;5,7;10;2,6;4,2;3,2;-16,1;36,5;0
QP075013;10370;13740;18540;0,6;7960;9660;11150;12510;15670;17460;19600;23180;2,9;0,242;3,416;71,3;6,2;19;2,6;16,9;5,3;6,5;5,2;-9,8;40;0
QP075014;10060;14460;20740;0,7;7160;9220;10840;12680;16530;19060;22840;29190;4,1;0,307;4,93;74,1;5,3;22,6;4,7;11,8;3,6;4,7;3,5;-13,2;39,2;0
QP075015;11130;15220;21320;0,7;8130;10220;11950;13570;17280;19820;23220;29290;3,6;0,284;4,29;73,3;5;23,8;4,8;11,3;3,3;4,5;3,5;-13,2;33,6;0
QP075016;11000;15110;20930;0,7;8170;10240;11790;13320;16780;19350;22890;29080;3,6;0,296;4,373;75,3;4,8;20;4;13,6;3,6;5,6;4,4;-12,9;34,8;0
QP075017;10570;14520;19920;0,6;8550;9960;11360;12920;16300;18380;21700;25210;2,9;0,255;3,499;62,3;5,6;28,5;4,6;15,9;4,4;6,6;4,8;-11,3;35,6;0
QP075018;10880;14870;20640;0,7;7770;10130;11540;13520;16580;19130;23540;29380;3,8;0,302;4,674;71,8;5,2;23,2;6,1;12,7;3,3;5,6;3,8;-13,8;34,8;0
QP075019;10970;14970;20170;0,6;8300;10160;11880;13290;16810;18900;21740;26340;3,2;0,253;3,649;69,2;5,1;23,8;3,5;14,6;4,1;5,9;4,6;-11,1;34,4;0
QP075020;10970;16420;26310;0,9;7720;9920;11850;14000;19580;23750;29190;37940;4,9;0,352;6,087;85,4;5,8;16,5;7,1;8,3;2;3,7;2,6;-17,3;32,9;0
QP076001;9630;12350;15590;0,5;7940;9040;10380;11600;13430;14800;16240;18850;2,4;0,196;2,715;49,3;7;22,1;1,5;33,5;7,4;15,8;10,3;-6,4;51,8;0
QP076002;10420;13190;16790;0,5;8480;9870;10950;12120;14290;15700;18180;21020;2,5;0,197;2,676;46,9;5,9;33,4;2,1;25,1;6,4;10,5;8,2;-7,5;43,4;0
QP076003;9960;13080;17120;0,5;8320;9490;10530;11830;14500;15970;18020;21120;2,5;0,208;2,777;49,9;6,1;29,2;2,5;26,1;5,5;12,7;7,9;-7,7;45,6;0
QP076004;11280;14310;17390;0,4;9130;10630;11990;13080;15240;16640;18210;21390;2,3;0,18;2,454;59;6,8;23,8;1,4;23,6;6,3;10;7,3;-7,8;34;0
QP076005;10280;13380;17420;0,5;8260;9650;10860;12150;14730;16410;18520;21580;2,6;0,214;2,947;50,7;5,9;29,9;2,2;25,3;7,7;10,1;7,5;-8,1;42,7;0
QP076006;10300;13440;17830;0,6;7860;9530;10980;12190;14890;16780;19230;22540;2,9;0,24;3,383;58,5;6,8;23,6;3;24,1;5,1;10,9;8,1;-9,2;42,7;0
QP076007;10450;13220;17300;0,5;8490;9890;11200;12190;14360;16220;18190;21010;2,5;0,21;2,773;54,3;6,8;23,3;1,7;28,2;8,1;12,4;7,8;-7,5;42,3;0
QP076008;10140;13570;17060;0,5;8480;9570;10600;12140;14900;16240;18200;21320;2,5;0,212;2,852;56,4;6;21,5;2,1;27,6;8,1;11,6;7,9;-7,6;42,9;0
QP076009;11330;15110;19340;0,5;8880;10650;12080;13590;16450;18110;20350;23410;2,6;0,209;2,884;57,4;5,7;31,4;2,4;18,5;5,1;7,9;5,4;-9,7;32,2;0
QP076010;10150;13350;17460;0,5;8330;9530;10730;12010;14790;16410;18560;21590;2,6;0,213;2,916;51,6;6,2;28,5;2,2;25,9;7,6;10,7;7,6;-8,2;43,7;0
QP076011;10350;13530;17110;0,5;8160;9600;11070;12340;14720;16230;18090;20990;2,6;0,208;2,941;51,9;6,2;29,1;2;24,7;5,8;10,7;8,2;-7,7;41,2;0
QP076012;10340;13310;17240;0,5;8140;9660;10740;11990;14480;16120;18240;21100;2,6;0,213;2,948;56,6;7,2;21,1;1,4;28,3;7,7;11,7;8,8;-7,4;43,8;0
QP076013;10000;12910;16650;0,5;7850;9340;10450;11930;14230;15560;17650;19950;2,5;0,208;2,937;45,6;6,9;30,2;1,9;29,2;7,1;12,6;9,5;-6,9;46,4;0
QP076014;10330;13840;18060;0,6;8190;9590;11160;12480;15320;17090;19320;22650;2,8;0,232;3,243;54,8;6,3;27,5;2,9;23,6;4,9;10,9;7,8;-8,8;40,1;0
QP076015;10820;13660;17080;0,5;9020;10210;11400;12570;14730;16150;18150;20260;2,2;0,184;2,466;56,8;7,4;20,4;1,4;28,9;7,4;11,8;9,6;-7,5;39,4;0
QP076016;10110;13140;17000;0,5;8440;9480;10410;12010;14680;15990;17780;20640;2,4;0,215;2,858;57,8;6,9;21,5;1,6;26,7;7,2;11,1;8,4;-7,6;44;0
QP076017;10310;13770;18020;0,6;8240;9750;10800;12380;15200;16580;19080;22230;2,7;0,218;3,024;54,7;8;26,9;2,1;24,3;5,1;10,6;8,6;-8;40,2;0
QP076018;10040;12900;16460;0,5;8130;9240;10290;11400;13970;15680;17290;19890;2,4;0,203;2,747;61;8,4;15,8;1,5;29;6,8;13;9,3;-7,3;46,7;0
QP076019;10830;13690;16950;0,4;8710;10190;11390;12540;14770;16130;17990;20360;2,3;0,191;2,659;60,4;6,7;21,6;1,5;24,4;6;10,5;7,9;-7,9;39,2;0
QP076020;10010;12660;16420;0,5;8200;9430;10500;11560;14080;15250;17250;20650;2,5;0,221;2,977;55,6;7;21,1;3;28,1;7,6;11,5;8,9;-7,8;47,5;0
QP076021;9440;12280;15230;0,5;7720;8890;9940;11000;13200;14470;16040;18850;2,4;0,212;2,964;52;7,4;19,8;1,5;33,6;8,5;14,8;10,4;-6,9;51,6;0
QP076022;9110;11700;15070;0,5;6880;8510;9650;10660;12870;14300;16070;19010;2,8;0,228;3,322;47,4;6,4;21,4;1,7;36;8,6;16,5;10,9;-6,5;56,9;0
QP076023;9000;11550;14630;0,5;7020;8380;9610;10610;12620;13840;15670;18580;2,6;0,225;3,213;49,8;8;21,6;1,9;33,4;9,7;13,2;10,5;-6,7;58,9;0
QP076024;10730;14480;18260;0,5;8720;10260;11310;12920;15640;17150;19690;23930;2,7;0,213;2,851;68,4;6,3;18,1;1,6;21,5;7,8;7,5;6,2;-9,6;38,6;0
QP076025;10740;13800;18530;0,6;8790;10160;11320;12520;15680;17490;19440;22910;2,6;0,213;2,854;58,7;5,5;23;1,7;25,3;7,4;10,6;7,3;-8,7;39,6;0
QP076026;10560;13490;17260;0,5;8430;9990;11060;12240;14740;16320;18220;21040;2,5;0,214;2,894;57,2;6,3;26,2;1,8;23,7;6,2;10,3;7,3;-8,9;41,7;0
QP076027;10120;13180;17700;0,6;8260;9480;11010;12100;14660;16180;18670;21990;2,7;0,212;2,859;56;7,8;27,9;2,7;21,5;3,9;9,8;7,8;-8,1;43,1;0
QP076028;10760;13910;17820;0,5;8840;10130;11400;12720;15260;16810;18750;21300;2,4;0,194;2,65;52;6,4;31,4;2,2;22,2;5,2;10,4;6,6;-7,8;38,5;0
QP077001;11000;13970;18430;0,5;8770;10340;11540;12760;15350;17150;19490;22330;2,5;0,215;2,966;74,3;6,2;15;1,6;18,8;7,7;5,5;5,6;-9,7;37,7;0
QP077002;11550;14600;19160;0,5;8840;10480;12100;13500;16290;18400;20420;24370;2,8;0,223;3,125;81,2;4,7;13,9;2,2;14,1;6,7;3,9;3,5;-11,4;32,2;0
QP077003;11130;13490;16860;0,4;8880;10280;11660;12770;14480;16010;17580;20840;2,3;0,188;2,563;67,9;8,8;15,1;1,4;23,6;8;8,4;7,2;-8;36,8;0
QP077004;11280;14120;18220;0,5;8440;10590;11890;12940;15710;17320;19400;22860;2,7;0,208;2,858;71,3;6;17,7;1,7;18,7;7,5;6,1;5,1;-9,4;35;0
QP077005;10970;14500;18770;0,5;8690;10420;11590;13020;16130;17700;20150;23640;2,7;0,222;3,095;77,5;5,8;13,5;2,1;17,2;6,6;5,7;5;-10,3;35,9;0
QP077006;11460;14720;19630;0,6;8940;10670;12070;13530;16590;18500;21230;24650;2,8;0,233;3,285;77,2;5,4;15,8;2,3;15,6;6,5;4,7;4,3;-10,9;32,8;0
QP077007;12540;16500;21590;0,5;9520;11470;13370;14920;18220;20290;22880;26980;2,8;0,227;3,188;83,9;5,3;11,3;3;13,7;6;4;3,7;-11,9;24,7;1
QP077008;10870;14300;18660;0,5;8480;10100;11590;12990;15950;17790;19800;23550;2,8;0,223;3,141;67,5;5,8;21,5;2,1;19,1;6,7;6,4;6;-10,2;36,6;0
QP077009;11020;14400;18360;0,5;8480;10460;11730;13030;15720;17370;19570;22960;2,7;0,216;3,025;75,8;6,5;11;1,7;21,8;7,8;7;7,1;-10,3;35,2;0
QP077010;10390;13570;17610;0,5;8240;9660;11060;12300;14960;16670;18800;22060;2,7;0,22;3,082;67,6;6;18,2;1,9;22,1;7,5;7,8;6,8;-9,8;41,9;0
QP077011;10590;13700;17640;0,5;8050;9720;11350;12440;14930;16540;18770;22510;2,8;0,215;3,01;67;5,4;19,1;2;21,9;7,5;7,4;7;-10;40,3;0
QP077012;11390;14510;18770;0,5;8890;10700;12150;13330;15750;17610;19810;23230;2,6;0,219;3,052;68,2;4,4;22,2;2,8;18,4;6,6;5,8;6;-11,6;32,6;0
QP077013;10590;13820;18160;0,5;7970;9840;11290;12550;15360;17120;19240;22560;2,8;0,225;3,218;68,7;6,4;17,8;1,7;20,9;7,2;7,4;6,2;-9,1;39,3;0
QP077014;9030;11710;15140;0,5;7130;8400;9630;10590;12850;14280;16120;19040;2,7;0,222;3,117;50,6;6,6;21,2;2;32,8;10,3;12,6;9,8;-6,6;57,3;0
QP077015;9360;13720;18390;0,7;6640;8700;10190;12060;15210;17280;20080;24450;3,7;0,278;4,325;71,5;4,7;21,8;3,3;15,2;5,3;5,8;4,1;-11,8;42;0
QP077016;11240;14440;19450;0,6;8080;10240;11590;13060;16210;18240;20590;24060;3;0,236;3,402;68,5;5,7;22,6;2,5;16,6;5,2;6,8;4,7;-10,2;35,3;0
QP077017;9680;12640;16350;0,5;7620;9000;10400;11660;14020;15570;17440;20410;2,7;0,219;2,966;58,5;6,2;21;1,8;26,5;8;10,2;8,3;-7,8;47,7;0
QP077018;11840;15000;19350;0,5;9400;11060;12290;13650;16960;18380;20610;23420;2,5;0,204;2,8;77,7;6,2;16,2;1,8;14,9;6,7;4,1;4,2;-10,6;31,3;0
QP077019;10200;13750;17160;0,5;7430;9480;10880;12400;14940;16410;18010;21390;2,9;0,221;3,257;60,1;6,5;23;1,8;23,1;6,8;9,1;7,1;-8;40,4;0
QP077020;10730;13640;17170;0,5;8480;10140;11410;12730;14780;16280;18150;21320;2,5;0,199;2,766;59,2;6,1;24,9;2,2;21,9;6,4;8,7;6,9;-8,2;38,4;0
QP077021;11130;15570;20900;0,6;8540;10230;12140;13880;17250;19500;22110;25830;3;0,244;3,44;85,5;4,3;7,2;1,8;17,9;6;6;5,9;-12,4;33,3;0
QP077022;11310;15030;19790;0,6;9000;10520;12040;13280;16530;18670;21200;25300;2,8;0,234;3,254;79,9;5,6;11,8;1,9;17,7;7,1;5;5,5;-11,3;33,6;0
QP077023;11610;14920;18860;0,5;9000;10810;12130;13490;16160;18040;20030;23640;2,6;0,219;3,105;82,8;5,6;7,4;1,5;19,1;7,7;5,7;5,7;-10,8;32,5;0
QP077024;11710;16010;21390;0,6;8950;11180;12550;14300;17800;20060;22780;27940;3,1;0,244;3,369;85,5;5,6;10,1;1,5;14,6;6,6;3,7;4,3;-11,7;29,5;0
QP078001;9980;12990;17190;0,6;7790;9310;10600;11890;14320;16030;18330;21790;2,8;0,23;3,253;63,1;6,8;23,2;2;20,6;8,1;6,6;5,9;-8,9;45,6;0
QP078002;10130;13490;17310;0,5;7900;9580;10850;12170;14850;16360;18620;22360;2,8;0,222;3,083;70;7,6;16,8;1,4;20,8;8,2;6,1;6,4;-9;43,3;0
QP078003;10440;13420;17090;0,5;8760;9680;10830;12230;14330;15940;17970;21030;2,4;0,206;2,788;74,3;7,7;9,6;1;23,7;9,9;5,9;7,9;-8,6;41,4;0
QP078004;11180;15370;20230;0,6;8420;10410;12000;13690;17170;19070;21400;25400;3;0,236;3,365;79,8;5,4;16,2;1,8;13,3;4,9;4,3;4,1;-11,1;32,3;0
QP078005;11850;15330;19380;0,5;8910;10960;12580;13900;17180;18580;20430;24160;2,7;0,218;3,09;75,6;5,7;18,2;1,8;14,8;5,4;4,8;4,6;-10,4;29,3;0
QP078006;11720;15050;19360;0,5;9220;11000;12450;13720;16690;18390;20590;24450;2,7;0,215;3;77,1;6,2;15,2;1,8;16,2;7,1;4,3;4,9;-10,3;30,3;0
QP078007;10710;14720;18990;0,6;7430;9990;11520;13240;16000;17780;20490;24430;3,3;0,239;3,475;75,3;6,1;16,8;1,9;16,2;6,9;4,6;4,7;-10,2;36,7;0
QP078008;11480;15190;19940;0,6;9000;10870;12300;13850;16850;18820;21060;24490;2,7;0,225;3,16;73,2;5,6;21;2,1;14,3;5,8;4,1;4,4;-10,6;31;0
QP078009;11220;13920;18360;0,5;8630;10210;11760;12770;16000;17510;19680;23900;2,8;0,226;3,079;74,7;5,9;17,6;1,7;17;7,4;4,4;5,2;-11;37,9;0
QP078010;10730;13910;17530;0,5;8710;9950;11440;12580;15440;16720;18620;21230;2,4;0,211;2,891;69,4;5,2;18,2;1,6;20,4;9,6;4,7;6,1;-9,6;38,3;1
QP078011;11010;13810;18010;0,5;8640;10250;11600;12690;15290;16960;19230;22730;2,6;0,213;2,936;73,8;7,1;14,3;1,7;19,6;8,5;5,1;5,9;-9,4;37,9;0
QP078012;11570;15070;19480;0,5;8920;10820;12150;13440;16790;18380;20930;24510;2,7;0,221;3,043;75,1;6,1;19,8;1,9;13,9;5,1;4,4;4,4;-10,7;32,4;0
QP078013;10820;14000;18040;0,5;8540;10150;11450;12700;15230;16790;18990;22270;2,6;0,211;2,921;69,2;6,4;17,7;1,6;20,9;8,2;5,7;6,9;-9,4;38,8;0
QP078014;12020;15210;18320;0,4;9550;11260;12610;13890;16510;17610;19320;22480;2,4;0,186;2,558;73,1;6,8;17,6;2,3;16,6;7,9;4,2;4,6;-9,6;27,9;0
QP078015;11780;15500;20450;0,6;9080;10910;12550;13930;17270;19230;21970;26140;2,9;0,233;3,259;76,2;5,5;17,5;2,9;15,3;6,4;4,3;4,6;-11,9;29,6;0
QP078016;11880;16410;21920;0,6;9040;11290;12620;14490;18550;21010;23320;27490;3;0,241;3,473;78,9;5,3;19,1;2;12,2;3,4;4,6;4,2;-12,2;29,3;0
QP078017;10780;13510;17220;0,5;8060;9840;11270;12440;15000;16460;18260;21380;2,7;0,213;3,017;75,2;6;14;1,4;18,7;7,9;5,3;5,5;-9,3;40,7;0
QP078018;12430;15390;19570;0,5;9840;11530;12810;14280;16860;18410;20420;23070;2,3;0,19;2,595;78,8;5,3;12;2;17,3;7,6;4,7;5,1;-10,1;25,3;0
QP078019;11490;14340;18900;0,5;8800;10730;12150;13230;16060;17730;20250;23440;2,7;0,213;2,976;69,9;5,6;24,4;2;13,7;5,8;3,8;4,2;-10;33,5;0
QP078020;11400;14300;18140;0,5;9280;10840;12150;13140;15480;17020;19430;22610;2,4;0,207;2,827;76,5;6,9;13,7;1,6;18,6;8,1;4,8;5,6;-10,4;32,8;0
QP078021;10730;13910;18070;0,5;8330;10160;11290;12580;15390;17100;19350;22310;2,7;0,221;3,079;65,7;6,4;23;1,8;18,5;7,5;5,8;5,2;-9;38,9;0
QP078022;11420;15560;20970;0,6;8770;10670;12250;13750;17330;19660;22730;26200;3;0,241;3,455;72,2;5,2;23,7;3;12,8;6;3;3,8;-11,7;31,6;0
QP079001;9320;11740;15020;0,5;7090;8870;9650;10650;12840;14190;15880;18700;2,6;0,216;2,98;44,8;6,7;21,4;2,5;38;7,6;18,8;11,6;-6,7;56,9;0
QP079002;9650;12640;16400;0,5;7970;8990;10240;11400;13970;15460;17430;21160;2,7;0,23;3,166;50,2;5,9;25,2;3,3;29,7;5,5;14,6;9,6;-8,4;48,8;0
QP079003;10130;14000;20250;0,7;7960;9650;10780;12310;16110;18570;22180;29000;3,6;0,308;4,491;67,7;5,4;19,8;4,7;20,7;3,7;10,2;6,8;-12,9;40,9;0
QP079004;9400;12780;16380;0,5;7280;8710;10380;11540;13880;15520;17190;20040;2,8;0,227;3,224;39;5,7;39,4;3;25,7;3,9;14,1;7,7;-7,1;47,2;0
QP079005;9530;12880;17510;0,6;6920;8700;10340;11600;14150;16490;18460;21230;3,1;0,254;3,664;55,4;6,9;24,9;3,3;24,8;7,1;11,1;6,6;-8,4;46,7;0
QP080001;9170;11460;14700;0,5;7580;8750;9630;10590;12580;13800;15780;18620;2,5;0,203;2,782;49;7,6;20,2;1,5;35,9;9,3;15,6;11;-6,6;59,4;0
