codgeo;libgeo;an;part_non_inseres
01320;Replonges;2013;15,10
01320;Replonges;2018;13,80
01321;Revonnas;2008;9,80
01321;Revonnas;2013;9,70
01321;Revonnas;2018;6,40
01322;Reyrieux;2008;5,30
01322;Reyrieux;2013;8,50
01322;Reyrieux;2018;8,60
01323;Reyssouze;2008;14,70
01323;Reyssouze;2013;18,80
01323;Reyssouze;2018;22,90
01325;Rignieux-le-Franc;2008;10,30
01325;Rignieux-le-Franc;2013;16,10
01325;Rignieux-le-Franc;2018;11,70
01328;Romans;2008;14,70
01328;Romans;2013;17,70
01328;Romans;2018;19,30
01329;Rossillon;2008;20,80
01329;Rossillon;2013;28,60
01329;Rossillon;2018;30,00
01330;Ruffieu;2008;21,40
01330;Ruffieu;2013;5,30
01330;Ruffieu;2018;7,70
01331;Saint-Alban;2008;5,60
01331;Saint-Alban;2013;8,30
01331;Saint-Alban;2018;16,70
01332;Saint-André-de-Bâgé;2008;10,90
01332;Saint-André-de-Bâgé;2013;15,10
01332;Saint-André-de-Bâgé;2018;17,10
01333;Saint-André-de-Corcy;2008;8,30
01333;Saint-André-de-Corcy;2013;6,00
01333;Saint-André-de-Corcy;2018;9,60
01334;Saint-André-d'Huiriat;2008;8,70
01334;Saint-André-d'Huiriat;2013;13,00
01334;Saint-André-d'Huiriat;2018;7,10
01335;Saint-André-le-Bouchoux;2008;0,00
01335;Saint-André-le-Bouchoux;2013;13,80
01335;Saint-André-le-Bouchoux;2018;14,30
01336;Saint-André-sur-Vieux-Jonc;2008;14,20
01336;Saint-André-sur-Vieux-Jonc;2013;11,30
01336;Saint-André-sur-Vieux-Jonc;2018;14,60
01337;Saint-Bénigne;2008;13,30
01337;Saint-Bénigne;2013;17,90
01337;Saint-Bénigne;2018;12,20
01338;Groslée-Saint-Benoit;2008;17,30
01338;Groslée-Saint-Benoit;2013;14,90
01338;Groslée-Saint-Benoit;2018;14,30
01339;Saint-Bernard;2008;5,20
01339;Saint-Bernard;2013;7,40
01339;Saint-Bernard;2018;8,10
01342;Sainte-Croix;2008;7,90
01342;Sainte-Croix;2013;15,60
01342;Sainte-Croix;2018;9,20
01343;Saint-Cyr-sur-Menthon;2008;5,60
01343;Saint-Cyr-sur-Menthon;2013;7,60
01343;Saint-Cyr-sur-Menthon;2018;11,20
01344;Saint-Denis-lès-Bourg;2008;11,00
01344;Saint-Denis-lès-Bourg;2013;12,20
01344;Saint-Denis-lès-Bourg;2018;11,30
01345;Saint-Denis-en-Bugey;2008;12,50
01345;Saint-Denis-en-Bugey;2013;15,20
01345;Saint-Denis-en-Bugey;2018;12,50
01346;Saint-Didier-d'Aussiat;2008;15,40
01346;Saint-Didier-d'Aussiat;2013;15,70
01346;Saint-Didier-d'Aussiat;2018;4,80
01347;Saint-Didier-de-Formans;2008;7,70
01347;Saint-Didier-de-Formans;2013;13,30
01347;Saint-Didier-de-Formans;2018;10,00
01348;Saint-Didier-sur-Chalaronne;2008;12,10
01348;Saint-Didier-sur-Chalaronne;2013;13,40
01348;Saint-Didier-sur-Chalaronne;2018;15,00
01349;Saint-Éloi;2008;0,00
01349;Saint-Éloi;2013;3,40
01349;Saint-Éloi;2018;9,60
01350;Saint-Étienne-du-Bois;2008;6,70
01350;Saint-Étienne-du-Bois;2013;11,70
01350;Saint-Étienne-du-Bois;2018;9,60
01351;Saint-Étienne-sur-Chalaronne;2008;10,50
01351;Saint-Étienne-sur-Chalaronne;2013;17,50
01351;Saint-Étienne-sur-Chalaronne;2018;14,80
01352;Saint-Étienne-sur-Reyssouze;2008;6,70
01352;Saint-Étienne-sur-Reyssouze;2013;18,40
01352;Saint-Étienne-sur-Reyssouze;2018;14,30
01353;Sainte-Euphémie;2008;4,40
01353;Sainte-Euphémie;2013;13,30
01353;Sainte-Euphémie;2018;8,90
01354;Saint-Genis-Pouilly;2008;12,50
01354;Saint-Genis-Pouilly;2013;12,60
01354;Saint-Genis-Pouilly;2018;13,90
01355;Saint-Genis-sur-Menthon;2008;6,20
01355;Saint-Genis-sur-Menthon;2013;4,80
01355;Saint-Genis-sur-Menthon;2018;10,30
01356;Saint-Georges-sur-Renon;2008;13,30
01356;Saint-Georges-sur-Renon;2013;11,80
01356;Saint-Georges-sur-Renon;2018;4,80
01357;Saint-Germain-de-Joux;2008;23,60
01357;Saint-Germain-de-Joux;2013;15,30
01357;Saint-Germain-de-Joux;2018;9,60
01358;Saint-Germain-les-Paroisses;2008;7,10
01358;Saint-Germain-les-Paroisses;2013;23,10
01358;Saint-Germain-les-Paroisses;2018;15,90
01359;Saint-Germain-sur-Renon;2008;6,30
01359;Saint-Germain-sur-Renon;2013;4,00
01359;Saint-Germain-sur-Renon;2018;5,60
01360;Saint-Jean-de-Gonville;2008;8,60
01360;Saint-Jean-de-Gonville;2013;7,40
01360;Saint-Jean-de-Gonville;2018;11,10
01361;Saint-Jean-de-Niost;2008;6,60
01361;Saint-Jean-de-Niost;2013;7,70
01361;Saint-Jean-de-Niost;2018;5,70
01362;Saint-Jean-de-Thurigneux;2008;4,70
01362;Saint-Jean-de-Thurigneux;2013;12,90
01362;Saint-Jean-de-Thurigneux;2018;9,20
01363;Saint-Jean-le-Vieux;2008;5,40
01363;Saint-Jean-le-Vieux;2013;12,00
01363;Saint-Jean-le-Vieux;2018;8,20
01364;Saint-Jean-sur-Reyssouze;2008;13,70
01364;Saint-Jean-sur-Reyssouze;2013;21,90
01364;Saint-Jean-sur-Reyssouze;2018;14,80
01365;Saint-Jean-sur-Veyle;2008;7,80
01365;Saint-Jean-sur-Veyle;2013;9,20
01365;Saint-Jean-sur-Veyle;2018;11,50
01366;Sainte-Julie;2008;8,30
01366;Sainte-Julie;2013;19,00
01366;Sainte-Julie;2018;6,70
01367;Saint-Julien-sur-Reyssouze;2008;7,70
01367;Saint-Julien-sur-Reyssouze;2013;22,00
01367;Saint-Julien-sur-Reyssouze;2018;18,70
01368;Saint-Julien-sur-Veyle;2008;10,40
01368;Saint-Julien-sur-Veyle;2013;9,20
01368;Saint-Julien-sur-Veyle;2018;5,60
01369;Saint-Just;2008;9,50
01369;Saint-Just;2013;5,90
01369;Saint-Just;2018;11,40
01370;Saint-Laurent-sur-Saône;2008;14,60
01370;Saint-Laurent-sur-Saône;2013;20,10
01370;Saint-Laurent-sur-Saône;2018;16,10
01371;Saint-Marcel;2008;11,20
01371;Saint-Marcel;2013;8,60
01371;Saint-Marcel;2018;11,50
01372;Saint-Martin-de-Bavel;2008;4,50
01372;Saint-Martin-de-Bavel;2013;21,90
01372;Saint-Martin-de-Bavel;2018;6,50
01373;Saint-Martin-du-Frêne;2008;15,40
01373;Saint-Martin-du-Frêne;2013;19,50
01373;Saint-Martin-du-Frêne;2018;15,70
01374;Saint-Martin-du-Mont;2008;2,50
01374;Saint-Martin-du-Mont;2013;11,80
01374;Saint-Martin-du-Mont;2018;9,10
01375;Saint-Martin-le-Châtel;2008;10,80
01375;Saint-Martin-le-Châtel;2013;6,90
01375;Saint-Martin-le-Châtel;2018;2,90
01376;Saint-Maurice-de-Beynost;2008;9,10
01376;Saint-Maurice-de-Beynost;2013;14,40
01376;Saint-Maurice-de-Beynost;2018;15,30
01378;Saint-Maurice-de-Gourdans;2008;6,80
01378;Saint-Maurice-de-Gourdans;2013;10,10
01378;Saint-Maurice-de-Gourdans;2018;7,20
01379;Saint-Maurice-de-Rémens;2008;14,10
01379;Saint-Maurice-de-Rémens;2013;7,70
01379;Saint-Maurice-de-Rémens;2018;13,20
01380;Saint-Nizier-le-Bouchoux;2008;22,70
01380;Saint-Nizier-le-Bouchoux;2013;10,70
01380;Saint-Nizier-le-Bouchoux;2018;10,90
01381;Saint-Nizier-le-Désert;2008;14,50
01381;Saint-Nizier-le-Désert;2013;9,00
01381;Saint-Nizier-le-Désert;2018;15,00
01382;Sainte-Olive;2008;0,00
01382;Sainte-Olive;2013;10,30
01382;Sainte-Olive;2018;15,40
01383;Saint-Paul-de-Varax;2008;6,60
01383;Saint-Paul-de-Varax;2013;12,00
01383;Saint-Paul-de-Varax;2018;15,60
01384;Saint-Rambert-en-Bugey;2008;23,40
01384;Saint-Rambert-en-Bugey;2013;27,40
01384;Saint-Rambert-en-Bugey;2018;25,80
01385;Saint-Rémy;2008;9,10
01385;Saint-Rémy;2013;6,80
01385;Saint-Rémy;2018;5,40
01386;Saint-Sorlin-en-Bugey;2008;13,90
01386;Saint-Sorlin-en-Bugey;2013;24,40
01386;Saint-Sorlin-en-Bugey;2018;8,10
01387;Saint-Sulpice;2008;11,10
01387;Saint-Sulpice;2013;6,30
01387;Saint-Sulpice;2018;0,00
01388;Saint-Trivier-de-Courtes;2008;13,30
01388;Saint-Trivier-de-Courtes;2013;16,00
01388;Saint-Trivier-de-Courtes;2018;22,80
01389;Saint-Trivier-sur-Moignans;2008;11,80
01389;Saint-Trivier-sur-Moignans;2013;10,90
01389;Saint-Trivier-sur-Moignans;2018;10,70
01390;Saint-Vulbas;2008;9,80
01390;Saint-Vulbas;2013;14,00
01390;Saint-Vulbas;2018;8,70
01391;Salavre;2008;0,00
01391;Salavre;2013;18,20
01391;Salavre;2018;14,30
01392;Samognat;2008;7,60
01392;Samognat;2013;10,40
01392;Samognat;2018;12,50
01393;Sandrans;2008;3,20
01393;Sandrans;2013;4,80
01393;Sandrans;2018;14,00
01396;Sault-Brénaz;2008;23,40
01396;Sault-Brénaz;2013;23,20
01396;Sault-Brénaz;2018;17,80
01397;Sauverny;2008;11,80
01397;Sauverny;2013;12,70
01397;Sauverny;2018;15,80
01398;Savigneux;2008;11,30
01398;Savigneux;2013;8,50
01398;Savigneux;2018;6,80
01399;Ségny;2008;7,80
01399;Ségny;2013;11,00
01399;Ségny;2018;8,80
01400;Seillonnaz;2008;27,80
01400;Seillonnaz;2013;12,50
01400;Seillonnaz;2018;40,00
01401;Sergy;2008;6,00
01401;Sergy;2013;10,10
01401;Sergy;2018;9,50
01402;Sermoyer;2008;14,50
01402;Sermoyer;2013;8,80
01402;Sermoyer;2018;5,90
01403;Serrières-de-Briord;2008;18,80
01403;Serrières-de-Briord;2013;16,40
01403;Serrières-de-Briord;2018;17,30
01404;Serrières-sur-Ain;2008;9,10
01404;Serrières-sur-Ain;2013;16,70
01404;Serrières-sur-Ain;2018;0,00
01405;Servas;2008;11,40
01405;Servas;2013;12,20
01405;Servas;2018;14,70
01406;Servignat;2008;16,70
01406;Servignat;2013;37,50
01406;Servignat;2018;28,60
01407;Seyssel;2008;22,30
01407;Seyssel;2013;16,50
01407;Seyssel;2018;11,00
01408;Simandre-sur-Suran;2008;5,80
01408;Simandre-sur-Suran;2013;13,00
01408;Simandre-sur-Suran;2018;20,30
01410;Sonthonnax-la-Montagne;2008;29,00
01410;Sonthonnax-la-Montagne;2013;7,50
01410;Sonthonnax-la-Montagne;2018;10,00
01411;Souclin;2008;17,90
01411;Souclin;2013;9,10
01411;Souclin;2018;9,70
01412;Sulignat;2008;7,90
01412;Sulignat;2013;9,10
01412;Sulignat;2018;12,50
01415;Talissieu;2008;13,80
01415;Talissieu;2013;16,80
01415;Talissieu;2018;27,20
01416;Tenay;2008;21,20
01416;Tenay;2013;28,00
01416;Tenay;2018;18,60
01418;Thil;2008;8,30
01418;Thil;2013;9,20
01418;Thil;2018;6,70
01419;Thoiry;2008;4,70
01419;Thoiry;2013;10,10
01419;Thoiry;2018;11,90
01420;Thoissey;2008;16,30
01420;Thoissey;2013;22,70
01420;Thoissey;2018;17,30
01421;Torcieu;2008;10,60
01421;Torcieu;2013;10,70
01421;Torcieu;2018;14,30
01422;Tossiat;2008;2,30
01422;Tossiat;2013;9,30
01422;Tossiat;2018;10,90
01423;Toussieux;2008;3,60
01423;Toussieux;2013;7,10
01423;Toussieux;2018;17,10
01424;Tramoyes;2008;6,70
01424;Tramoyes;2013;8,40
01424;Tramoyes;2018;7,60
01425;La Tranclière;2008;11,50
01425;La Tranclière;2013;14,30
01425;La Tranclière;2018;14,40
01426;Val-Revermont;2008;11,10
01426;Val-Revermont;2013;15,60
01426;Val-Revermont;2018;11,70
01427;Trévoux;2008;21,50
01427;Trévoux;2013;17,60
01427;Trévoux;2018;13,60
01428;Valeins;2008;20,00
01428;Valeins;2013;0,00
01428;Valeins;2018;0,00
01429;Vandeins;2008;6,30
01429;Vandeins;2013;12,30
01429;Vandeins;2018;8,90
01430;Varambon;2008;17,50
01430;Varambon;2013;14,30
01430;Varambon;2018;9,40
01431;Vaux-en-Bugey;2008;12,10
01431;Vaux-en-Bugey;2013;15,70
01431;Vaux-en-Bugey;2018;9,80
01432;Verjon;2008;8,30
01432;Verjon;2013;5,60
01432;Verjon;2018;18,80
01433;Vernoux;2008;19,60
01433;Vernoux;2013;27,60
01433;Vernoux;2018;16,20
01434;Versailleux;2008;6,90
01434;Versailleux;2013;17,80
01434;Versailleux;2018;14,80
01435;Versonnex;2008;13,30
01435;Versonnex;2013;12,10
01435;Versonnex;2018;7,80
01436;Vesancy;2008;4,50
01436;Vesancy;2013;9,10
01436;Vesancy;2018;6,50
01437;Vescours;2008;9,10
01437;Vescours;2013;12,50
01437;Vescours;2018;15,40
01439;Vésines;2008;0,00
01439;Vésines;2013;0,00
01439;Vésines;2018;16,70
01441;Vieu-d'Izenave;2008;7,30
01441;Vieu-d'Izenave;2013;4,60
01441;Vieu-d'Izenave;2018;12,30
01443;Villars-les-Dombes;2008;8,00
01443;Villars-les-Dombes;2013;15,20
01443;Villars-les-Dombes;2018;12,40
01444;Villebois;2008;19,80
01444;Villebois;2013;22,70
01444;Villebois;2018;13,00
01445;Villemotier;2008;13,30
01445;Villemotier;2013;10,40
01445;Villemotier;2018;12,50
01446;Villeneuve;2008;4,00
01446;Villeneuve;2013;3,60
01446;Villeneuve;2018;5,20
01447;Villereversure;2008;13,10
01447;Villereversure;2013;22,90
01447;Villereversure;2018;13,40
01448;Villes;2008;19,40
01448;Villes;2013;8,30
01448;Villes;2018;12,80
01449;Villette-sur-Ain;2008;5,20
01449;Villette-sur-Ain;2013;9,90
01449;Villette-sur-Ain;2018;15,90
01450;Villieu-Loyes-Mollon;2008;9,40
01450;Villieu-Loyes-Mollon;2013;12,40
01450;Villieu-Loyes-Mollon;2018;13,00
01451;Viriat;2008;6,90
01451;Viriat;2013;11,50
01451;Viriat;2018;15,00
01452;Virieu-le-Grand;2008;22,10
01452;Virieu-le-Grand;2013;31,10
01452;Virieu-le-Grand;2018;20,80
01453;Arvière-en-Valromey;2008;4,00
01453;Arvière-en-Valromey;2013;11,50
01453;Arvière-en-Valromey;2018;19,90
01454;Virignin;2008;12,20
01454;Virignin;2013;19,50
01454;Virignin;2018;19,20
01456;Vongnes;2008;0,00
01456;Vongnes;2013;
01456;Vongnes;2018;50,00
01457;Vonnas;2008;12,80
01457;Vonnas;2013;16,00
01457;Vonnas;2018;14,60
02001;Abbécourt;2008;19,00
02001;Abbécourt;2013;21,50
02001;Abbécourt;2018;14,30
02002;Achery;2008;20,00
02002;Achery;2013;15,40
02002;Achery;2018;22,80
02003;Acy;2008;14,30
02003;Acy;2013;22,70
02003;Acy;2018;16,70
02004;Agnicourt-et-Séchelles;2008;20,00
02004;Agnicourt-et-Séchelles;2013;21,70
02004;Agnicourt-et-Séchelles;2018;25,00
02005;Aguilcourt;2008;8,60
02005;Aguilcourt;2013;2,60
02005;Aguilcourt;2018;8,90
02006;Aisonville-et-Bernoville;2008;32,30
02006;Aisonville-et-Bernoville;2013;9,70
02006;Aisonville-et-Bernoville;2018;16,70
02007;Aizelles;2008;12,50
02007;Aizelles;2013;16,70
02007;Aizelles;2018;26,70
02008;Aizy-Jouy;2008;12,50
02008;Aizy-Jouy;2013;16,00
02008;Aizy-Jouy;2018;16,00
02009;Alaincourt;2008;18,20
02009;Alaincourt;2013;9,80
02009;Alaincourt;2018;7,80
02010;Allemant;2008;12,50
02010;Allemant;2013;17,40
02010;Allemant;2018;36,80
02011;Ambleny;2008;8,70
02011;Ambleny;2013;17,20
02011;Ambleny;2018;22,80
02012;Ambrief;2008;40,00
02012;Ambrief;2013;0,00
02012;Ambrief;2018;25,00
02013;Amifontaine;2008;13,90
02013;Amifontaine;2013;31,30
02013;Amifontaine;2018;10,20
02014;Amigny-Rouy;2008;9,30
02014;Amigny-Rouy;2013;27,30
02014;Amigny-Rouy;2018;30,20
02015;Ancienville;2008;40,00
02015;Ancienville;2013;25,00
02015;Ancienville;2018;25,00
02016;Andelain;2008;7,10
02016;Andelain;2013;10,00
02016;Andelain;2018;8,70
02017;Anguilcourt-le-Sart;2008;15,60
02017;Anguilcourt-le-Sart;2013;21,40
02017;Anguilcourt-le-Sart;2018;17,90
02018;Anizy-le-Grand;2008;17,30
02018;Anizy-le-Grand;2013;21,10
02018;Anizy-le-Grand;2018;24,60
02019;Annois;2008;14,50
02019;Annois;2013;22,70
02019;Annois;2018;18,80
02020;Any-Martin-Rieux;2008;20,00
02020;Any-Martin-Rieux;2013;6,40
02020;Any-Martin-Rieux;2018;18,40
02021;Archon;2008;20,00
02021;Archon;2013;0,00
02021;Archon;2018;0,00
02022;Arcy-Sainte-Restitue;2008;0,00
02022;Arcy-Sainte-Restitue;2013;25,00
02022;Arcy-Sainte-Restitue;2018;9,50
02023;Armentières-sur-Ourcq;2008;20,00
02023;Armentières-sur-Ourcq;2013;5,60
02023;Armentières-sur-Ourcq;2018;0,00
02024;Arrancy;2008;0,00
02024;Arrancy;2013;25,00
02024;Arrancy;2018;75,00
02025;Artemps;2008;14,60
02025;Artemps;2013;23,40
02025;Artemps;2018;15,80
02027;Assis-sur-Serre;2008;20,00
02027;Assis-sur-Serre;2013;15,60
02027;Assis-sur-Serre;2018;20,00
02028;Athies-sous-Laon;2008;18,40
02028;Athies-sous-Laon;2013;18,90
02028;Athies-sous-Laon;2018;20,80
02029;Attilly;2008;11,90
02029;Attilly;2013;9,10
02029;Attilly;2018;13,90
02030;Aubencheul-aux-Bois;2008;12,50
02030;Aubencheul-aux-Bois;2013;12,50
02030;Aubencheul-aux-Bois;2018;12,60
02031;Aubenton;2008;22,20
02031;Aubenton;2013;31,10
02031;Aubenton;2018;23,30
02032;Aubigny-aux-Kaisnes;2008;18,90
02032;Aubigny-aux-Kaisnes;2013;41,90
02032;Aubigny-aux-Kaisnes;2018;37,50
02033;Aubigny-en-Laonnois;2008;16,70
02033;Aubigny-en-Laonnois;2013;25,00
02033;Aubigny-en-Laonnois;2018;8,30
02034;Audignicourt;2008;22,20
02034;Audignicourt;2013;8,30
02034;Audignicourt;2018;50,00
02035;Audigny;2008;26,90
02035;Audigny;2013;29,60
02035;Audigny;2018;33,30
02036;Augy;2008;0,00
02036;Augy;2013;11,10
02036;Augy;2018;20,00
02037;Aulnois-sous-Laon;2008;20,70
02037;Aulnois-sous-Laon;2013;20,60
02037;Aulnois-sous-Laon;2018;23,70
02038;Les Autels;2008;0,00
02038;Les Autels;2013;0,00
02038;Les Autels;2018;25,00
02039;Autremencourt;2008;61,10
02039;Autremencourt;2013;70,10
02039;Autremencourt;2018;60,90
02040;Autreppes;2008;22,70
02040;Autreppes;2013;15,80
02040;Autreppes;2018;10,00
02041;Autreville;2008;16,70
02041;Autreville;2013;22,70
02041;Autreville;2018;14,90
02042;Azy-sur-Marne;2008;17,50
02042;Azy-sur-Marne;2013;18,20
02042;Azy-sur-Marne;2018;23,90
02043;Bagneux;2008;0,00
02043;Bagneux;2013;22,20
02043;Bagneux;2018;0,00
02044;Bancigny;2008;25,00
02044;Bancigny;2013;33,30
02044;Bancigny;2018;
02046;Barenton-Bugny;2008;11,80
02046;Barenton-Bugny;2013;20,40
02046;Barenton-Bugny;2018;16,30
02047;Barenton-Cel;2008;11,10
02047;Barenton-Cel;2013;17,60
02047;Barenton-Cel;2018;22,20
02048;Barenton-sur-Serre;2008;0,00
02048;Barenton-sur-Serre;2013;10,00
02048;Barenton-sur-Serre;2018;15,40
02049;Barisis-aux-Bois;2008;11,90
02049;Barisis-aux-Bois;2013;28,30
02049;Barisis-aux-Bois;2018;9,80
02050;Barzy-en-Thiérache;2008;12,90
02050;Barzy-en-Thiérache;2013;18,50
02050;Barzy-en-Thiérache;2018;6,50
02051;Barzy-sur-Marne;2008;28,10
02051;Barzy-sur-Marne;2013;15,00
02051;Barzy-sur-Marne;2018;17,10
02052;Bassoles-Aulers;2008;23,10
02052;Bassoles-Aulers;2013;25,00
02052;Bassoles-Aulers;2018;36,40
02053;Vallées en Champagne;2008;14,80
02053;Vallées en Champagne;2013;20,10
02053;Vallées en Champagne;2018;10,50
02054;Bazoches-sur-Vesles;2008;24,40
02054;Bazoches-sur-Vesles;2013;14,60
02054;Bazoches-sur-Vesles;2018;16,80
02055;Beaumé;2008;7,70
02055;Beaumé;2013;33,30
02055;Beaumé;2018;25,00
02056;Beaumont-en-Beine;2008;0,00
02056;Beaumont-en-Beine;2013;10,00
02056;Beaumont-en-Beine;2018;20,00
02057;Beaurevoir;2008;23,60
02057;Beaurevoir;2013;28,50
02057;Beaurevoir;2018;23,00
02058;Beaurieux;2008;18,00
02058;Beaurieux;2013;21,80
02058;Beaurieux;2018;16,20
02059;Beautor;2008;23,10
02059;Beautor;2013;28,80
02059;Beautor;2018;37,50
02060;Beauvois-en-Vermandois;2008;6,50
02060;Beauvois-en-Vermandois;2013;20,00
02060;Beauvois-en-Vermandois;2018;38,50
02061;Becquigny;2008;31,20
02061;Becquigny;2013;19,40
02061;Becquigny;2018;26,60
02062;Belleau;2008;16,70
02062;Belleau;2013;25,00
02062;Belleau;2018;6,70
02063;Bellenglise;2008;22,20
02063;Bellenglise;2013;15,40
02063;Bellenglise;2018;10,50
02064;Belleu;2008;16,30
02064;Belleu;2013;19,30
02064;Belleu;2018;22,90
02065;Bellicourt;2008;22,20
02065;Bellicourt;2013;19,40
02065;Bellicourt;2018;13,00
02066;Benay;2008;13,00
02066;Benay;2013;35,30
02066;Benay;2018;17,60
02067;Bergues-sur-Sambre;2008;33,30
02067;Bergues-sur-Sambre;2013;33,30
02067;Bergues-sur-Sambre;2018;5,30
02068;Berlancourt;2008;50,00
02068;Berlancourt;2013;0,00
02068;Berlancourt;2018;16,70
02069;Berlise;2008;33,30
02069;Berlise;2013;38,50
02069;Berlise;2018;28,60
02070;Bernot;2008;12,50
02070;Bernot;2013;20,50
02070;Bernot;2018;13,50
02071;Berny-Rivière;2008;20,30
02071;Berny-Rivière;2013;16,70
02071;Berny-Rivière;2018;14,20
02072;Berrieux;2008;12,50
02072;Berrieux;2013;21,40
02072;Berrieux;2018;35,00
02073;Berry-au-Bac;2008;28,10
02073;Berry-au-Bac;2013;8,80
02073;Berry-au-Bac;2018;28,40
02074;Bertaucourt-Epourdon;2008;11,50
02074;Bertaucourt-Epourdon;2013;16,40
02074;Bertaucourt-Epourdon;2018;23,60
02075;Berthenicourt;2008;0,00
02075;Berthenicourt;2013;9,10
02075;Berthenicourt;2018;11,10
02076;Bertricourt;2008;0,00
02076;Bertricourt;2013;0,00
02076;Bertricourt;2018;5,00
02077;Berzy-le-Sec;2008;10,90
02077;Berzy-le-Sec;2013;19,60
02077;Berzy-le-Sec;2018;10,00
02078;Besmé;2008;23,50
02078;Besmé;2013;45,50
02078;Besmé;2018;16,70
02079;Besmont;2008;26,70
02079;Besmont;2013;26,30
02079;Besmont;2018;0,00
02080;Besny-et-Loizy;2008;14,00
02080;Besny-et-Loizy;2013;35,00
02080;Besny-et-Loizy;2018;25,00
02081;Béthancourt-en-Vaux;2008;11,10
02081;Béthancourt-en-Vaux;2013;15,10
02081;Béthancourt-en-Vaux;2018;18,10
02082;Beugneux;2008;21,40
02082;Beugneux;2013;0,00
02082;Beugneux;2018;20,00
02083;Beuvardes;2008;19,40
02083;Beuvardes;2013;21,20
02083;Beuvardes;2018;13,50
02084;Bézu-le-Guéry;2008;10,70
02084;Bézu-le-Guéry;2013;7,70
02084;Bézu-le-Guéry;2018;5,90
02085;Bézu-Saint-Germain;2008;13,40
02085;Bézu-Saint-Germain;2013;19,30
02085;Bézu-Saint-Germain;2018;16,70
02086;Bichancourt;2008;15,60
02086;Bichancourt;2013;19,20
02086;Bichancourt;2018;15,20
02087;Bieuxy;2008;
02087;Bieuxy;2013;0,00
02087;Bieuxy;2018;0,00
02088;Bièvres;2008;11,10
02088;Bièvres;2013;14,30
02088;Bièvres;2018;16,70
02089;Billy-sur-Aisne;2008;19,80
02089;Billy-sur-Aisne;2013;18,90
02089;Billy-sur-Aisne;2018;10,10
02090;Billy-sur-Ourcq;2008;16,70
02090;Billy-sur-Ourcq;2013;20,00
02090;Billy-sur-Ourcq;2018;17,40
02091;Blanzy-lès-Fismes;2008;20,00
02091;Blanzy-lès-Fismes;2013;28,60
02091;Blanzy-lès-Fismes;2018;50,00
02093;Blérancourt;2008;25,20
02093;Blérancourt;2013;27,50
02093;Blérancourt;2018;23,00
02094;Blesmes;2008;9,30
02094;Blesmes;2013;23,50
02094;Blesmes;2018;8,30
02095;Bohain-en-Vermandois;2008;30,70
02095;Bohain-en-Vermandois;2013;33,30
02095;Bohain-en-Vermandois;2018;34,20
02096;Bois-lès-Pargny;2008;6,30
02096;Bois-lès-Pargny;2013;11,10
02096;Bois-lès-Pargny;2018;18,80
02097;Boncourt;2008;20,00
02097;Boncourt;2013;30,80
02097;Boncourt;2018;23,50
02098;Bonneil;2008;16,70
02098;Bonneil;2013;9,40
02098;Bonneil;2018;8,30
02099;Bonnesvalyn;2008;16,70
02099;Bonnesvalyn;2013;18,20
02099;Bonnesvalyn;2018;9,10
02100;Bony;2008;42,10
02100;Bony;2013;50,00
02100;Bony;2018;30,80
02101;Bosmont-sur-Serre;2008;38,90
02101;Bosmont-sur-Serre;2013;50,00
02101;Bosmont-sur-Serre;2018;16,70
02102;Bouconville-Vauclair;2008;16,70
02102;Bouconville-Vauclair;2013;22,70
02102;Bouconville-Vauclair;2018;25,00
02103;Boué;2008;18,90
02103;Boué;2013;31,60
02103;Boué;2018;24,20
02104;Bouffignereux;2008;0,00
02104;Bouffignereux;2013;0,00
02104;Bouffignereux;2018;0,00
02105;Bouresches;2008;11,50
02105;Bouresches;2013;13,00
02105;Bouresches;2018;6,70
02106;Bourg-et-Comin;2008;11,40
